pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""1""";"=""1""";"=""RESHMA Jahura Akter""";"=""11.07.1998""";"=""BAN""";"=""53""";"=""52.20""";"=""50""";"=""*53""";"=""53""";"=""53""";"=""*65""";"=""65""";"=""*70""";"=""65""";"=""118""";"=""4th INTERNATIONAL QATAR CUP""";"=""12.2016""";
"=""1""";"=""w""";"=""2""";"=""2""";"=""2""";"=""AHLAM Al Muhallal""";"=""01.01.1993""";"=""QAT""";"=""53""";"=""53.00""";"=""25""";"=""*30""";"=""*30""";"=""25""";"=""30""";"=""*35""";"=""35""";"=""35""";"=""60""";"=""4th INTERNATIONAL QATAR CUP""";"=""12.2016""";
"=""2""";"=""w""";"=""1""";"=""1""";"=""1""";"=""KOHA Rebeka""";"=""19.05.1998""";"=""LAT""";"=""58""";"=""56.70""";"=""87""";"=""90""";"=""93""";"=""93""";"=""103""";"=""106""";"=""*110""";"=""106""";"=""199""";"=""4th INTERNATIONAL QATAR CUP""";"=""12.2016""";
"=""3""";"=""w""";"=""1""";"=""1""";"=""1""";"=""TOMA Loredana-Elena""";"=""10.05.1995""";"=""ROU""";"=""63""";"=""62.70""";"=""95""";"=""102""";"=""*107""";"=""102""";"=""115""";"=""120""";"=""*125""";"=""120""";"=""222""";"=""4th INTERNATIONAL QATAR CUP""";"=""12.2016""";
"=""4""";"=""w""";"=""2""";"=""3""";"=""2""";"=""KESKIN Yasemin""";"=""17.11.1998""";"=""TUR""";"=""63""";"=""62.70""";"=""75""";"=""78""";"=""*80""";"=""78""";"=""100""";"=""*105""";"=""*105""";"=""100""";"=""178""";"=""4th INTERNATIONAL QATAR CUP""";"=""12.2016""";
"=""5""";"=""w""";"=""3""";"=""6""";"=""3""";"=""AKTAR Mabia""";"=""07.10.1999""";"=""BAN""";"=""63""";"=""63.00""";"=""68""";"=""71""";"=""*75""";"=""71""";"=""88""";"=""91""";"=""94""";"=""94""";"=""165""";"=""4th INTERNATIONAL QATAR CUP""";"=""12.2016""";
"=""6""";"=""w""";"=""4""";"=""5""";"=""4""";"=""ZAMMIT STEVENS Yasmin""";"=""21.04.1993""";"=""MLT""";"=""63""";"=""62.95""";"=""*73""";"=""*73""";"=""73""";"=""73""";"=""*88""";"=""88""";"=""*92""";"=""88""";"=""161""";"=""4th INTERNATIONAL QATAR CUP""";"=""12.2016""";
"=""7""";"=""w""";"=""5""";"=""4""";"=""5""";"=""MOE Thu Zar""";"=""15.02.1994""";"=""MYA""";"=""63""";"=""62.50""";"=""63""";"=""71""";"=""75""";"=""75""";"=""81""";"=""*85""";"=""85""";"=""85""";"=""160""";"=""4th INTERNATIONAL QATAR CUP""";"=""12.2016""";
"=""8""";"=""w""";"=""6""";"=""7""";"=""6""";"=""ALBALOOSHI Ayesha Shahriyar Mohammed S""";"=""23.01.1992""";"=""UAE""";"=""63""";"=""59.15""";"=""*63""";"=""*63""";"=""63""";"=""63""";"=""78""";"=""80""";"=""83""";"=""83""";"=""146""";"=""4th INTERNATIONAL QATAR CUP""";"=""12.2016""";
"=""9""";"=""w""";"=""7""";"=""8""";"=""7""";"=""RAJ Thapa""";"=""01.01.1983""";"=""NEP""";"=""63""";"=""62.65""";"=""58""";"=""62""";"=""*65""";"=""62""";"=""*78""";"=""78""";"=""*81""";"=""78""";"=""140""";"=""4th INTERNATIONAL QATAR CUP""";"=""12.2016""";
"=""10""";"=""w""";"=""---""";"=""2""";"=""---""";"=""ADESANMI Oluwatoyin Victoria""";"=""10.04.1992""";"=""NGR""";"=""63""";"=""62.85""";"=""87""";"=""90""";"=""*94""";"=""90""";"=""*105""";"=""*105""";"=""*105""";"=""---""";"=""0""";"=""4th INTERNATIONAL QATAR CUP""";"=""12.2016""";
"=""11""";"=""w""";"=""1""";"=""1""";"=""1""";"=""MACROHON Kristel""";"=""02.09.1996""";"=""PHI""";"=""75""";"=""73.10""";"=""80""";"=""*85""";"=""*86""";"=""80""";"=""105""";"=""*110""";"=""110""";"=""110""";"=""190""";"=""4th INTERNATIONAL QATAR CUP""";"=""12.2016""";
"=""12""";"=""w""";"=""2""";"=""2""";"=""2""";"=""FOUODJI SONKBOU Arcangeline""";"=""26.08.1987""";"=""CMR""";"=""75""";"=""70.50""";"=""70""";"=""*76""";"=""*76""";"=""70""";"=""95""";"=""100""";"=""*105""";"=""100""";"=""170""";"=""4th INTERNATIONAL QATAR CUP""";"=""12.2016""";
"=""13""";"=""w""";"=""3""";"=""3""";"=""3""";"=""MOHASIN Idirs""";"=""01.01.1989""";"=""SUD""";"=""75""";"=""74.60""";"=""65""";"=""*67""";"=""67""";"=""67""";"=""70""";"=""75""";"=""80""";"=""80""";"=""147""";"=""4th INTERNATIONAL QATAR CUP""";"=""12.2016""";
"=""14""";"=""m""";"=""1""";"=""1""";"=""1""";"=""ELBAKH Fares Ibrahim E. H.""";"=""04.06.1998""";"=""QAT""";"=""85""";"=""84.93""";"=""152""";"=""157""";"=""*160""";"=""157""";"=""195""";"=""*205""";"=""*205""";"=""195""";"=""352""";"=""4th INTERNATIONAL QATAR CUP""";"=""12.2016""";
"=""15""";"=""m""";"=""2""";"=""2""";"=""2""";"=""MAHMOUD Mohamed Ihab Youssef Ahmed""";"=""21.11.1989""";"=""EGY""";"=""85""";"=""77.95""";"=""145""";"=""150""";"=""156""";"=""156""";"=""180""";"=""187""";"=""*193""";"=""187""";"=""343""";"=""4th INTERNATIONAL QATAR CUP""";"=""12.2016""";
"=""16""";"=""m""";"=""3""";"=""3""";"=""3""";"=""SUHAREVS Ritvars""";"=""11.01.1999""";"=""LAT""";"=""85""";"=""79.50""";"=""143""";"=""148""";"=""151""";"=""151""";"=""170""";"=""175""";"=""*180""";"=""175""";"=""326""";"=""4th INTERNATIONAL QATAR CUP""";"=""12.2016""";
"=""17""";"=""m""";"=""4""";"=""4""";"=""4""";"=""CARMISCIANO Angelo""";"=""01.01.1997""";"=""ITA""";"=""85""";"=""82.65""";"=""133""";"=""140""";"=""*144""";"=""140""";"=""167""";"=""*171""";"=""171""";"=""171""";"=""311""";"=""4th INTERNATIONAL QATAR CUP""";"=""12.2016""";
"=""18""";"=""m""";"=""5""";"=""5""";"=""5""";"=""MANNELLA Pierluigi""";"=""15.07.1991""";"=""ITA""";"=""85""";"=""77.20""";"=""*122""";"=""122""";"=""127""";"=""127""";"=""*153""";"=""153""";"=""158""";"=""158""";"=""285""";"=""4th INTERNATIONAL QATAR CUP""";"=""12.2016""";
