pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""1""";"=""1""";"=""KERCHER Ellen Angelina""";"=""04.01.1994""";"=""USA""";"=""48""";"=""47.40""";"=""64""";"=""66""";"=""68""";"=""68""";"=""81""";"=""*89""";"=""*89""";"=""81""";"=""149""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""07.2013""";
"=""1""";"=""w""";"=""2""";"=""3""";"=""2""";"=""AGUAS Monica""";"=""01.01.1995""";"=""ECU""";"=""48""";"=""47.45""";"=""57""";"=""*61""";"=""*61""";"=""57""";"=""72""";"=""77""";"=""*82""";"=""77""";"=""134""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""07.2013""";
"=""2""";"=""w""";"=""3""";"=""2""";"=""3""";"=""BEZERRA BARBOSA Byanka""";"=""05.11.1994""";"=""BRA""";"=""48""";"=""46.60""";"=""60""";"=""63""";"=""*65""";"=""63""";"=""*70""";"=""70""";"=""*76""";"=""70""";"=""133""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""07.2013""";
"=""3""";"=""w""";"=""1""";"=""1""";"=""1""";"=""RODRIGUEZ GOMEZ Genesis Lourdes""";"=""17.07.1994""";"=""VEN""";"=""53""";"=""52.65""";"=""72""";"=""74""";"=""76""";"=""76""";"=""90""";"=""*95""";"=""96""";"=""96""";"=""172""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""07.2013""";
"=""4""";"=""w""";"=""2""";"=""3""";"=""2""";"=""KOREN Ashley Kirra""";"=""04.03.1994""";"=""USA""";"=""53""";"=""52.25""";"=""66""";"=""70""";"=""71""";"=""71""";"=""88""";"=""93""";"=""*96""";"=""93""";"=""164""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""07.2013""";
"=""5""";"=""w""";"=""3""";"=""2""";"=""3""";"=""WINTERS Kathleen Danielle""";"=""04.03.1993""";"=""USA""";"=""53""";"=""51.95""";"=""68""";"=""71""";"=""*72""";"=""71""";"=""82""";"=""85""";"=""89""";"=""89""";"=""160""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""07.2013""";
"=""6""";"=""w""";"=""4""";"=""4""";"=""4""";"=""LAURINDO MORAES Leticia Cristina""";"=""20.11.1995""";"=""BRA""";"=""53""";"=""52.65""";"=""68""";"=""*72""";"=""*72""";"=""68""";"=""80""";"=""85""";"=""89""";"=""89""";"=""157""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""07.2013""";
"=""7""";"=""m""";"=""1""";"=""1""";"=""1""";"=""BARNES Darren Lamar""";"=""20.01.1994""";"=""USA""";"=""56""";"=""55.35""";"=""100""";"=""*105""";"=""105""";"=""105""";"=""125""";"=""130""";"=""135""";"=""135""";"=""240""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""07.2013""";
"=""8""";"=""m""";"=""2""";"=""2""";"=""2""";"=""ZURITA VALLEJO Walter Freddy""";"=""18.11.1993""";"=""ECU""";"=""56""";"=""55.35""";"=""100""";"=""*105""";"=""*105""";"=""100""";"=""*125""";"=""125""";"=""132""";"=""132""";"=""232""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""07.2013""";
"=""9""";"=""m""";"=""3""";"=""3""";"=""3""";"=""DELGADO TUESTA Jhordan Neri""";"=""11.11.1997""";"=""PER""";"=""56""";"=""55.00""";"=""78""";"=""81""";"=""83""";"=""83""";"=""103""";"=""108""";"=""112""";"=""112""";"=""195""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""07.2013""";
"=""10""";"=""m""";"=""DSQ""";"=""DSQ""";"=""DSQ""";"=""ROJAS CONCHA Marcos Antonio""";"=""02.06.1995""";"=""PER""";"=""56""";"=""56.00""";"=""97""";"=""101""";"=""*104""";"=""---""";"=""126""";"=""131""";"=""136""";"=""---""";"=""0""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""07.2013""";
"=""11""";"=""w""";"=""1""";"=""1""";"=""1""";"=""HERNANDEZ CHAMORRO Jenifer Carolina""";"=""30.08.1994""";"=""ECU""";"=""58""";"=""56.80""";"=""75""";"=""*80""";"=""80""";"=""80""";"=""99""";"=""105""";"=""108""";"=""108""";"=""188""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""07.2013""";
"=""12""";"=""w""";"=""2""";"=""3""";"=""2""";"=""SANDI PIZANGO Tessy Karen""";"=""20.11.1996""";"=""PER""";"=""58""";"=""57.65""";"=""*70""";"=""70""";"=""73""";"=""73""";"=""90""";"=""94""";"=""98""";"=""98""";"=""171""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""07.2013""";
"=""13""";"=""w""";"=""3""";"=""5""";"=""3""";"=""GILLOOLY Victoria Jo""";"=""03.10.1994""";"=""USA""";"=""58""";"=""57.60""";"=""*70""";"=""*70""";"=""70""";"=""70""";"=""90""";"=""94""";"=""*97""";"=""94""";"=""164""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""07.2013""";
"=""14""";"=""w""";"=""4""";"=""6""";"=""4""";"=""NANTIP AWAK Maria Rosana""";"=""24.03.1996""";"=""ECU""";"=""58""";"=""57.40""";"=""69""";"=""*72""";"=""*73""";"=""69""";"=""88""";"=""93""";"=""*96""";"=""93""";"=""162""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""07.2013""";
"=""15""";"=""w""";"=""5""";"=""2""";"=""6""";"=""LOLLAR Hailee Kathryn""";"=""12.04.1994""";"=""USA""";"=""58""";"=""57.25""";"=""68""";"=""71""";"=""73""";"=""73""";"=""85""";"=""88""";"=""*90""";"=""88""";"=""161""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""07.2013""";
"=""16""";"=""w""";"=""6""";"=""4""";"=""5""";"=""LIMAS ROSALES Ercila Beatriz""";"=""05.12.1995""";"=""PER""";"=""58""";"=""57.35""";"=""*67""";"=""67""";"=""70""";"=""70""";"=""86""";"=""89""";"=""91""";"=""91""";"=""161""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""07.2013""";
"=""17""";"=""m""";"=""1""";"=""1""";"=""1""";"=""HERRERA CEPEDA Erik Elvis""";"=""28.07.1994""";"=""ECU""";"=""62""";"=""61.75""";"=""112""";"=""116""";"=""117""";"=""117""";"=""141""";"=""145""";"=""148""";"=""148""";"=""265""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""07.2013""";
"=""18""";"=""m""";"=""2""";"=""2""";"=""2""";"=""BARNES Darrel Lamont""";"=""20.01.1994""";"=""USA""";"=""62""";"=""61.20""";"=""*115""";"=""*115""";"=""115""";"=""115""";"=""140""";"=""*147""";"=""*147""";"=""140""";"=""255""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""07.2013""";
"=""19""";"=""m""";"=""3""";"=""3""";"=""3""";"=""PRECIADO REYES Miguel Angel""";"=""03.11.1994""";"=""PER""";"=""62""";"=""62.00""";"=""105""";"=""109""";"=""111""";"=""111""";"=""133""";"=""138""";"=""*141""";"=""138""";"=""249""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""07.2013""";
"=""20""";"=""m""";"=""4""";"=""5""";"=""4""";"=""FERNANDES Nicanor""";"=""01.01.1995""";"=""CHI""";"=""62""";"=""59.00""";"=""72""";"=""80""";"=""85""";"=""85""";"=""105""";"=""110""";"=""*112""";"=""110""";"=""195""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""07.2013""";
"=""21""";"=""m""";"=""---""";"=""4""";"=""---""";"=""ZURITA VALLEJO Victor Xavier""";"=""11.11.1995""";"=""ECU""";"=""62""";"=""61.00""";"=""*109""";"=""*109""";"=""109""";"=""109""";"=""*140""";"=""*140""";"=""*140""";"=""---""";"=""0""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""07.2013""";
"=""22""";"=""m""";"=""DSQ""";"=""DSQ""";"=""DSQ""";"=""BARDALEZ TUISIMA Luis David""";"=""03.10.1995""";"=""PER""";"=""62""";"=""61.60""";"=""110""";"=""114""";"=""116""";"=""---""";"=""138""";"=""142""";"=""146""";"=""---""";"=""0""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""07.2013""";
"=""23""";"=""w""";"=""1""";"=""2""";"=""1""";"=""VASQUEZ ANANGONO Tatiana Margarita""";"=""07.01.1993""";"=""ECU""";"=""63""";"=""61.15""";"=""*78""";"=""78""";"=""83""";"=""83""";"=""98""";"=""*103""";"=""107""";"=""107""";"=""190""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""07.2013""";
"=""24""";"=""w""";"=""2""";"=""1""";"=""2""";"=""NAVARRO VENALES Franyoleth Delimar""";"=""23.10.1994""";"=""VEN""";"=""63""";"=""62.15""";"=""*79""";"=""79""";"=""84""";"=""84""";"=""100""";"=""*105""";"=""*108""";"=""100""";"=""184""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""07.2013""";
"=""25""";"=""w""";"=""3""";"=""3""";"=""3""";"=""VELA RAMIREZ Nadia Morelia""";"=""10.04.1995""";"=""PER""";"=""63""";"=""61.20""";"=""68""";"=""71""";"=""73""";"=""73""";"=""88""";"=""92""";"=""*95""";"=""92""";"=""165""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""07.2013""";
"=""26""";"=""w""";"=""4""";"=""4""";"=""4""";"=""CAJAS QUIROZ Yomara Esther""";"=""14.05.1998""";"=""PER""";"=""63""";"=""60.00""";"=""*65""";"=""65""";"=""68""";"=""68""";"=""85""";"=""88""";"=""*91""";"=""88""";"=""156""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""07.2013""";
"=""27""";"=""w""";"=""5""";"=""5""";"=""5""";"=""ALFARO Alejandra""";"=""01.01.1995""";"=""CHI""";"=""63""";"=""61.60""";"=""65""";"=""67""";"=""*70""";"=""67""";"=""80""";"=""85""";"=""*87""";"=""85""";"=""152""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""07.2013""";
"=""28""";"=""w""";"=""6""";"=""6""";"=""6""";"=""MEDINA Gladys""";"=""01.01.1995""";"=""CHI""";"=""63""";"=""58.05""";"=""62""";"=""66""";"=""*70""";"=""66""";"=""75""";"=""*80""";"=""80""";"=""80""";"=""146""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""07.2013""";
"=""29""";"=""m""";"=""1""";"=""1""";"=""2""";"=""VASQUEZ VEGAS Edwar Jose""";"=""28.06.1993""";"=""VEN""";"=""69""";"=""69.00""";"=""120""";"=""*125""";"=""128""";"=""128""";"=""150""";"=""155""";"=""*159""";"=""155""";"=""283""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""07.2013""";
"=""30""";"=""w""";"=""1""";"=""2""";"=""1""";"=""DIAZ Margaret""";"=""01.01.1995""";"=""VEN""";"=""69""";"=""68.55""";"=""70""";"=""73""";"=""*76""";"=""73""";"=""92""";"=""99""";"=""102""";"=""102""";"=""175""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""07.2013""";
"=""31""";"=""m""";"=""2""";"=""2""";"=""1""";"=""SANCHEZ REYES Jordan Abel""";"=""26.05.1995""";"=""ECU""";"=""69""";"=""68.45""";"=""118""";"=""122""";"=""*128""";"=""122""";"=""148""";"=""154""";"=""158""";"=""158""";"=""280""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""07.2013""";
"=""32""";"=""w""";"=""2""";"=""3""";"=""2""";"=""SALDARRIAGA DIOSES Silvana Katiuzca""";"=""13.03.1993""";"=""PER""";"=""69""";"=""63.30""";"=""*72""";"=""72""";"=""*76""";"=""72""";"=""93""";"=""*100""";"=""101""";"=""101""";"=""173""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""07.2013""";
"=""33""";"=""m""";"=""3""";"=""3""";"=""4""";"=""GUANTEO Alejandro""";"=""01.01.1995""";"=""CHI""";"=""69""";"=""68.00""";"=""116""";"=""119""";"=""*122""";"=""119""";"=""143""";"=""*146""";"=""146""";"=""146""";"=""265""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""07.2013""";
"=""34""";"=""w""";"=""3""";"=""1""";"=""3""";"=""REBOLLEDO NAVARRETE Natalia Ivone""";"=""11.08.1995""";"=""CHI""";"=""69""";"=""68.30""";"=""71""";"=""*73""";"=""73""";"=""73""";"=""*88""";"=""*88""";"=""88""";"=""88""";"=""161""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""07.2013""";
"=""35""";"=""w""";"=""4""";"=""4""";"=""4""";"=""RODRIGUEZ Jennifer""";"=""01.01.1995""";"=""CHI""";"=""69""";"=""64.95""";"=""60""";"=""64""";"=""66""";"=""66""";"=""85""";"=""*88""";"=""*88""";"=""85""";"=""151""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""07.2013""";
"=""36""";"=""m""";"=""4""";"=""5""";"=""3""";"=""LAHUANAMPA CASTILLO Junior Chayanne""";"=""04.04.1995""";"=""PER""";"=""69""";"=""68.35""";"=""106""";"=""110""";"=""114""";"=""114""";"=""138""";"=""144""";"=""147""";"=""147""";"=""261""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""07.2013""";
"=""37""";"=""m""";"=""5""";"=""6""";"=""6""";"=""GOMES DOS SANTOS Jonatan""";"=""01.03.1996""";"=""BRA""";"=""69""";"=""68.30""";"=""105""";"=""*112""";"=""112""";"=""112""";"=""130""";"=""*135""";"=""135""";"=""135""";"=""247""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""07.2013""";
"=""38""";"=""m""";"=""6""";"=""4""";"=""7""";"=""SILVERS Brett Johnathan""";"=""04.11.1993""";"=""USA""";"=""69""";"=""68.35""";"=""111""";"=""115""";"=""*117""";"=""115""";"=""*131""";"=""*131""";"=""132""";"=""132""";"=""247""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""07.2013""";
"=""39""";"=""m""";"=""7""";"=""7""";"=""5""";"=""TERRONES MIRANDA Oscar Adrian""";"=""23.01.1998""";"=""PER""";"=""69""";"=""67.75""";"=""102""";"=""105""";"=""107""";"=""107""";"=""128""";"=""132""";"=""136""";"=""136""";"=""243""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""07.2013""";
"=""40""";"=""m""";"=""8""";"=""8""";"=""8""";"=""ANDRADE DE SOUSA Matheus Delan""";"=""14.11.1995""";"=""BRA""";"=""69""";"=""68.00""";"=""103""";"=""*107""";"=""*107""";"=""103""";"=""125""";"=""*130""";"=""130""";"=""130""";"=""233""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""07.2013""";
"=""41""";"=""m""";"=""---""";"=""9""";"=""---""";"=""VERDIALES Luis R.""";"=""03.08.1995""";"=""USA""";"=""69""";"=""68.85""";"=""102""";"=""*106""";"=""*106""";"=""102""";"=""*135""";"=""*135""";"=""*135""";"=""---""";"=""0""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""07.2013""";
"=""42""";"=""w""";"=""1""";"=""1""";"=""1""";"=""ARTHUR Jenny Lyvette""";"=""11.12.1993""";"=""USA""";"=""75""";"=""71.00""";"=""90""";"=""95""";"=""*98""";"=""95""";"=""110""";"=""115""";"=""*120""";"=""115""";"=""210""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""07.2013""";
"=""43""";"=""w""";"=""2""";"=""2""";"=""2""";"=""ORTIZ REYES Mirka Lilibeth""";"=""21.08.1996""";"=""ECU""";"=""75""";"=""74.00""";"=""84""";"=""88""";"=""91""";"=""91""";"=""103""";"=""105""";"=""*111""";"=""105""";"=""196""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""07.2013""";
"=""44""";"=""w""";"=""3""";"=""3""";"=""3""";"=""SANTANA PEGUERO Crismery Dominga""";"=""20.04.1995""";"=""DOM""";"=""75""";"=""69.70""";"=""80""";"=""*87""";"=""87""";"=""87""";"=""*100""";"=""*103""";"=""103""";"=""103""";"=""190""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""07.2013""";
"=""45""";"=""w""";"=""4""";"=""5""";"=""4""";"=""VALDIVIA SAJAMI Veronica""";"=""28.12.1994""";"=""PER""";"=""75""";"=""69.15""";"=""60""";"=""63""";"=""65""";"=""65""";"=""82""";"=""86""";"=""90""";"=""90""";"=""155""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""07.2013""";
"=""46""";"=""w""";"=""5""";"=""4""";"=""5""";"=""CHAMORRO Isabel""";"=""02.04.1994""";"=""CHI""";"=""75""";"=""69.25""";"=""68""";"=""*71""";"=""*71""";"=""68""";"=""75""";"=""81""";"=""*85""";"=""81""";"=""149""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""07.2013""";
"=""47""";"=""w""";"=""6""";"=""6""";"=""6""";"=""ANDALEN Sepulveda""";"=""19.10.1996""";"=""CHI""";"=""75""";"=""73.95""";"=""63""";"=""*68""";"=""*68""";"=""63""";"=""75""";"=""*80""";"=""*81""";"=""75""";"=""138""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""07.2013""";
"=""48""";"=""m""";"=""1""";"=""1""";"=""1""";"=""LOPEZ FARIAS Bastian Andres""";"=""26.09.1995""";"=""CHI""";"=""77""";"=""76.75""";"=""123""";"=""127""";"=""*130""";"=""127""";"=""153""";"=""158""";"=""161""";"=""161""";"=""288""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""07.2013""";
"=""49""";"=""m""";"=""2""";"=""3""";"=""2""";"=""ADAMES SANGRONIS Edwin Jose""";"=""12.01.1995""";"=""VEN""";"=""77""";"=""76.10""";"=""122""";"=""*127""";"=""*128""";"=""122""";"=""150""";"=""156""";"=""*161""";"=""156""";"=""278""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""07.2013""";
"=""50""";"=""m""";"=""3""";"=""2""";"=""3""";"=""DELGADO GAMBOA Martin Gabriel""";"=""04.02.1993""";"=""VEN""";"=""77""";"=""69.30""";"=""120""";"=""*122""";"=""123""";"=""123""";"=""145""";"=""150""";"=""*153""";"=""150""";"=""273""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""07.2013""";
"=""51""";"=""m""";"=""4""";"=""4""";"=""4""";"=""FORTE Clemson Hunter""";"=""25.10.1994""";"=""USA""";"=""77""";"=""73.35""";"=""112""";"=""117""";"=""120""";"=""120""";"=""135""";"=""*140""";"=""143""";"=""143""";"=""263""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""07.2013""";
