pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""2""";"=""1""";"=""DEMIREL Hacer""";"=""27.03.1992""";"=""TUR""";"=""48""";"=""47.69""";"=""63""";"=""*66""";"=""67""";"=""67""";"=""77""";"=""81""";"=""*85""";"=""81""";"=""148""";"=""3rd ISSF CHAMPIONSHIPS""";"=""03.2015""";
"=""1""";"=""w""";"=""2""";"=""1""";"=""2""";"=""KADIROVA Lola""";"=""02.02.1994""";"=""UZB""";"=""48""";"=""47.72""";"=""65""";"=""67""";"=""69""";"=""69""";"=""75""";"=""78""";"=""*80""";"=""78""";"=""147""";"=""3rd ISSF CHAMPIONSHIPS""";"=""03.2015""";
"=""2""";"=""w""";"=""3""";"=""3""";"=""3""";"=""MADANI Khalood Abdulla Essa Ahmad""";"=""07.10.1996""";"=""UAE""";"=""48""";"=""48.00""";"=""*42""";"=""42""";"=""*48""";"=""42""";"=""50""";"=""54""";"=""58""";"=""58""";"=""100""";"=""3rd ISSF CHAMPIONSHIPS""";"=""03.2015""";
"=""3""";"=""w""";"=""1""";"=""1""";"=""1""";"=""OZKAN KONAK Sibel""";"=""03.03.1988""";"=""TUR""";"=""53""";"=""50.36""";"=""77""";"=""81""";"=""*82""";"=""81""";"=""95""";"=""99""";"=""101""";"=""101""";"=""182""";"=""3rd ISSF CHAMPIONSHIPS""";"=""03.2015""";
"=""4""";"=""w""";"=""2""";"=""2""";"=""2""";"=""TAYLAN Nurcan""";"=""29.10.1983""";"=""TUR""";"=""53""";"=""50.88""";"=""77""";"=""81""";"=""*82""";"=""81""";"=""95""";"=""99""";"=""101""";"=""101""";"=""182""";"=""3rd ISSF CHAMPIONSHIPS""";"=""03.2015""";
"=""5""";"=""w""";"=""3""";"=""3""";"=""3""";"=""SAEED Tiba Nabeel Saeed""";"=""09.09.1999""";"=""IRQ""";"=""53""";"=""52.80""";"=""45""";"=""*52""";"=""*53""";"=""45""";"=""65""";"=""*70""";"=""70""";"=""70""";"=""115""";"=""3rd ISSF CHAMPIONSHIPS""";"=""03.2015""";
"=""6""";"=""m""";"=""1""";"=""1""";"=""1""";"=""ALI Ahmet""";"=""01.01.1994""";"=""IRQ""";"=""56""";"=""55.51""";"=""105""";"=""109""";"=""*112""";"=""109""";"=""130""";"=""137""";"=""*140""";"=""137""";"=""246""";"=""3rd ISSF CHAMPIONSHIPS""";"=""03.2015""";
"=""7""";"=""m""";"=""2""";"=""2""";"=""2""";"=""ABISHOV Allahyar""";"=""30.03.1995""";"=""AZE""";"=""56""";"=""55.81""";"=""97""";"=""101""";"=""104""";"=""104""";"=""122""";"=""*127""";"=""127""";"=""127""";"=""231""";"=""3rd ISSF CHAMPIONSHIPS""";"=""03.2015""";
"=""8""";"=""m""";"=""3""";"=""3""";"=""3""";"=""KARDES Sevket""";"=""05.01.1993""";"=""TUR""";"=""56""";"=""55.83""";"=""*102""";"=""102""";"=""105""";"=""105""";"=""121""";"=""*126""";"=""126""";"=""126""";"=""231""";"=""3rd ISSF CHAMPIONSHIPS""";"=""03.2015""";
"=""9""";"=""w""";"=""1""";"=""1""";"=""1""";"=""COBAN BASOL Aysegul""";"=""16.12.1992""";"=""TUR""";"=""58""";"=""55.36""";"=""75""";"=""80""";"=""*82""";"=""80""";"=""101""";"=""107""";"=""110""";"=""110""";"=""190""";"=""3rd ISSF CHAMPIONSHIPS""";"=""03.2015""";
"=""10""";"=""w""";"=""2""";"=""2""";"=""2""";"=""MEJRI Oumaima""";"=""22.08.1994""";"=""TUN""";"=""58""";"=""57.93""";"=""67""";"=""72""";"=""*76""";"=""72""";"=""88""";"=""*92""";"=""*94""";"=""88""";"=""160""";"=""3rd ISSF CHAMPIONSHIPS""";"=""03.2015""";
