pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""1""";"=""1""";"=""MOHINI Chavan""";"=""20.05.1999""";"=""IND""";"=""44""";"=""43.65""";"=""55""";"=""*58""";"=""58""";"=""58""";"=""*73""";"=""73""";"=""*76""";"=""73""";"=""131""";"=""17th ASIAN YOUTH CHAMPIONSHIPS""";"=""01.2015""";
"=""1""";"=""w""";"=""2""";"=""2""";"=""2""";"=""RESHMA Jahura Akter""";"=""11.07.1998""";"=""BAN""";"=""44""";"=""43.70""";"=""47""";"=""50""";"=""51""";"=""51""";"=""60""";"=""65""";"=""*69""";"=""65""";"=""116""";"=""17th ASIAN YOUTH CHAMPIONSHIPS""";"=""01.2015""";
"=""2""";"=""w""";"=""3""";"=""3""";"=""3""";"=""AL-SAEDI Najah Hashim Naser""";"=""15.05.1999""";"=""IRQ""";"=""44""";"=""43.70""";"=""46""";"=""*48""";"=""*48""";"=""46""";"=""55""";"=""56""";"=""*59""";"=""56""";"=""102""";"=""17th ASIAN YOUTH CHAMPIONSHIPS""";"=""01.2015""";
"=""3""";"=""w""";"=""4""";"=""4""";"=""4""";"=""TSENG Ying-Shan""";"=""02.05.2000""";"=""TPE""";"=""44""";"=""42.55""";"=""40""";"=""44""";"=""*47""";"=""44""";"=""50""";"=""55""";"=""*58""";"=""55""";"=""99""";"=""17th ASIAN YOUTH CHAMPIONSHIPS""";"=""01.2015""";
"=""4""";"=""w""";"=""5""";"=""5""";"=""5""";"=""ALNASRI Zahraa""";"=""28.04.2000""";"=""IRQ""";"=""44""";"=""43.85""";"=""25""";"=""30""";"=""---""";"=""30""";"=""30""";"=""*35""";"=""*35""";"=""30""";"=""60""";"=""17th ASIAN YOUTH CHAMPIONSHIPS""";"=""01.2015""";
"=""5""";"=""w""";"=""1""";"=""1""";"=""1""";"=""FANG Wan-Ling""";"=""01.12.1999""";"=""TPE""";"=""48""";"=""45.55""";"=""50""";"=""*55""";"=""55""";"=""55""";"=""*62""";"=""62""";"=""70""";"=""70""";"=""125""";"=""17th ASIAN YOUTH CHAMPIONSHIPS""";"=""01.2015""";
"=""6""";"=""m""";"=""1""";"=""1""";"=""1""";"=""SON Igor""";"=""16.11.1998""";"=""KAZ""";"=""50""";"=""49.65""";"=""85""";"=""89""";"=""93""";"=""93""";"=""104""";"=""108""";"=""115""";"=""115""";"=""208""";"=""17th ASIAN YOUTH CHAMPIONSHIPS""";"=""01.2015""";
"=""7""";"=""m""";"=""2""";"=""2""";"=""2""";"=""BUTT Fahad Hussain""";"=""01.01.1999""";"=""PAK""";"=""50""";"=""49.90""";"=""*84""";"=""84""";"=""86""";"=""86""";"=""101""";"=""*105""";"=""*105""";"=""101""";"=""187""";"=""17th ASIAN YOUTH CHAMPIONSHIPS""";"=""01.2015""";
"=""8""";"=""m""";"=""3""";"=""3""";"=""3""";"=""AITPEKOV Kadyrbek""";"=""01.10.2001""";"=""KGZ""";"=""50""";"=""49.80""";"=""77""";"=""83""";"=""85""";"=""85""";"=""100""";"=""*105""";"=""*105""";"=""100""";"=""185""";"=""17th ASIAN YOUTH CHAMPIONSHIPS""";"=""01.2015""";
"=""9""";"=""m""";"=""4""";"=""4""";"=""4""";"=""YANGFO Gungte""";"=""24.03.1999""";"=""IND""";"=""50""";"=""48.85""";"=""78""";"=""82""";"=""84""";"=""84""";"=""*98""";"=""98""";"=""*105""";"=""98""";"=""182""";"=""17th ASIAN YOUTH CHAMPIONSHIPS""";"=""01.2015""";
