pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""1""";"=""1""";"=""DIK Soumia""";"=""19.10.1988""";"=""MAR""";"=""48""";"=""43.80""";"=""50""";"=""55""";"=""*60""";"=""55""";"=""65""";"=""*70""";"=""*70""";"=""65""";"=""120""";"=""AFRICAN CHAMPIONSHIPS""";"=""10.2013""";
"=""1""";"=""w""";"=""1""";"=""1""";"=""1""";"=""LANDOULSI Nouha""";"=""05.05.1998""";"=""TUN""";"=""53""";"=""49.40""";"=""60""";"=""65""";"=""70""";"=""70""";"=""78""";"=""*85""";"=""86""";"=""86""";"=""156""";"=""AFRICAN CHAMPIONSHIPS""";"=""10.2013""";
"=""2""";"=""w""";"=""2""";"=""2""";"=""2""";"=""SIBAR Sara""";"=""28.08.1995""";"=""MAR""";"=""53""";"=""50.60""";"=""55""";"=""60""";"=""63""";"=""63""";"=""75""";"=""79""";"=""*86""";"=""79""";"=""142""";"=""AFRICAN CHAMPIONSHIPS""";"=""10.2013""";
"=""3""";"=""w""";"=""3""";"=""3""";"=""3""";"=""BAFFOE Ruth""";"=""07.11.1994""";"=""GHA""";"=""53""";"=""52.40""";"=""60""";"=""62""";"=""*65""";"=""62""";"=""75""";"=""77""";"=""*78""";"=""77""";"=""139""";"=""AFRICAN CHAMPIONSHIPS""";"=""10.2013""";
"=""4""";"=""w""";"=""4""";"=""4""";"=""4""";"=""BENMILOUD Meryem Nada""";"=""26.09.1997""";"=""ALG""";"=""53""";"=""52.80""";"=""46""";"=""51""";"=""56""";"=""56""";"=""63""";"=""*71""";"=""---""";"=""63""";"=""119""";"=""AFRICAN CHAMPIONSHIPS""";"=""10.2013""";
"=""5""";"=""w""";"=""5""";"=""5""";"=""5""";"=""KARIM Youssra""";"=""26.03.1997""";"=""MAR""";"=""53""";"=""52.20""";"=""35""";"=""45""";"=""*50""";"=""45""";"=""47""";"=""55""";"=""*63""";"=""55""";"=""100""";"=""AFRICAN CHAMPIONSHIPS""";"=""10.2013""";
"=""6""";"=""m""";"=""1""";"=""2""";"=""2""";"=""CHIGAR Abdeghani""";"=""20.02.1989""";"=""MAR""";"=""56""";"=""55.80""";"=""85""";"=""92""";"=""*97""";"=""92""";"=""110""";"=""117""";"=""120""";"=""120""";"=""212""";"=""AFRICAN CHAMPIONSHIPS""";"=""10.2013""";
"=""7""";"=""m""";"=""2""";"=""1""";"=""4""";"=""KRAYDI Faouzi""";"=""06.04.1997""";"=""TUN""";"=""56""";"=""55.20""";"=""91""";"=""96""";"=""98""";"=""98""";"=""108""";"=""113""";"=""*117""";"=""113""";"=""211""";"=""AFRICAN CHAMPIONSHIPS""";"=""10.2013""";
"=""8""";"=""m""";"=""3""";"=""3""";"=""1""";"=""ANDRIANTSITOHAINA Eric Herman""";"=""21.07.1991""";"=""MAD""";"=""56""";"=""55.20""";"=""90""";"=""*95""";"=""*96""";"=""90""";"=""120""";"=""*127""";"=""*127""";"=""120""";"=""210""";"=""AFRICAN CHAMPIONSHIPS""";"=""10.2013""";
"=""9""";"=""m""";"=""4""";"=""4""";"=""3""";"=""MOHAMED Tubal""";"=""23.03.1989""";"=""LBA""";"=""56""";"=""55.20""";"=""75""";"=""*82""";"=""*82""";"=""75""";"=""105""";"=""115""";"=""*120""";"=""115""";"=""190""";"=""AFRICAN CHAMPIONSHIPS""";"=""10.2013""";
"=""10""";"=""w""";"=""1""";"=""1""";"=""1""";"=""MEJRI Oumaima""";"=""22.08.1994""";"=""TUN""";"=""58""";"=""57.60""";"=""*70""";"=""70""";"=""*76""";"=""70""";"=""*88""";"=""88""";"=""*95""";"=""88""";"=""158""";"=""AFRICAN CHAMPIONSHIPS""";"=""10.2013""";
"=""11""";"=""w""";"=""2""";"=""2""";"=""2""";"=""JERNANE Hind""";"=""22.09.1992""";"=""MAR""";"=""58""";"=""53.80""";"=""55""";"=""*61""";"=""*62""";"=""55""";"=""70""";"=""73""";"=""*80""";"=""73""";"=""128""";"=""AFRICAN CHAMPIONSHIPS""";"=""10.2013""";
"=""12""";"=""w""";"=""3""";"=""3""";"=""3""";"=""HAMMOU Kheira""";"=""08.03.1997""";"=""ALG""";"=""58""";"=""57.00""";"=""46""";"=""49""";"=""51""";"=""51""";"=""65""";"=""*71""";"=""71""";"=""71""";"=""122""";"=""AFRICAN CHAMPIONSHIPS""";"=""10.2013""";
"=""13""";"=""w""";"=""4""";"=""4""";"=""4""";"=""LARUE Romentha""";"=""06.04.1998""";"=""SEY""";"=""58""";"=""57.80""";"=""45""";"=""*47""";"=""50""";"=""50""";"=""56""";"=""60""";"=""*64""";"=""60""";"=""110""";"=""AFRICAN CHAMPIONSHIPS""";"=""10.2013""";
"=""14""";"=""m""";"=""1""";"=""1""";"=""1""";"=""MAROUEN Watreni""";"=""28.04.1995""";"=""TUN""";"=""62""";"=""61.60""";"=""111""";"=""115""";"=""*120""";"=""115""";"=""142""";"=""*147""";"=""147""";"=""147""";"=""262""";"=""AFRICAN CHAMPIONSHIPS""";"=""10.2013""";
"=""15""";"=""m""";"=""2""";"=""3""";"=""2""";"=""MAIRIF Souhail""";"=""13.02.1983""";"=""ALG""";"=""62""";"=""61.80""";"=""110""";"=""*115""";"=""*116""";"=""110""";"=""135""";"=""141""";"=""146""";"=""146""";"=""256""";"=""AFRICAN CHAMPIONSHIPS""";"=""10.2013""";
"=""16""";"=""m""";"=""3""";"=""2""";"=""3""";"=""MOUSSA Abdella Khalifa Mohamed""";"=""12.01.1992""";"=""LBA""";"=""62""";"=""61.20""";"=""*110""";"=""*110""";"=""110""";"=""110""";"=""135""";"=""141""";"=""*146""";"=""141""";"=""251""";"=""AFRICAN CHAMPIONSHIPS""";"=""10.2013""";
"=""17""";"=""m""";"=""4""";"=""5""";"=""4""";"=""CONFIANCE Rick Yves""";"=""24.05.1994""";"=""SEY""";"=""62""";"=""61.40""";"=""95""";"=""*100""";"=""102""";"=""102""";"=""115""";"=""121""";"=""125""";"=""125""";"=""227""";"=""AFRICAN CHAMPIONSHIPS""";"=""10.2013""";
"=""18""";"=""m""";"=""5""";"=""4""";"=""5""";"=""MOHAD Fras""";"=""09.03.1994""";"=""LBA""";"=""62""";"=""61.20""";"=""90""";"=""100""";"=""105""";"=""105""";"=""111""";"=""120""";"=""*125""";"=""120""";"=""225""";"=""AFRICAN CHAMPIONSHIPS""";"=""10.2013""";
"=""19""";"=""m""";"=""---""";"=""6""";"=""---""";"=""AFOUNAS Abdelgalil""";"=""18.11.1987""";"=""MAR""";"=""62""";"=""61.40""";"=""85""";"=""*91""";"=""*95""";"=""85""";"=""*115""";"=""*117""";"=""*117""";"=""---""";"=""0""";"=""AFRICAN CHAMPIONSHIPS""";"=""10.2013""";
"=""20""";"=""w""";"=""1""";"=""1""";"=""1""";"=""EPIE Osoungu Ndoua""";"=""11.10.1983""";"=""CMR""";"=""63""";"=""60.40""";"=""68""";"=""71""";"=""74""";"=""74""";"=""82""";"=""*86""";"=""87""";"=""87""";"=""161""";"=""AFRICAN CHAMPIONSHIPS""";"=""10.2013""";
"=""21""";"=""w""";"=""2""";"=""3""";"=""2""";"=""CHERRARA Ikram""";"=""06.06.1998""";"=""ALG""";"=""63""";"=""62.00""";"=""*60""";"=""61""";"=""64""";"=""64""";"=""79""";"=""84""";"=""*88""";"=""84""";"=""148""";"=""AFRICAN CHAMPIONSHIPS""";"=""10.2013""";
"=""22""";"=""w""";"=""---""";"=""2""";"=""---""";"=""RAVOLOLONIAINA Elisa Vania""";"=""24.02.1992""";"=""MAD""";"=""63""";"=""61.40""";"=""60""";"=""67""";"=""*73""";"=""67""";"=""*85""";"=""*85""";"=""*87""";"=""---""";"=""0""";"=""AFRICAN CHAMPIONSHIPS""";"=""10.2013""";
"=""23""";"=""w""";"=""1""";"=""1""";"=""1""";"=""FEGUE Marie Josephe""";"=""28.05.1991""";"=""CMR""";"=""69""";"=""66.60""";"=""93""";"=""98""";"=""103""";"=""103""";"=""116""";"=""120""";"=""128""";"=""128""";"=""231""";"=""AFRICAN CHAMPIONSHIPS""";"=""10.2013""";
"=""24""";"=""m""";"=""1""";"=""1""";"=""1""";"=""BEN HNIA Karem""";"=""13.11.1994""";"=""TUN""";"=""69""";"=""68.80""";"=""135""";"=""140""";"=""143""";"=""143""";"=""170""";"=""178""";"=""---""";"=""178""";"=""321""";"=""AFRICAN CHAMPIONSHIPS""";"=""10.2013""";
"=""25""";"=""w""";"=""2""";"=""2""";"=""2""";"=""HASSINE Ghada""";"=""17.05.1993""";"=""TUN""";"=""69""";"=""65.00""";"=""92""";"=""97""";"=""*102""";"=""97""";"=""110""";"=""117""";"=""*122""";"=""117""";"=""214""";"=""AFRICAN CHAMPIONSHIPS""";"=""10.2013""";
"=""26""";"=""m""";"=""2""";"=""2""";"=""2""";"=""TUBAL Maraj S.Omer """;"=""10.01.1994""";"=""LBA""";"=""69""";"=""68.20""";"=""115""";"=""120""";"=""*125""";"=""120""";"=""140""";"=""*150""";"=""*150""";"=""140""";"=""260""";"=""AFRICAN CHAMPIONSHIPS""";"=""10.2013""";
"=""27""";"=""w""";"=""3""";"=""4""";"=""3""";"=""ARKOH Juliana""";"=""21.08.1997""";"=""GHA""";"=""69""";"=""60.00""";"=""60""";"=""62""";"=""63""";"=""63""";"=""75""";"=""*77""";"=""*77""";"=""75""";"=""138""";"=""AFRICAN CHAMPIONSHIPS""";"=""10.2013""";
"=""28""";"=""w""";"=""3""";"=""4""";"=""3""";"=""RANAIVOSOA Marie Hanitra Roilya""";"=""14.11.1990""";"=""MRI""";"=""69""";"=""68.20""";"=""*71""";"=""71""";"=""*75""";"=""71""";"=""87""";"=""92""";"=""95""";"=""95""";"=""166""";"=""AFRICAN CHAMPIONSHIPS""";"=""10.2013""";
"=""29""";"=""m""";"=""3""";"=""3""";"=""3""";"=""LABRAK Abdessamad""";"=""14.06.1989""";"=""MAR""";"=""69""";"=""67.00""";"=""105""";"=""*115""";"=""*116""";"=""105""";"=""*132""";"=""132""";"=""*145""";"=""132""";"=""237""";"=""AFRICAN CHAMPIONSHIPS""";"=""10.2013""";
"=""30""";"=""w""";"=""4""";"=""3""";"=""4""";"=""TORCHI Rachida""";"=""04.10.1984""";"=""ALG""";"=""69""";"=""65.80""";"=""*70""";"=""71""";"=""*75""";"=""71""";"=""87""";"=""*92""";"=""*95""";"=""87""";"=""158""";"=""AFRICAN CHAMPIONSHIPS""";"=""10.2013""";
"=""31""";"=""w""";"=""5""";"=""5""";"=""5""";"=""CHAIMAE Charkaoni""";"=""19.06.1997""";"=""MAR""";"=""69""";"=""65.20""";"=""35""";"=""40""";"=""*49""";"=""40""";"=""45""";"=""55""";"=""*60""";"=""55""";"=""95""";"=""AFRICAN CHAMPIONSHIPS""";"=""10.2013""";
"=""32""";"=""w""";"=""1""";"=""1""";"=""2""";"=""GUEZMIR Sirine""";"=""16.09.1994""";"=""TUN""";"=""75""";"=""73.40""";"=""80""";"=""85""";"=""*88""";"=""85""";"=""96""";"=""---""";"=""---""";"=""96""";"=""181""";"=""AFRICAN CHAMPIONSHIPS""";"=""10.2013""";
"=""33""";"=""w""";"=""2""";"=""2""";"=""3""";"=""MIYENGA Helene Laure""";"=""17.11.1984""";"=""CMR""";"=""75""";"=""73.60""";"=""72""";"=""77""";"=""*81""";"=""77""";"=""95""";"=""*104""";"=""*105""";"=""95""";"=""172""";"=""AFRICAN CHAMPIONSHIPS""";"=""10.2013""";
"=""34""";"=""w""";"=""3""";"=""3""";"=""1""";"=""SLIMANE Assia""";"=""11.03.1986""";"=""ALG""";"=""75""";"=""74.40""";"=""68""";"=""*73""";"=""*73""";"=""68""";"=""90""";"=""*97""";"=""97""";"=""97""";"=""165""";"=""AFRICAN CHAMPIONSHIPS""";"=""10.2013""";
"=""35""";"=""w""";"=""4""";"=""4""";"=""4""";"=""OUASS Samira""";"=""22.04.1992""";"=""MAR""";"=""75""";"=""70.00""";"=""*55""";"=""55""";"=""62""";"=""62""";"=""75""";"=""80""";"=""*82""";"=""80""";"=""142""";"=""AFRICAN CHAMPIONSHIPS""";"=""10.2013""";
"=""36""";"=""m""";"=""1""";"=""1""";"=""1""";"=""BAHLOUL Rami""";"=""29.07.1991""";"=""TUN""";"=""77""";"=""75.20""";"=""145""";"=""*150""";"=""151""";"=""151""";"=""175""";"=""180""";"=""*190""";"=""180""";"=""331""";"=""AFRICAN CHAMPIONSHIPS""";"=""10.2013""";
"=""37""";"=""m""";"=""2""";"=""2""";"=""2""";"=""FARDJALLAH Housseyn""";"=""16.01.1993""";"=""ALG""";"=""77""";"=""76.40""";"=""140""";"=""*146""";"=""*151""";"=""140""";"=""170""";"=""175""";"=""*178""";"=""175""";"=""315""";"=""AFRICAN CHAMPIONSHIPS""";"=""10.2013""";
"=""38""";"=""m""";"=""3""";"=""3""";"=""3""";"=""YANOU KETCHANKE Jean Baptiste""";"=""19.07.1993""";"=""CMR""";"=""77""";"=""76.80""";"=""130""";"=""137""";"=""*141""";"=""137""";"=""167""";"=""173""";"=""*177""";"=""173""";"=""310""";"=""AFRICAN CHAMPIONSHIPS""";"=""10.2013""";
"=""39""";"=""m""";"=""4""";"=""4""";"=""4""";"=""NGONGANG TCHUISSI Guy Michel""";"=""18.02.1995""";"=""CMR""";"=""77""";"=""75.20""";"=""120""";"=""*125""";"=""125""";"=""125""";"=""150""";"=""155""";"=""*160""";"=""155""";"=""280""";"=""AFRICAN CHAMPIONSHIPS""";"=""10.2013""";
"=""40""";"=""m""";"=""5""";"=""5""";"=""6""";"=""ATTAR Abdelatif""";"=""26.01.1981""";"=""MAR""";"=""77""";"=""71.80""";"=""105""";"=""110""";"=""115""";"=""115""";"=""132""";"=""*140""";"=""*145""";"=""132""";"=""247""";"=""AFRICAN CHAMPIONSHIPS""";"=""10.2013""";
"=""41""";"=""m""";"=""6""";"=""6""";"=""5""";"=""GRAHAM Brandon""";"=""14.06.1996""";"=""RSA""";"=""77""";"=""76.20""";"=""*105""";"=""*105""";"=""105""";"=""105""";"=""*130""";"=""130""";"=""135""";"=""135""";"=""240""";"=""AFRICAN CHAMPIONSHIPS""";"=""10.2013""";
"=""42""";"=""m""";"=""1""";"=""1""";"=""1""";"=""MEKKI Abdallah""";"=""17.08.1985""";"=""ALG""";"=""85""";"=""84.40""";"=""140""";"=""*145""";"=""145""";"=""145""";"=""172""";"=""178""";"=""180""";"=""180""";"=""325""";"=""AFRICAN CHAMPIONSHIPS""";"=""10.2013""";
"=""43""";"=""m""";"=""2""";"=""4""";"=""2""";"=""ELIAS Alanani""";"=""05.10.1995""";"=""LBA""";"=""85""";"=""83.80""";"=""110""";"=""*120""";"=""*120""";"=""110""";"=""130""";"=""141""";"=""*146""";"=""141""";"=""251""";"=""AFRICAN CHAMPIONSHIPS""";"=""10.2013""";
"=""44""";"=""m""";"=""3""";"=""3""";"=""3""";"=""ETTALEB Mustapha""";"=""29.08.1986""";"=""MAR""";"=""85""";"=""79.00""";"=""102""";"=""110""";"=""---""";"=""110""";"=""130""";"=""*141""";"=""*142""";"=""130""";"=""240""";"=""AFRICAN CHAMPIONSHIPS""";"=""10.2013""";
"=""45""";"=""m""";"=""4""";"=""5""";"=""4""";"=""COME Dereck Christian""";"=""11.02.1996""";"=""SEY""";"=""85""";"=""83.60""";"=""90""";"=""96""";"=""*101""";"=""96""";"=""110""";"=""116""";"=""*121""";"=""116""";"=""212""";"=""AFRICAN CHAMPIONSHIPS""";"=""10.2013""";
"=""46""";"=""m""";"=""---""";"=""2""";"=""---""";"=""MINKOUMBA Petit David""";"=""27.02.1989""";"=""CMR""";"=""85""";"=""84.80""";"=""132""";"=""137""";"=""142""";"=""142""";"=""*170""";"=""*170""";"=""*170""";"=""---""";"=""0""";"=""AFRICAN CHAMPIONSHIPS""";"=""10.2013""";
"=""47""";"=""m""";"=""1""";"=""1""";"=""1""";"=""DOGHMANE Mohamed Amine""";"=""11.05.1991""";"=""TUN""";"=""94""";"=""93.60""";"=""152""";"=""*158""";"=""160""";"=""160""";"=""*185""";"=""185""";"=""195""";"=""195""";"=""355""";"=""AFRICAN CHAMPIONSHIPS""";"=""10.2013""";
"=""48""";"=""m""";"=""2""";"=""2""";"=""3""";"=""MESSAOUI Saddam""";"=""24.07.1991""";"=""ALG""";"=""94""";"=""86.60""";"=""140""";"=""*146""";"=""147""";"=""147""";"=""170""";"=""175""";"=""180""";"=""180""";"=""327""";"=""AFRICAN CHAMPIONSHIPS""";"=""10.2013""";
"=""49""";"=""m""";"=""3""";"=""3""";"=""2""";"=""BOUDANI Maamar""";"=""23.06.1984""";"=""ALG""";"=""94""";"=""93.60""";"=""*145""";"=""145""";"=""*150""";"=""145""";"=""176""";"=""181""";"=""*184""";"=""181""";"=""326""";"=""AFRICAN CHAMPIONSHIPS""";"=""10.2013""";
"=""50""";"=""m""";"=""4""";"=""4""";"=""4""";"=""LAGSIR Abdelali""";"=""10.04.1990""";"=""MAR""";"=""94""";"=""92.60""";"=""115""";"=""122""";"=""127""";"=""127""";"=""165""";"=""175""";"=""*180""";"=""175""";"=""302""";"=""AFRICAN CHAMPIONSHIPS""";"=""10.2013""";
"=""51""";"=""m""";"=""5""";"=""5""";"=""5""";"=""CYRILLE FAGAT Tchatchet II""";"=""01.08.1995""";"=""CMR""";"=""94""";"=""85.40""";"=""*120""";"=""*121""";"=""122""";"=""122""";"=""155""";"=""*160""";"=""*160""";"=""155""";"=""277""";"=""AFRICAN CHAMPIONSHIPS""";"=""10.2013""";
"=""52""";"=""m""";"=""6""";"=""6""";"=""6""";"=""BERTALI Zakaria""";"=""07.10.1985""";"=""MAR""";"=""94""";"=""93.20""";"=""*115""";"=""117""";"=""*130""";"=""117""";"=""140""";"=""150""";"=""*155""";"=""150""";"=""267""";"=""AFRICAN CHAMPIONSHIPS""";"=""10.2013""";
"=""53""";"=""m""";"=""7""";"=""8""";"=""7""";"=""LARKYNE Nii Otoo""";"=""11.11.1995""";"=""GHA""";"=""94""";"=""88.20""";"=""*100""";"=""100""";"=""*105""";"=""100""";"=""*120""";"=""120""";"=""125""";"=""125""";"=""225""";"=""AFRICAN CHAMPIONSHIPS""";"=""10.2013""";
"=""54""";"=""m""";"=""8""";"=""7""";"=""8""";"=""SEYIMANI Sythembele""";"=""04.11.1994""";"=""RSA""";"=""94""";"=""92.00""";"=""100""";"=""*105""";"=""105""";"=""105""";"=""*105""";"=""105""";"=""110""";"=""110""";"=""215""";"=""AFRICAN CHAMPIONSHIPS""";"=""10.2013""";
"=""55""";"=""m""";"=""1""";"=""1""";"=""1""";"=""BIDANI Walid""";"=""11.06.1994""";"=""ALG""";"=""105""";"=""105.00""";"=""152""";"=""157""";"=""163""";"=""163""";"=""181""";"=""186""";"=""191""";"=""191""";"=""354""";"=""AFRICAN CHAMPIONSHIPS""";"=""10.2013""";
