pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""2""";"=""1""";"=""LARA RAMIREZ Guadalupe""";"=""16.03.1998""";"=""MEX""";"=""44""";"=""43.00""";"=""*49""";"=""*53""";"=""53""";"=""53""";"=""66""";"=""69""";"=""70""";"=""70""";"=""123""";"=""PAN AMERICAN YOUTH CHAMPIONSHIPS""";"=""06.2012""";
"=""1""";"=""w""";"=""2""";"=""1""";"=""2""";"=""PRADO GUILLEN Maira Alejandra""";"=""25.03.1997""";"=""VEN""";"=""44""";"=""42.55""";"=""43""";"=""52""";"=""54""";"=""54""";"=""60""";"=""65""";"=""67""";"=""67""";"=""121""";"=""PAN AMERICAN YOUTH CHAMPIONSHIPS""";"=""06.2012""";
"=""2""";"=""w""";"=""3""";"=""4""";"=""3""";"=""ROSA FIGUEIREDO Emily""";"=""18.03.1998""";"=""BRA""";"=""44""";"=""44.00""";"=""42""";"=""*46""";"=""*48""";"=""42""";"=""57""";"=""59""";"=""*60""";"=""59""";"=""101""";"=""PAN AMERICAN YOUTH CHAMPIONSHIPS""";"=""06.2012""";
"=""3""";"=""w""";"=""4""";"=""5""";"=""4""";"=""MILAGROS Guerra""";"=""01.01.1999""";"=""PER""";"=""44""";"=""43.20""";"=""32""";"=""35""";"=""*37""";"=""35""";"=""40""";"=""43""";"=""45""";"=""45""";"=""80""";"=""PAN AMERICAN YOUTH CHAMPIONSHIPS""";"=""06.2012""";
"=""4""";"=""w""";"=""---""";"=""3""";"=""---""";"=""CHAN ALVAREZ Rosa Maria""";"=""10.05.1997""";"=""MEX""";"=""44""";"=""44.00""";"=""49""";"=""53""";"=""*53""";"=""53""";"=""*65""";"=""*66""";"=""*66""";"=""---""";"=""0""";"=""PAN AMERICAN YOUTH CHAMPIONSHIPS""";"=""06.2012""";
"=""5""";"=""w""";"=""1""";"=""1""";"=""1""";"=""HINESTROZA RUIZ Yiliana""";"=""23.02.1999""";"=""COL""";"=""48""";"=""47.40""";"=""63""";"=""*70""";"=""70""";"=""70""";"=""*85""";"=""85""";"=""*90""";"=""85""";"=""155""";"=""PAN AMERICAN YOUTH CHAMPIONSHIPS""";"=""06.2012""";
"=""6""";"=""w""";"=""2""";"=""2""";"=""2""";"=""MUNOZ LOPEZ Viviana Izamar""";"=""10.11.1995""";"=""MEX""";"=""48""";"=""47.90""";"=""60""";"=""*64""";"=""*64""";"=""60""";"=""75""";"=""*85""";"=""*86""";"=""75""";"=""135""";"=""PAN AMERICAN YOUTH CHAMPIONSHIPS""";"=""06.2012""";
"=""7""";"=""w""";"=""3""";"=""3""";"=""4""";"=""JAZMIN Silva""";"=""01.01.1996""";"=""CHI""";"=""48""";"=""47.65""";"=""55""";"=""58""";"=""*61""";"=""58""";"=""68""";"=""*72""";"=""72""";"=""72""";"=""130""";"=""PAN AMERICAN YOUTH CHAMPIONSHIPS""";"=""06.2012""";
"=""8""";"=""w""";"=""4""";"=""4""";"=""6""";"=""GONZALEZ CONTRERAS Azucena Abigail""";"=""26.04.1997""";"=""GUA""";"=""48""";"=""47.30""";"=""54""";"=""*56""";"=""*56""";"=""54""";"=""*66""";"=""66""";"=""70""";"=""70""";"=""124""";"=""PAN AMERICAN YOUTH CHAMPIONSHIPS""";"=""06.2012""";
"=""9""";"=""w""";"=""5""";"=""6""";"=""7""";"=""CURI HUARCA Cindy Lisbeth""";"=""18.04.1996""";"=""PER""";"=""48""";"=""47.35""";"=""47""";"=""50""";"=""*52""";"=""50""";"=""68""";"=""70""";"=""*72""";"=""70""";"=""120""";"=""PAN AMERICAN YOUTH CHAMPIONSHIPS""";"=""06.2012""";
