pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""W""";"=""1""";"=""1""";"=""1""";"=""GUAN Chunying""";"=""21.06.1993""";"=""CHN""";"=""48""";"=""47.58""";"=""80""";"=""* 87""";"=""* 87""";"=""80""";"=""100""";"=""*110""";"=""---""";"=""100""";"=""180""";"=""2015 IWF GRAND PRIX""";"=""09.2015""";
"=""1""";"=""W""";"=""2""";"=""2""";"=""2""";"=""PAGLIARO Genny Caterina""";"=""15.10.1988""";"=""ITA""";"=""48""";"=""47.72""";"=""* 75""";"=""75""";"=""* 77""";"=""75""";"=""90""";"=""93""";"=""* 96""";"=""93""";"=""168""";"=""2015 IWF GRAND PRIX""";"=""09.2015""";
"=""2""";"=""W""";"=""3""";"=""3""";"=""3""";"=""ITOKAZU Kanako""";"=""07.11.1992""";"=""JPN""";"=""48""";"=""47.92""";"=""68""";"=""* 70""";"=""70""";"=""70""";"=""* 85""";"=""85""";"=""88""";"=""88""";"=""158""";"=""2015 IWF GRAND PRIX""";"=""09.2015""";
"=""3""";"=""W""";"=""1""";"=""1""";"=""1""";"=""LI Yajun""";"=""27.04.1993""";"=""CHN""";"=""53""";"=""52.34""";"=""95""";"=""98""";"=""101""";"=""101""";"=""115""";"=""120""";"=""*125""";"=""120""";"=""221""";"=""2015 IWF GRAND PRIX""";"=""09.2015""";
"=""4""";"=""W""";"=""2""";"=""2""";"=""2""";"=""HOU Zhihui""";"=""18.03.1997""";"=""CHN""";"=""53""";"=""49.00""";"=""90""";"=""93""";"=""* 98""";"=""93""";"=""110""";"=""115""";"=""118""";"=""118""";"=""211""";"=""2015 IWF GRAND PRIX""";"=""09.2015""";
"=""5""";"=""W""";"=""3""";"=""3""";"=""3""";"=""SUTANAN Kittima""";"=""20.05.1992""";"=""THA""";"=""53""";"=""52.78""";"=""83""";"=""86""";"=""* 91""";"=""86""";"=""103""";"=""*111""";"=""*111""";"=""103""";"=""189""";"=""2015 IWF GRAND PRIX""";"=""09.2015""";
"=""6""";"=""W""";"=""4""";"=""5""";"=""4""";"=""OZKAN KONAK Sibel""";"=""03.03.1988""";"=""TUR""";"=""53""";"=""51.62""";"=""77""";"=""81""";"=""* 83""";"=""81""";"=""100""";"=""*108""";"=""*108""";"=""100""";"=""181""";"=""2015 IWF GRAND PRIX""";"=""09.2015""";
"=""7""";"=""W""";"=""5""";"=""4""";"=""5""";"=""KING Morghan Whitney""";"=""08.10.1985""";"=""USA""";"=""53""";"=""50.20""";"=""* 80""";"=""80""";"=""82""";"=""82""";"=""97""";"=""*100""";"=""*100""";"=""97""";"=""179""";"=""2015 IWF GRAND PRIX""";"=""09.2015""";
"=""8""";"=""W""";"=""---""";"=""---""";"=""---""";"=""SAFITRI Dewi""";"=""10.02.1993""";"=""INA""";"=""53""";"=""52.74""";"=""* 75""";"=""* 75""";"=""* 75""";"=""---""";"=""---""";"=""---""";"=""---""";"=""---""";"=""0""";"=""2015 IWF GRAND PRIX""";"=""09.2015""";
"=""9""";"=""M""";"=""1""";"=""3""";"=""1""";"=""OM Yun Chol""";"=""18.11.1991""";"=""PRK""";"=""56""";"=""55.78""";"=""127""";"=""131""";"=""*133""";"=""131""";"=""165""";"=""171""";"=""*175""";"=""171""";"=""302""";"=""2015 IWF GRAND PRIX""";"=""09.2015""";
"=""10""";"=""M""";"=""2""";"=""1""";"=""2""";"=""WU Jingbiao""";"=""10.01.1989""";"=""CHN""";"=""56""";"=""55.93""";"=""*135""";"=""135""";"=""139""";"=""139""";"=""160""";"=""163""";"=""*166""";"=""163""";"=""302""";"=""2015 IWF GRAND PRIX""";"=""09.2015""";
