pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""1""";"=""1""";"=""FILIZ Kayhan""";"=""24.02.1993""";"=""TUR""";"=""53""";"=""51.00""";"=""55""";"=""*60""";"=""*60""";"=""55""";"=""65""";"=""75""";"=""78""";"=""78""";"=""133""";"=""ISLAMIC SOLIDARITY GAMES""";"=""03.2014""";
"=""1""";"=""w""";"=""2""";"=""2""";"=""2""";"=""NAKIGANDA Haula""";"=""19.11.1990""";"=""UGA""";"=""53""";"=""52.20""";"=""40""";"=""*45""";"=""*45""";"=""40""";"=""*45""";"=""47""";"=""*51""";"=""47""";"=""87""";"=""ISLAMIC SOLIDARITY GAMES""";"=""03.2014""";
"=""2""";"=""m""";"=""1""";"=""1""";"=""1""";"=""ALABDULAL Abbas Salman A""";"=""09.06.1991""";"=""KSA""";"=""56""";"=""55.70""";"=""87""";"=""93""";"=""99""";"=""99""";"=""110""";"=""114""";"=""122""";"=""122""";"=""221""";"=""ISLAMIC SOLIDARITY GAMES""";"=""03.2014""";
"=""3""";"=""m""";"=""2""";"=""2""";"=""2""";"=""ATBAL Mohamed Saaden""";"=""23.03.1989""";"=""LBA""";"=""56""";"=""55.50""";"=""70""";"=""80""";"=""*88""";"=""80""";"=""90""";"=""100""";"=""113""";"=""113""";"=""193""";"=""ISLAMIC SOLIDARITY GAMES""";"=""03.2014""";
"=""4""";"=""m""";"=""3""";"=""3""";"=""3""";"=""LUYOMBYA Silvester""";"=""24.02.1993""";"=""UGA""";"=""56""";"=""54.70""";"=""60""";"=""65""";"=""*71""";"=""65""";"=""80""";"=""86""";"=""91""";"=""91""";"=""156""";"=""ISLAMIC SOLIDARITY GAMES""";"=""03.2014""";
"=""5""";"=""w""";"=""1""";"=""1""";"=""1""";"=""AYDIN Damla""";"=""01.10.1993""";"=""TUR""";"=""58""";"=""56.60""";"=""70""";"=""73""";"=""76""";"=""76""";"=""90""";"=""95""";"=""*98""";"=""95""";"=""171""";"=""ISLAMIC SOLIDARITY GAMES""";"=""03.2014""";
"=""6""";"=""m""";"=""1""";"=""2""";"=""1""";"=""ALABDULLATIF Abdullatif Khdher A""";"=""10.05.1982""";"=""KSA""";"=""62""";"=""61.50""";"=""107""";"=""111""";"=""115""";"=""115""";"=""140""";"=""149""";"=""154""";"=""154""";"=""269""";"=""ISLAMIC SOLIDARITY GAMES""";"=""03.2014""";
"=""7""";"=""m""";"=""2""";"=""1""";"=""2""";"=""SSEKYAAYA Charles""";"=""11.04.1994""";"=""UGA""";"=""62""";"=""61.80""";"=""107""";"=""112""";"=""116""";"=""116""";"=""142""";"=""*148""";"=""148""";"=""148""";"=""264""";"=""ISLAMIC SOLIDARITY GAMES""";"=""03.2014""";
"=""8""";"=""m""";"=""3""";"=""3""";"=""3""";"=""MOUSSA Abdella Khalifa Mohamed""";"=""12.01.1992""";"=""LBA""";"=""62""";"=""61.30""";"=""*110""";"=""110""";"=""*117""";"=""110""";"=""140""";"=""*150""";"=""*150""";"=""140""";"=""250""";"=""ISLAMIC SOLIDARITY GAMES""";"=""03.2014""";
"=""9""";"=""m""";"=""4""";"=""4""";"=""4""";"=""MALAKCI Emre""";"=""19.10.1993""";"=""TUR""";"=""62""";"=""61.20""";"=""100""";"=""105""";"=""*109""";"=""105""";"=""120""";"=""*127""";"=""*127""";"=""120""";"=""225""";"=""ISLAMIC SOLIDARITY GAMES""";"=""03.2014""";
