pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""W""";"=""1""";"=""1""";"=""1""";"=""ATOM Indubala Chanu""";"=""02.04.1997""";"=""IND""";"=""48""";"=""47.37""";"=""50""";"=""56""";"=""60""";"=""60""";"=""62""";"=""68""";"=""73""";"=""73""";"=""133""";"=""2012 COMMONWEALTH YOUTH CHAMPIONSHIPS""";"=""06.2012""";
"=""1""";"=""W""";"=""2""";"=""2""";"=""2""";"=""MOSS Charlotte Louise""";"=""05.09.1995""";"=""NZL""";"=""48""";"=""47.19""";"=""35""";"=""38""";"=""41""";"=""41""";"=""48""";"=""* 52""";"=""52""";"=""52""";"=""93""";"=""2012 COMMONWEALTH YOUTH CHAMPIONSHIPS""";"=""06.2012""";
"=""2""";"=""M""";"=""1""";"=""1""";"=""1""";"=""DERU Jimjang""";"=""01.10.1998""";"=""IND""";"=""50""";"=""49.13""";"=""69""";"=""73""";"=""* 76""";"=""73""";"=""85""";"=""92""";"=""97""";"=""97""";"=""170""";"=""2012 COMMONWEALTH YOUTH CHAMPIONSHIPS""";"=""06.2012""";
"=""3""";"=""M""";"=""2""";"=""2""";"=""2""";"=""MCTAGGART Cameron David""";"=""30.09.1997""";"=""NZL""";"=""50""";"=""49.47""";"=""64""";"=""67""";"=""70""";"=""70""";"=""75""";"=""78""";"=""81""";"=""81""";"=""151""";"=""2012 COMMONWEALTH YOUTH CHAMPIONSHIPS""";"=""06.2012""";
"=""4""";"=""M""";"=""3""";"=""3""";"=""3""";"=""MOSS Cameron""";"=""17.04.1997""";"=""NZL""";"=""50""";"=""48.39""";"=""53""";"=""56""";"=""58""";"=""58""";"=""69""";"=""72""";"=""75""";"=""75""";"=""133""";"=""2012 COMMONWEALTH YOUTH CHAMPIONSHIPS""";"=""06.2012""";
"=""5""";"=""M""";"=""4""";"=""4""";"=""4""";"=""DELANEY James Joseph""";"=""29.07.1996""";"=""AUS""";"=""50""";"=""49.34""";"=""51""";"=""54""";"=""56""";"=""56""";"=""70""";"=""* 74""";"=""* 74""";"=""70""";"=""126""";"=""2012 COMMONWEALTH YOUTH CHAMPIONSHIPS""";"=""06.2012""";
"=""6""";"=""M""";"=""5""";"=""5""";"=""5""";"=""KATOATAU Ruben""";"=""09.02.1997""";"=""KIR""";"=""50""";"=""49.86""";"=""45""";"=""* 55""";"=""55""";"=""55""";"=""65""";"=""* 71""";"=""* 71""";"=""65""";"=""120""";"=""2012 COMMONWEALTH YOUTH CHAMPIONSHIPS""";"=""06.2012""";
"=""7""";"=""W""";"=""1""";"=""1""";"=""1""";"=""ERRA Deexitha""";"=""25.09.1997""";"=""IND""";"=""53""";"=""52.30""";"=""50""";"=""56""";"=""60""";"=""60""";"=""65""";"=""70""";"=""* 75""";"=""70""";"=""130""";"=""2012 COMMONWEALTH YOUTH CHAMPIONSHIPS""";"=""06.2012""";
"=""8""";"=""M""";"=""1""";"=""1""";"=""1""";"=""SANTA  Aruna""";"=""10.03.1996""";"=""IND""";"=""56""";"=""55.65""";"=""82""";"=""90""";"=""94""";"=""94""";"=""110""";"=""120""";"=""*125""";"=""120""";"=""214""";"=""2012 COMMONWEALTH YOUTH CHAMPIONSHIPS""";"=""06.2012""";
"=""9""";"=""M""";"=""2""";"=""2""";"=""2""";"=""OALA Fred Karoho""";"=""12.09.1996""";"=""PNG""";"=""56""";"=""55.31""";"=""* 75""";"=""75""";"=""80""";"=""80""";"=""102""";"=""107""";"=""108""";"=""108""";"=""188""";"=""2012 COMMONWEALTH YOUTH CHAMPIONSHIPS""";"=""06.2012""";
"=""10""";"=""M""";"=""3""";"=""3""";"=""3""";"=""NORMAN James Sahutta""";"=""29.06.1996""";"=""AUS""";"=""56""";"=""55.60""";"=""64""";"=""68""";"=""72""";"=""72""";"=""90""";"=""95""";"=""100""";"=""100""";"=""172""";"=""2012 COMMONWEALTH YOUTH CHAMPIONSHIPS""";"=""06.2012""";
"=""11""";"=""M""";"=""4""";"=""4""";"=""4""";"=""POURTOOSSI Martin""";"=""24.05.1995""";"=""NZL""";"=""56""";"=""54.45""";"=""70""";"=""* 74""";"=""* 74""";"=""70""";"=""88""";"=""* 92""";"=""92""";"=""92""";"=""162""";"=""2012 COMMONWEALTH YOUTH CHAMPIONSHIPS""";"=""06.2012""";
"=""12""";"=""M""";"=""5""";"=""5""";"=""5""";"=""WU Joshua Luke James Vain Kyang""";"=""14.11.1996""";"=""AUS""";"=""56""";"=""55.57""";"=""63""";"=""67""";"=""70""";"=""70""";"=""85""";"=""* 90""";"=""90""";"=""90""";"=""160""";"=""2012 COMMONWEALTH YOUTH CHAMPIONSHIPS""";"=""06.2012""";
"=""13""";"=""W""";"=""1""";"=""1""";"=""1""";"=""SAGOLSEM Thasana Chanu""";"=""04.02.1997""";"=""IND""";"=""58""";"=""57.28""";"=""55""";"=""58""";"=""61""";"=""61""";"=""73""";"=""77""";"=""81""";"=""81""";"=""142""";"=""2012 COMMONWEALTH YOUTH CHAMPIONSHIPS""";"=""06.2012""";
"=""14""";"=""W""";"=""2""";"=""2""";"=""2""";"=""MANIKKAL Shamsudheen Muneera""";"=""21.07.1996""";"=""IND""";"=""58""";"=""57.52""";"=""50""";"=""* 55""";"=""55""";"=""55""";"=""65""";"=""70""";"=""74""";"=""74""";"=""129""";"=""2012 COMMONWEALTH YOUTH CHAMPIONSHIPS""";"=""06.2012""";
"=""15""";"=""W""";"=""3""";"=""3""";"=""3""";"=""COWEN Sophie""";"=""16.05.1997""";"=""AUS""";"=""58""";"=""57.33""";"=""* 42""";"=""42""";"=""45""";"=""45""";"=""54""";"=""57""";"=""60""";"=""60""";"=""105""";"=""2012 COMMONWEALTH YOUTH CHAMPIONSHIPS""";"=""06.2012""";
"=""16""";"=""M""";"=""1""";"=""1""";"=""1""";"=""TAGRU Sorom Hitlar""";"=""07.02.1996""";"=""IND""";"=""62""";"=""60.84""";"=""95""";"=""103""";"=""*106""";"=""103""";"=""127""";"=""132""";"=""*140""";"=""132""";"=""235""";"=""2012 COMMONWEALTH YOUTH CHAMPIONSHIPS""";"=""06.2012""";
"=""17""";"=""M""";"=""2""";"=""2""";"=""2""";"=""RANGIDIMI Chris Akarba""";"=""07.08.1995""";"=""NRU""";"=""62""";"=""61.47""";"=""65""";"=""75""";"=""81""";"=""81""";"=""*100""";"=""100""";"=""110""";"=""110""";"=""191""";"=""2012 COMMONWEALTH YOUTH CHAMPIONSHIPS""";"=""06.2012""";
"=""18""";"=""M""";"=""3""";"=""3""";"=""3""";"=""FUKUYAMA Fusakichi Adam""";"=""23.06.1996""";"=""KIR""";"=""62""";"=""61.43""";"=""* 75""";"=""75""";"=""80""";"=""80""";"=""*107""";"=""*107""";"=""107""";"=""107""";"=""187""";"=""2012 COMMONWEALTH YOUTH CHAMPIONSHIPS""";"=""06.2012""";
"=""19""";"=""M""";"=""4""";"=""5""";"=""4""";"=""RANA Bassel Amjad""";"=""19.08.1996""";"=""AUS""";"=""62""";"=""59.73""";"=""72""";"=""* 77""";"=""* 77""";"=""72""";"=""95""";"=""98""";"=""*101""";"=""98""";"=""170""";"=""2012 COMMONWEALTH YOUTH CHAMPIONSHIPS""";"=""06.2012""";
"=""20""";"=""M""";"=""5""";"=""4""";"=""5""";"=""ELESIN Boris""";"=""02.09.1995""";"=""AUS""";"=""62""";"=""60.57""";"=""70""";"=""75""";"=""* 80""";"=""75""";"=""85""";"=""90""";"=""95""";"=""95""";"=""170""";"=""2012 COMMONWEALTH YOUTH CHAMPIONSHIPS""";"=""06.2012""";
"=""21""";"=""W""";"=""1""";"=""1""";"=""1""";"=""TUIPULOTI Fakaola""";"=""18.01.1997""";"=""TGA""";"=""63""";"=""61.98""";"=""62""";"=""* 65""";"=""65""";"=""65""";"=""82""";"=""* 85""";"=""* 85""";"=""82""";"=""147""";"=""2012 COMMONWEALTH YOUTH CHAMPIONSHIPS""";"=""06.2012""";
"=""22""";"=""W""";"=""2""";"=""3""";"=""2""";"=""GOODMAN Rachel Anne""";"=""07.05.1997""";"=""AUS""";"=""63""";"=""62.82""";"=""52""";"=""56""";"=""58""";"=""58""";"=""70""";"=""74""";"=""78""";"=""78""";"=""136""";"=""2012 COMMONWEALTH YOUTH CHAMPIONSHIPS""";"=""06.2012""";
"=""23""";"=""W""";"=""3""";"=""2""";"=""3""";"=""SUBHASMITA Mohanty""";"=""27.11.1995""";"=""IND""";"=""63""";"=""61.64""";"=""54""";"=""58""";"=""60""";"=""60""";"=""67""";"=""72""";"=""75""";"=""75""";"=""135""";"=""2012 COMMONWEALTH YOUTH CHAMPIONSHIPS""";"=""06.2012""";
"=""24""";"=""M""";"=""1""";"=""1""";"=""1""";"=""TABA Kojum""";"=""18.06.1997""";"=""IND""";"=""69""";"=""68.18""";"=""103""";"=""108""";"=""112""";"=""112""";"=""130""";"=""*137""";"=""*137""";"=""130""";"=""242""";"=""2012 COMMONWEALTH YOUTH CHAMPIONSHIPS""";"=""06.2012""";
"=""25""";"=""W""";"=""1""";"=""1""";"=""1""";"=""YUMKHAIBAM Nafisa""";"=""06.06.1996""";"=""IND""";"=""69""";"=""68.25""";"=""58""";"=""61""";"=""62""";"=""62""";"=""78""";"=""81""";"=""85""";"=""85""";"=""147""";"=""2012 COMMONWEALTH YOUTH CHAMPIONSHIPS""";"=""06.2012""";
"=""26""";"=""M""";"=""2""";"=""2""";"=""2""";"=""LAPUNG Sambo""";"=""06.03.1997""";"=""IND""";"=""69""";"=""68.62""";"=""*103""";"=""103""";"=""107""";"=""107""";"=""*130""";"=""130""";"=""*137""";"=""130""";"=""237""";"=""2012 COMMONWEALTH YOUTH CHAMPIONSHIPS""";"=""06.2012""";
"=""27""";"=""W""";"=""2""";"=""2""";"=""2""";"=""SWAPNA Priya Baruah""";"=""24.09.1996""";"=""IND""";"=""69""";"=""65.54""";"=""57""";"=""* 61""";"=""61""";"=""61""";"=""75""";"=""80""";"=""* 85""";"=""80""";"=""141""";"=""2012 COMMONWEALTH YOUTH CHAMPIONSHIPS""";"=""06.2012""";
