pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""1""";"=""1""";"=""SEGURA SEGURA Ana Iris""";"=""26.07.1991""";"=""COL""";"=""48""";"=""47.89""";"=""69""";"=""71""";"=""73""";"=""73""";"=""86""";"=""89""";"=""92""";"=""92""";"=""165""";"=""2013 SOUTH AMERICAN CHAMPIONSHIPS""";"=""11.2013""";
"=""1""";"=""w""";"=""2""";"=""2""";"=""2""";"=""LOPEZ RIVERA Jenniffer Katherine""";"=""20.11.1990""";"=""ECU""";"=""48""";"=""47.75""";"=""63""";"=""66""";"=""*69""";"=""66""";"=""80""";"=""85""";"=""*87""";"=""85""";"=""151""";"=""2013 SOUTH AMERICAN CHAMPIONSHIPS""";"=""11.2013""";
"=""2""";"=""w""";"=""1""";"=""1""";"=""1""";"=""VILLAR BARBOZA Rusmeris""";"=""28.03.1983""";"=""COL""";"=""53""";"=""52.54""";"=""80""";"=""83""";"=""85""";"=""85""";"=""100""";"=""*105""";"=""*105""";"=""100""";"=""185""";"=""2013 SOUTH AMERICAN CHAMPIONSHIPS""";"=""11.2013""";
"=""3""";"=""w""";"=""2""";"=""2""";"=""2""";"=""VERA Gabriela Yoshie""";"=""05.10.1985""";"=""CHI""";"=""53""";"=""52.29""";"=""*71""";"=""*71""";"=""71""";"=""71""";"=""91""";"=""*96""";"=""*100""";"=""91""";"=""162""";"=""2013 SOUTH AMERICAN CHAMPIONSHIPS""";"=""11.2013""";
"=""4""";"=""w""";"=""3""";"=""3""";"=""3""";"=""VERON Malvina Soledad""";"=""11.06.1989""";"=""ARG""";"=""53""";"=""52.57""";"=""68""";"=""71""";"=""*72""";"=""71""";"=""*90""";"=""90""";"=""*96""";"=""90""";"=""161""";"=""2013 SOUTH AMERICAN CHAMPIONSHIPS""";"=""11.2013""";
"=""5""";"=""w""";"=""4""";"=""4""";"=""4""";"=""AGUIRRE Estefany""";"=""05.06.1998""";"=""PER""";"=""53""";"=""52.69""";"=""53""";"=""*56""";"=""56""";"=""56""";"=""68""";"=""72""";"=""74""";"=""74""";"=""130""";"=""2013 SOUTH AMERICAN CHAMPIONSHIPS""";"=""11.2013""";
"=""6""";"=""m""";"=""1""";"=""1""";"=""1""";"=""RADA RODRIGUEZ Sergio Armando""";"=""27.01.1984""";"=""COL""";"=""56""";"=""55.83""";"=""*108""";"=""108""";"=""112""";"=""112""";"=""137""";"=""*140""";"=""140""";"=""140""";"=""252""";"=""2013 SOUTH AMERICAN CHAMPIONSHIPS""";"=""11.2013""";
"=""7""";"=""m""";"=""2""";"=""2""";"=""2""";"=""ROCAFUERTE BUENAIRE Enmanuel Enrique""";"=""17.08.1992""";"=""ECU""";"=""56""";"=""55.83""";"=""102""";"=""106""";"=""*108""";"=""106""";"=""133""";"=""136""";"=""138""";"=""138""";"=""244""";"=""2013 SOUTH AMERICAN CHAMPIONSHIPS""";"=""11.2013""";
"=""8""";"=""m""";"=""3""";"=""3""";"=""3""";"=""BARRERA SANDOVAL Francisco Javier""";"=""14.05.1987""";"=""CHI""";"=""56""";"=""55.99""";"=""102""";"=""*106""";"=""*107""";"=""102""";"=""128""";"=""*135""";"=""*135""";"=""128""";"=""230""";"=""2013 SOUTH AMERICAN CHAMPIONSHIPS""";"=""11.2013""";
"=""9""";"=""m""";"=""4""";"=""4""";"=""4""";"=""SOTO Diego""";"=""28.01.1988""";"=""CHI""";"=""56""";"=""55.80""";"=""92""";"=""97""";"=""*100""";"=""97""";"=""116""";"=""123""";"=""*125""";"=""123""";"=""220""";"=""2013 SOUTH AMERICAN CHAMPIONSHIPS""";"=""11.2013""";
"=""10""";"=""m""";"=""5""";"=""5""";"=""5""";"=""BARDALEZ Joao Marcos""";"=""30.07.1993""";"=""PER""";"=""56""";"=""55.30""";"=""85""";"=""90""";"=""92""";"=""92""";"=""105""";"=""110""";"=""*115""";"=""110""";"=""202""";"=""2013 SOUTH AMERICAN CHAMPIONSHIPS""";"=""11.2013""";
"=""11""";"=""w""";"=""1""";"=""1""";"=""1""";"=""HEREDIA CUESTA Jackelina""";"=""31.12.1988""";"=""COL""";"=""58""";"=""57.90""";"=""90""";"=""92""";"=""*95""";"=""92""";"=""115""";"=""119""";"=""125""";"=""125""";"=""217""";"=""2013 SOUTH AMERICAN CHAMPIONSHIPS""";"=""11.2013""";
"=""12""";"=""w""";"=""2""";"=""2""";"=""2""";"=""FIGUEROA ROLDAN Yusleidy Mariana""";"=""09.01.1993""";"=""VEN""";"=""58""";"=""57.74""";"=""81""";"=""87""";"=""91""";"=""91""";"=""105""";"=""113""";"=""118""";"=""118""";"=""209""";"=""2013 SOUTH AMERICAN CHAMPIONSHIPS""";"=""11.2013""";
"=""13""";"=""w""";"=""3""";"=""3""";"=""3""";"=""ROJAS Massiel""";"=""11.07.1984""";"=""CHI""";"=""58""";"=""57.31""";"=""72""";"=""75""";"=""80""";"=""80""";"=""95""";"=""*100""";"=""101""";"=""101""";"=""181""";"=""2013 SOUTH AMERICAN CHAMPIONSHIPS""";"=""11.2013""";
"=""14""";"=""w""";"=""4""";"=""4""";"=""4""";"=""DE AGUIAR GONCALVES Alexsandra""";"=""12.03.1989""";"=""BRA""";"=""58""";"=""57.53""";"=""*80""";"=""80""";"=""*83""";"=""80""";"=""96""";"=""101""";"=""*102""";"=""101""";"=""181""";"=""2013 SOUTH AMERICAN CHAMPIONSHIPS""";"=""11.2013""";
"=""15""";"=""w""";"=""5""";"=""5""";"=""5""";"=""SANDI PIZANGO Tessy Karen""";"=""20.11.1996""";"=""PER""";"=""58""";"=""56.92""";"=""70""";"=""73""";"=""*76""";"=""73""";"=""88""";"=""*91""";"=""91""";"=""91""";"=""164""";"=""2013 SOUTH AMERICAN CHAMPIONSHIPS""";"=""11.2013""";
"=""16""";"=""m""";"=""1""";"=""1""";"=""1""";"=""MOSQUERA VALENCIA Francisco Antonio""";"=""01.04.1992""";"=""COL""";"=""62""";"=""61.68""";"=""122""";"=""127""";"=""*132""";"=""127""";"=""*155""";"=""155""";"=""157""";"=""157""";"=""284""";"=""2013 SOUTH AMERICAN CHAMPIONSHIPS""";"=""11.2013""";
"=""17""";"=""m""";"=""2""";"=""2""";"=""2""";"=""HERRERA CEPEDA Erik Elvis""";"=""28.07.1994""";"=""ECU""";"=""62""";"=""61.74""";"=""114""";"=""117""";"=""119""";"=""119""";"=""145""";"=""150""";"=""*154""";"=""150""";"=""269""";"=""2013 SOUTH AMERICAN CHAMPIONSHIPS""";"=""11.2013""";
"=""18""";"=""m""";"=""3""";"=""4""";"=""3""";"=""ZURITA VALLEJO Victor Xavier""";"=""11.11.1995""";"=""ECU""";"=""62""";"=""61.54""";"=""112""";"=""*117""";"=""117""";"=""117""";"=""141""";"=""147""";"=""*150""";"=""147""";"=""264""";"=""2013 SOUTH AMERICAN CHAMPIONSHIPS""";"=""11.2013""";
"=""19""";"=""m""";"=""4""";"=""3""";"=""4""";"=""LOPEZ PENA Roy Sherlock""";"=""21.10.1992""";"=""VEN""";"=""62""";"=""61.42""";"=""*118""";"=""118""";"=""*119""";"=""118""";"=""145""";"=""*150""";"=""*150""";"=""145""";"=""263""";"=""2013 SOUTH AMERICAN CHAMPIONSHIPS""";"=""11.2013""";
"=""20""";"=""m""";"=""5""";"=""5""";"=""5""";"=""PRECIADO REYES Miguel Angel""";"=""03.11.1994""";"=""PER""";"=""62""";"=""61.63""";"=""*105""";"=""105""";"=""*110""";"=""105""";"=""135""";"=""140""";"=""*142""";"=""140""";"=""245""";"=""2013 SOUTH AMERICAN CHAMPIONSHIPS""";"=""11.2013""";
"=""21""";"=""m""";"=""6""";"=""6""";"=""6""";"=""ACOSTA Mauro Raul""";"=""31.01.1989""";"=""URU""";"=""62""";"=""61.64""";"=""90""";"=""95""";"=""*100""";"=""95""";"=""120""";"=""125""";"=""*127""";"=""125""";"=""220""";"=""2013 SOUTH AMERICAN CHAMPIONSHIPS""";"=""11.2013""";
"=""22""";"=""w""";"=""1""";"=""1""";"=""1""";"=""ESCOBAR GUERRERO Maria Alexandra""";"=""17.07.1980""";"=""ECU""";"=""63""";"=""60.56""";"=""95""";"=""*100""";"=""100""";"=""100""";"=""120""";"=""123""";"=""125""";"=""125""";"=""225""";"=""2013 SOUTH AMERICAN CHAMPIONSHIPS""";"=""11.2013""";
"=""23""";"=""w""";"=""2""";"=""2""";"=""3""";"=""JIMENEZ SMITH Iriner Tahima""";"=""24.02.1988""";"=""VEN""";"=""63""";"=""62.70""";"=""88""";"=""91""";"=""94""";"=""94""";"=""112""";"=""119""";"=""*122""";"=""119""";"=""213""";"=""2013 SOUTH AMERICAN CHAMPIONSHIPS""";"=""11.2013""";
"=""24""";"=""w""";"=""3""";"=""3""";"=""2""";"=""PARDO MARRUGO Nidia Rosa""";"=""14.01.1983""";"=""VEN""";"=""63""";"=""61.23""";"=""87""";"=""90""";"=""*93""";"=""90""";"=""112""";"=""118""";"=""121""";"=""121""";"=""211""";"=""2013 SOUTH AMERICAN CHAMPIONSHIPS""";"=""11.2013""";
"=""25""";"=""w""";"=""4""";"=""4""";"=""5""";"=""NASCIMENTO SILVA A FERREIRA Eliane""";"=""25.04.1981""";"=""BRA""";"=""63""";"=""62.36""";"=""*86""";"=""86""";"=""*91""";"=""86""";"=""*105""";"=""105""";"=""*113""";"=""105""";"=""191""";"=""2013 SOUTH AMERICAN CHAMPIONSHIPS""";"=""11.2013""";
"=""26""";"=""w""";"=""5""";"=""7""";"=""4""";"=""SALDARRIAGA DIOSES Silvana Katiuzca""";"=""13.03.1993""";"=""PER""";"=""63""";"=""61.83""";"=""74""";"=""77""";"=""*80""";"=""77""";"=""103""";"=""107""";"=""109""";"=""109""";"=""186""";"=""2013 SOUTH AMERICAN CHAMPIONSHIPS""";"=""11.2013""";
"=""27""";"=""w""";"=""6""";"=""5""";"=""7""";"=""ARMIJO PALOMOS Leslie Patricia""";"=""30.05.1985""";"=""CHI""";"=""63""";"=""62.93""";"=""81""";"=""86""";"=""*89""";"=""86""";"=""100""";"=""*106""";"=""*106""";"=""100""";"=""186""";"=""2013 SOUTH AMERICAN CHAMPIONSHIPS""";"=""11.2013""";
"=""28""";"=""w""";"=""7""";"=""6""";"=""6""";"=""VASQUEZ ANANGONO Tatiana Margarita""";"=""07.01.1993""";"=""ECU""";"=""63""";"=""62.65""";"=""80""";"=""82""";"=""*85""";"=""82""";"=""*101""";"=""101""";"=""*107""";"=""101""";"=""183""";"=""2013 SOUTH AMERICAN CHAMPIONSHIPS""";"=""11.2013""";
"=""29""";"=""w""";"=""8""";"=""8""";"=""8""";"=""CAJAS QUIROZ Yomara Esther""";"=""14.05.1998""";"=""PER""";"=""63""";"=""61.31""";"=""*68""";"=""*68""";"=""68""";"=""68""";"=""90""";"=""94""";"=""96""";"=""96""";"=""164""";"=""2013 SOUTH AMERICAN CHAMPIONSHIPS""";"=""11.2013""";
"=""30""";"=""w""";"=""1""";"=""1""";"=""1""";"=""SOLIS ARBOLEDA Leidy Yessenia""";"=""17.02.1990""";"=""COL""";"=""69""";"=""68.65""";"=""102""";"=""105""";"=""106""";"=""106""";"=""128""";"=""132""";"=""*139""";"=""132""";"=""238""";"=""2013 SOUTH AMERICAN CHAMPIONSHIPS""";"=""11.2013""";
