pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""1""";"=""1""";"=""MANNA Rahma""";"=""01.01.2000""";"=""EGY""";"=""48""";"=""47.65""";"=""60""";"=""64""";"=""67""";"=""67""";"=""77""";"=""82""";"=""*85""";"=""82""";"=""149""";"=""2016 AFRICAN JUNIOR CHAMPIONSHIPS""";"=""12.2016""";
"=""1""";"=""w""";"=""2""";"=""3""";"=""2""";"=""MOUSSA Amal Mohamed Tawfik""";"=""10.01.2001""";"=""EGY""";"=""48""";"=""48.00""";"=""57""";"=""*61""";"=""*61""";"=""57""";"=""70""";"=""75""";"=""78""";"=""78""";"=""135""";"=""2016 AFRICAN JUNIOR CHAMPIONSHIPS""";"=""12.2016""";
"=""2""";"=""w""";"=""3""";"=""2""";"=""3""";"=""HEZZI Sabrine""";"=""01.01.1999""";"=""TUN""";"=""48""";"=""47.35""";"=""51""";"=""56""";"=""60""";"=""60""";"=""70""";"=""*75""";"=""*75""";"=""70""";"=""130""";"=""2016 AFRICAN JUNIOR CHAMPIONSHIPS""";"=""12.2016""";
"=""3""";"=""w""";"=""4""";"=""4""";"=""4""";"=""BEN ISSA Yossra""";"=""16.09.2001""";"=""TUN""";"=""48""";"=""47.35""";"=""47""";"=""50""";"=""52""";"=""52""";"=""62""";"=""66""";"=""*70""";"=""66""";"=""118""";"=""2016 AFRICAN JUNIOR CHAMPIONSHIPS""";"=""12.2016""";
"=""4""";"=""w""";"=""1""";"=""1""";"=""1""";"=""LANDOULSI Nouha""";"=""05.05.1998""";"=""TUN""";"=""53""";"=""52.85""";"=""80""";"=""83""";"=""*86""";"=""83""";"=""100""";"=""103""";"=""*106""";"=""103""";"=""186""";"=""2016 AFRICAN JUNIOR CHAMPIONSHIPS""";"=""12.2016""";
"=""5""";"=""w""";"=""2""";"=""2""";"=""2""";"=""ABBARY Asmaa""";"=""01.01.2000""";"=""EGY""";"=""53""";"=""52.60""";"=""68""";"=""72""";"=""75""";"=""75""";"=""80""";"=""87""";"=""90""";"=""90""";"=""165""";"=""2016 AFRICAN JUNIOR CHAMPIONSHIPS""";"=""12.2016""";
"=""6""";"=""m""";"=""1""";"=""1""";"=""1""";"=""BOUHIJBHA Amine""";"=""28.02.1996""";"=""TUN""";"=""56""";"=""55.55""";"=""105""";"=""*110""";"=""110""";"=""110""";"=""135""";"=""*143""";"=""*143""";"=""135""";"=""245""";"=""2016 AFRICAN JUNIOR CHAMPIONSHIPS""";"=""12.2016""";
"=""7""";"=""m""";"=""2""";"=""3""";"=""2""";"=""FENNI Rida""";"=""06.07.1996""";"=""ALG""";"=""56""";"=""55.75""";"=""77""";"=""83""";"=""*88""";"=""83""";"=""95""";"=""102""";"=""*108""";"=""102""";"=""185""";"=""2016 AFRICAN JUNIOR CHAMPIONSHIPS""";"=""12.2016""";
"=""8""";"=""m""";"=""3""";"=""4""";"=""3""";"=""CHITIOUI Mohamed Raouf""";"=""01.01.1999""";"=""ALG""";"=""56""";"=""50.00""";"=""65""";"=""71""";"=""*76""";"=""71""";"=""92""";"=""97""";"=""*102""";"=""97""";"=""168""";"=""2016 AFRICAN JUNIOR CHAMPIONSHIPS""";"=""12.2016""";
"=""9""";"=""m""";"=""---""";"=""2""";"=""---""";"=""CHAANBI Wael""";"=""03.11.1998""";"=""TUN""";"=""56""";"=""55.30""";"=""95""";"=""*100""";"=""*100""";"=""95""";"=""*115""";"=""*115""";"=""*115""";"=""---""";"=""0""";"=""2016 AFRICAN JUNIOR CHAMPIONSHIPS""";"=""12.2016""";
"=""10""";"=""w""";"=""1""";"=""1""";"=""1""";"=""TAREK Warda""";"=""01.01.2001""";"=""EGY""";"=""58""";"=""57.60""";"=""70""";"=""75""";"=""*78""";"=""75""";"=""81""";"=""88""";"=""*92""";"=""88""";"=""163""";"=""2016 AFRICAN JUNIOR CHAMPIONSHIPS""";"=""12.2016""";
