pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""W""";"=""1""";"=""1""";"=""1""";"=""TIBON Lomina""";"=""17.12.1994""";"=""MHL""";"=""48""";"=""47.20""";"=""56""";"=""58""";"=""60""";"=""60""";"=""74""";"=""78""";"=""80""";"=""80""";"=""140""";"=""2014 SOUTH PACIFIC JUNIOR CHAMPIONSHIPS""";"=""05.2014""";
"=""1""";"=""W""";"=""2""";"=""2""";"=""2""";"=""OVIA Bea""";"=""06.05.1998""";"=""PNG""";"=""48""";"=""47.35""";"=""45""";"=""50""";"=""52""";"=""52""";"=""60""";"=""64""";"=""68""";"=""68""";"=""120""";"=""2014 SOUTH PACIFIC JUNIOR CHAMPIONSHIPS""";"=""05.2014""";
"=""2""";"=""W""";"=""3""";"=""3""";"=""3""";"=""OVIA Gillian""";"=""27.09.1996""";"=""PNG""";"=""48""";"=""46.70""";"=""* 43""";"=""* 43""";"=""43""";"=""43""";"=""55""";"=""60""";"=""* 63""";"=""60""";"=""103""";"=""2014 SOUTH PACIFIC JUNIOR CHAMPIONSHIPS""";"=""05.2014""";
"=""3""";"=""W""";"=""1""";"=""1""";"=""1""";"=""SAGONE Ulina Tinaiadivila""";"=""18.02.1998""";"=""FIJ""";"=""53""";"=""52.25""";"=""53""";"=""57""";"=""60""";"=""60""";"=""67""";"=""72""";"=""* 76""";"=""72""";"=""132""";"=""2014 SOUTH PACIFIC JUNIOR CHAMPIONSHIPS""";"=""05.2014""";
"=""4""";"=""W""";"=""2""";"=""2""";"=""2""";"=""TOUA Konio""";"=""25.02.1999""";"=""PNG""";"=""53""";"=""51.85""";"=""48""";"=""* 52""";"=""52""";"=""52""";"=""60""";"=""* 63""";"=""63""";"=""63""";"=""115""";"=""2014 SOUTH PACIFIC JUNIOR CHAMPIONSHIPS""";"=""05.2014""";
"=""5""";"=""M""";"=""1""";"=""1""";"=""1""";"=""OALA Fred Karoho""";"=""12.09.1996""";"=""PNG""";"=""56""";"=""55.70""";"=""84""";"=""* 88""";"=""* 88""";"=""84""";"=""*110""";"=""110""";"=""*120""";"=""110""";"=""194""";"=""2014 SOUTH PACIFIC JUNIOR CHAMPIONSHIPS""";"=""05.2014""";
"=""6""";"=""M""";"=""2""";"=""2""";"=""2""";"=""KATOATAU Ruben""";"=""09.02.1997""";"=""KIR""";"=""56""";"=""55.45""";"=""65""";"=""70""";"=""76""";"=""76""";"=""85""";"=""90""";"=""96""";"=""96""";"=""172""";"=""2014 SOUTH PACIFIC JUNIOR CHAMPIONSHIPS""";"=""05.2014""";
"=""7""";"=""M""";"=""3""";"=""3""";"=""3""";"=""LOHIA Igo""";"=""16.09.1999""";"=""PNG""";"=""56""";"=""55.40""";"=""60""";"=""65""";"=""70""";"=""70""";"=""85""";"=""90""";"=""* 95""";"=""90""";"=""160""";"=""2014 SOUTH PACIFIC JUNIOR CHAMPIONSHIPS""";"=""05.2014""";
"=""8""";"=""M""";"=""4""";"=""4""";"=""4""";"=""SIMMONS Gabriel Sakiusa""";"=""24.02.1999""";"=""FIJ""";"=""56""";"=""55.70""";"=""60""";"=""67""";"=""* 75""";"=""67""";"=""75""";"=""80""";"=""84""";"=""84""";"=""151""";"=""2014 SOUTH PACIFIC JUNIOR CHAMPIONSHIPS""";"=""05.2014""";
"=""9""";"=""M""";"=""5""";"=""5""";"=""5""";"=""DEKARUBE Rayvon""";"=""18.07.1998""";"=""NRU""";"=""56""";"=""55.65""";"=""57""";"=""* 62""";"=""* 62""";"=""57""";"=""70""";"=""75""";"=""80""";"=""80""";"=""137""";"=""2014 SOUTH PACIFIC JUNIOR CHAMPIONSHIPS""";"=""05.2014""";
"=""10""";"=""M""";"=""1""";"=""1""";"=""1""";"=""BRECHTEFELD Elson Edward""";"=""02.03.1994""";"=""NRU""";"=""62""";"=""61.20""";"=""105""";"=""*110""";"=""*110""";"=""105""";"=""135""";"=""*140""";"=""*140""";"=""135""";"=""240""";"=""2014 SOUTH PACIFIC JUNIOR CHAMPIONSHIPS""";"=""05.2014""";
"=""11""";"=""M""";"=""2""";"=""3""";"=""2""";"=""MOREA Ignatius""";"=""27.08.1995""";"=""PNG""";"=""62""";"=""61.50""";"=""80""";"=""85""";"=""* 90""";"=""85""";"=""105""";"=""111""";"=""*115""";"=""111""";"=""196""";"=""2014 SOUTH PACIFIC JUNIOR CHAMPIONSHIPS""";"=""05.2014""";
"=""12""";"=""M""";"=""3""";"=""2""";"=""3""";"=""QAQA Poama""";"=""12.03.1997""";"=""FIJ""";"=""62""";"=""60.25""";"=""85""";"=""* 90""";"=""* 90""";"=""85""";"=""105""";"=""*110""";"=""*110""";"=""105""";"=""190""";"=""2014 SOUTH PACIFIC JUNIOR CHAMPIONSHIPS""";"=""05.2014""";
"=""13""";"=""M""";"=""4""";"=""4""";"=""4""";"=""KEVAU Isi Scophil""";"=""10.03.1996""";"=""PNG""";"=""62""";"=""61.30""";"=""72""";"=""77""";"=""* 80""";"=""77""";"=""95""";"=""100""";"=""105""";"=""105""";"=""182""";"=""2014 SOUTH PACIFIC JUNIOR CHAMPIONSHIPS""";"=""05.2014""";
"=""14""";"=""M""";"=""5""";"=""5""";"=""5""";"=""BUCKNELL Percy""";"=""26.04.1997""";"=""FIJ""";"=""62""";"=""58.25""";"=""* 50""";"=""50""";"=""* 60""";"=""50""";"=""60""";"=""* 65""";"=""* 65""";"=""60""";"=""110""";"=""2014 SOUTH PACIFIC JUNIOR CHAMPIONSHIPS""";"=""05.2014""";
"=""15""";"=""W""";"=""1""";"=""1""";"=""1""";"=""TIMI Julia Ana""";"=""03.10.1996""";"=""FIJ""";"=""63""";"=""62.50""";"=""65""";"=""70""";"=""73""";"=""73""";"=""85""";"=""* 90""";"=""90""";"=""90""";"=""163""";"=""2014 SOUTH PACIFIC JUNIOR CHAMPIONSHIPS""";"=""05.2014""";
"=""16""";"=""W""";"=""2""";"=""2""";"=""2""";"=""OVIA Doreen""";"=""11.06.1996""";"=""PNG""";"=""63""";"=""61.90""";"=""60""";"=""* 62""";"=""62""";"=""62""";"=""75""";"=""78""";"=""80""";"=""80""";"=""142""";"=""2014 SOUTH PACIFIC JUNIOR CHAMPIONSHIPS""";"=""05.2014""";
"=""17""";"=""M""";"=""1""";"=""2""";"=""1""";"=""RANGIDIMI Chris Akarba""";"=""07.08.1995""";"=""NRU""";"=""69""";"=""68.30""";"=""94""";"=""* 98""";"=""* 98""";"=""94""";"=""125""";"=""130""";"=""135""";"=""135""";"=""229""";"=""2014 SOUTH PACIFIC JUNIOR CHAMPIONSHIPS""";"=""05.2014""";
