pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""1""";"=""1""";"=""ANDRIES Elena Ramona""";"=""21.09.1994""";"=""ROU""";"=""48""";"=""47.86""";"=""75""";"=""79""";"=""*80""";"=""79""";"=""94""";"=""98""";"=""100""";"=""100""";"=""179""";"=""EUROPEAN CHAMPIONSHIPS""";"=""03.2018""";
"=""1""";"=""w""";"=""2""";"=""2""";"=""2""";"=""MICHEL Anais""";"=""12.01.1988""";"=""FRA""";"=""48""";"=""47.98""";"=""*78""";"=""78""";"=""*80""";"=""78""";"=""96""";"=""*100""";"=""*102""";"=""96""";"=""174""";"=""EUROPEAN CHAMPIONSHIPS""";"=""03.2018""";
"=""2""";"=""w""";"=""3""";"=""6""";"=""3""";"=""PANDOVA Daniela Ivanova""";"=""16.09.1994""";"=""BUL""";"=""48""";"=""48.00""";"=""69""";"=""71""";"=""*74""";"=""71""";"=""85""";"=""*93""";"=""94""";"=""94""";"=""165""";"=""EUROPEAN CHAMPIONSHIPS""";"=""03.2018""";
"=""3""";"=""w""";"=""4""";"=""4""";"=""4""";"=""PAGLIARO Genny Caterina""";"=""15.10.1988""";"=""ITA""";"=""48""";"=""47.96""";"=""70""";"=""73""";"=""*75""";"=""73""";"=""*88""";"=""90""";"=""*94""";"=""90""";"=""163""";"=""EUROPEAN CHAMPIONSHIPS""";"=""03.2018""";
"=""4""";"=""w""";"=""5""";"=""3""";"=""5""";"=""PAGLIARO Alessandra""";"=""16.07.1997""";"=""ITA""";"=""48""";"=""46.40""";"=""70""";"=""*73""";"=""74""";"=""74""";"=""84""";"=""87""";"=""*90""";"=""87""";"=""161""";"=""EUROPEAN CHAMPIONSHIPS""";"=""03.2018""";
"=""5""";"=""w""";"=""6""";"=""7""";"=""6""";"=""ZACHAREK Agnieszka""";"=""21.08.1992""";"=""POL""";"=""48""";"=""47.98""";"=""65""";"=""68""";"=""*70""";"=""68""";"=""*85""";"=""85""";"=""*89""";"=""85""";"=""153""";"=""EUROPEAN CHAMPIONSHIPS""";"=""03.2018""";
"=""6""";"=""w""";"=""7""";"=""5""";"=""8""";"=""SUNDQVIST Surya Elvy""";"=""13.02.1994""";"=""SWE""";"=""48""";"=""47.70""";"=""66""";"=""69""";"=""71""";"=""71""";"=""78""";"=""81""";"=""*84""";"=""81""";"=""152""";"=""EUROPEAN CHAMPIONSHIPS""";"=""03.2018""";
"=""7""";"=""w""";"=""8""";"=""9""";"=""7""";"=""PIPILIARIDOU Maria""";"=""30.09.1986""";"=""GRE""";"=""48""";"=""47.88""";"=""*65""";"=""65""";"=""*68""";"=""65""";"=""*84""";"=""84""";"=""*87""";"=""84""";"=""149""";"=""EUROPEAN CHAMPIONSHIPS""";"=""03.2018""";
"=""8""";"=""w""";"=""9""";"=""8""";"=""9""";"=""GULAM Noorin Mahomed Rafik""";"=""06.09.1995""";"=""GBR""";"=""48""";"=""47.94""";"=""65""";"=""*68""";"=""*68""";"=""65""";"=""*80""";"=""80""";"=""*83""";"=""80""";"=""145""";"=""EUROPEAN CHAMPIONSHIPS""";"=""03.2018""";
"=""9""";"=""w""";"=""10""";"=""10""";"=""10""";"=""MAJER Tihana""";"=""14.06.1991""";"=""CRO""";"=""48""";"=""46.50""";"=""*55""";"=""55""";"=""64""";"=""64""";"=""70""";"=""75""";"=""*80""";"=""75""";"=""139""";"=""EUROPEAN CHAMPIONSHIPS""";"=""03.2018""";
"=""10""";"=""w""";"=""1""";"=""1""";"=""1""";"=""LOCHOWSKA Joanna""";"=""17.11.1988""";"=""POL""";"=""53""";"=""52.80""";"=""85""";"=""88""";"=""*90""";"=""88""";"=""105""";"=""*108""";"=""108""";"=""108""";"=""196""";"=""EUROPEAN CHAMPIONSHIPS""";"=""03.2018""";
"=""11""";"=""w""";"=""2""";"=""2""";"=""2""";"=""LOMBARDO Jennifer""";"=""24.06.1991""";"=""ITA""";"=""53""";"=""52.68""";"=""80""";"=""82""";"=""84""";"=""84""";"=""102""";"=""104""";"=""107""";"=""107""";"=""191""";"=""EUROPEAN CHAMPIONSHIPS""";"=""03.2018""";
"=""12""";"=""w""";"=""3""";"=""5""";"=""3""";"=""RUSSO Giorgia""";"=""28.04.1993""";"=""ITA""";"=""53""";"=""52.60""";"=""75""";"=""78""";"=""80""";"=""80""";"=""103""";"=""106""";"=""*108""";"=""106""";"=""186""";"=""EUROPEAN CHAMPIONSHIPS""";"=""03.2018""";
"=""13""";"=""w""";"=""4""";"=""3""";"=""6""";"=""LORENTZ Manon Camille""";"=""17.07.1991""";"=""FRA""";"=""53""";"=""51.22""";"=""81""";"=""83""";"=""*85""";"=""83""";"=""*98""";"=""*99""";"=""99""";"=""99""";"=""182""";"=""EUROPEAN CHAMPIONSHIPS""";"=""03.2018""";
"=""14""";"=""w""";"=""5""";"=""4""";"=""4""";"=""HERNANDEZ MARTIN Atenery""";"=""10.12.1994""";"=""ESP""";"=""53""";"=""52.80""";"=""81""";"=""*83""";"=""*84""";"=""81""";"=""100""";"=""*103""";"=""*103""";"=""100""";"=""181""";"=""EUROPEAN CHAMPIONSHIPS""";"=""03.2018""";
"=""15""";"=""w""";"=""6""";"=""6""";"=""5""";"=""OVSTHUS Sarah Orteza Hovden""";"=""20.03.1994""";"=""NOR""";"=""53""";"=""52.60""";"=""*77""";"=""79""";"=""*81""";"=""79""";"=""*97""";"=""99""";"=""*102""";"=""99""";"=""178""";"=""EUROPEAN CHAMPIONSHIPS""";"=""03.2018""";
