pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""m""";"=""1""";"=""1""";"=""1""";"=""NEDELCHEV Antonov Ivelin""";"=""01.01.1993""";"=""CYP""";"=""62""";"=""61.74""";"=""100""";"=""107""";"=""110""";"=""110""";"=""120""";"=""125""";"=""*130""";"=""125""";"=""235""";"=""35th EUROPEAN SMALL NATIONS TOURNAMENT""";"=""04.2013""";
"=""1""";"=""m""";"=""2""";"=""2""";"=""2""";"=""BONVENTRE Sebastien""";"=""01.01.1971""";"=""MON""";"=""62""";"=""60.96""";"=""85""";"=""*90""";"=""90""";"=""90""";"=""105""";"=""*110""";"=""110""";"=""110""";"=""200""";"=""35th EUROPEAN SMALL NATIONS TOURNAMENT""";"=""04.2013""";
"=""2""";"=""w""";"=""1""";"=""1""";"=""1""";"=""EMMANOUILIDI Charalampia""";"=""01.01.1993""";"=""CYP""";"=""63""";"=""62.35""";"=""42""";"=""*45""";"=""*45""";"=""42""";"=""50""";"=""*55""";"=""*55""";"=""50""";"=""92""";"=""35th EUROPEAN SMALL NATIONS TOURNAMENT""";"=""04.2013""";
"=""3""";"=""m""";"=""1""";"=""1""";"=""1""";"=""BRICHI Damian""";"=""01.01.1979""";"=""MON""";"=""69""";"=""65.68""";"=""*73""";"=""73""";"=""*77""";"=""73""";"=""90""";"=""95""";"=""*101""";"=""95""";"=""168""";"=""35th EUROPEAN SMALL NATIONS TOURNAMENT""";"=""04.2013""";
"=""4""";"=""m""";"=""2""";"=""2""";"=""2""";"=""SCHINAS Christopher""";"=""31.05.1982""";"=""MLT""";"=""69""";"=""68.07""";"=""70""";"=""*75""";"=""*75""";"=""70""";"=""*86""";"=""87""";"=""*91""";"=""87""";"=""157""";"=""35th EUROPEAN SMALL NATIONS TOURNAMENT""";"=""04.2013""";
"=""5""";"=""m""";"=""3""";"=""3""";"=""3""";"=""RADEAU Celine""";"=""01.01.1983""";"=""MON""";"=""69""";"=""65.16""";"=""35""";"=""38""";"=""40""";"=""40""";"=""50""";"=""54""";"=""56""";"=""56""";"=""96""";"=""35th EUROPEAN SMALL NATIONS TOURNAMENT""";"=""04.2013""";
"=""6""";"=""m""";"=""1""";"=""1""";"=""1""";"=""PULIS Rodmar""";"=""29.09.1994""";"=""MLT""";"=""77""";"=""76.50""";"=""*95""";"=""95""";"=""*103""";"=""95""";"=""120""";"=""124""";"=""131""";"=""131""";"=""226""";"=""35th EUROPEAN SMALL NATIONS TOURNAMENT""";"=""04.2013""";
"=""7""";"=""m""";"=""2""";"=""2""";"=""2""";"=""CANESTRIER Jean""";"=""01.01.1966""";"=""MON""";"=""77""";"=""72.74""";"=""*85""";"=""85""";"=""90""";"=""90""";"=""110""";"=""115""";"=""*118""";"=""115""";"=""205""";"=""35th EUROPEAN SMALL NATIONS TOURNAMENT""";"=""04.2013""";
"=""8""";"=""m""";"=""3""";"=""3""";"=""3""";"=""RELJIC Jovan""";"=""16.03.1988""";"=""MLT""";"=""77""";"=""76.68""";"=""*85""";"=""*85""";"=""85""";"=""85""";"=""110""";"=""115""";"=""*120""";"=""115""";"=""200""";"=""35th EUROPEAN SMALL NATIONS TOURNAMENT""";"=""04.2013""";
"=""9""";"=""m""";"=""4""";"=""5""";"=""4""";"=""AGIUS Ryan""";"=""04.03.1990""";"=""MLT""";"=""77""";"=""72.98""";"=""*65""";"=""65""";"=""70""";"=""70""";"=""*85""";"=""85""";"=""*90""";"=""85""";"=""155""";"=""35th EUROPEAN SMALL NATIONS TOURNAMENT""";"=""04.2013""";
"=""10""";"=""m""";"=""---""";"=""4""";"=""---""";"=""DE GIORGIO Charles""";"=""01.01.1979""";"=""MLT""";"=""77""";"=""71.90""";"=""75""";"=""*86""";"=""*86""";"=""75""";"=""*100""";"=""*100""";"=""*100""";"=""---""";"=""0""";"=""35th EUROPEAN SMALL NATIONS TOURNAMENT""";"=""04.2013""";
"=""11""";"=""m""";"=""1""";"=""1""";"=""2""";"=""SAVVA Andreas""";"=""01.01.1989""";"=""CYP""";"=""85""";"=""83.94""";"=""95""";"=""100""";"=""103""";"=""103""";"=""120""";"=""*123""";"=""123""";"=""123""";"=""226""";"=""35th EUROPEAN SMALL NATIONS TOURNAMENT""";"=""04.2013""";
"=""12""";"=""m""";"=""2""";"=""2""";"=""1""";"=""DOS SANTOS Bruno Philippe""";"=""27.05.1982""";"=""LUX""";"=""85""";"=""77.12""";"=""96""";"=""*101""";"=""*101""";"=""96""";"=""120""";"=""*125""";"=""125""";"=""125""";"=""221""";"=""35th EUROPEAN SMALL NATIONS TOURNAMENT""";"=""04.2013""";
"=""13""";"=""m""";"=""3""";"=""3""";"=""3""";"=""LEGROS Romuald""";"=""01.01.1981""";"=""MON""";"=""85""";"=""82.78""";"=""75""";"=""80""";"=""*85""";"=""80""";"=""90""";"=""95""";"=""100""";"=""100""";"=""180""";"=""35th EUROPEAN SMALL NATIONS TOURNAMENT""";"=""04.2013""";
"=""14""";"=""m""";"=""1""";"=""1""";"=""1""";"=""ALABUDI Mesbah""";"=""01.01.1980""";"=""CYP""";"=""94""";"=""90.30""";"=""*110""";"=""*110""";"=""110""";"=""110""";"=""130""";"=""*133""";"=""133""";"=""133""";"=""243""";"=""35th EUROPEAN SMALL NATIONS TOURNAMENT""";"=""04.2013""";
