pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""2""";"=""1""";"=""MICHEL Anais""";"=""12.01.1988""";"=""FRA""";"=""48""";"=""47.80""";"=""76""";"=""78""";"=""80""";"=""80""";"=""95""";"=""100""";"=""---""";"=""100""";"=""180""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2017""";
"=""1""";"=""w""";"=""2""";"=""1""";"=""2""";"=""CSENGERI Monica-Suneta""";"=""21.03.1996""";"=""ROU""";"=""48""";"=""47.85""";"=""80""";"=""83""";"=""85""";"=""85""";"=""*94""";"=""94""";"=""*97""";"=""94""";"=""179""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2017""";
"=""2""";"=""w""";"=""3""";"=""3""";"=""4""";"=""ANDRIES Elena Ramona""";"=""21.09.1994""";"=""ROU""";"=""48""";"=""47.60""";"=""72""";"=""*75""";"=""75""";"=""75""";"=""*89""";"=""89""";"=""*92""";"=""89""";"=""164""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2017""";
"=""3""";"=""w""";"=""4""";"=""5""";"=""3""";"=""ERDOGAN Saziye""";"=""23.02.1992""";"=""TUR""";"=""48""";"=""47.70""";"=""72""";"=""*75""";"=""*75""";"=""72""";"=""90""";"=""*93""";"=""*93""";"=""90""";"=""162""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2017""";
"=""4""";"=""w""";"=""5""";"=""4""";"=""6""";"=""PAGLIARO Alessandra""";"=""16.07.1997""";"=""ITA""";"=""48""";"=""46.55""";"=""67""";"=""70""";"=""73""";"=""73""";"=""83""";"=""86""";"=""*90""";"=""86""";"=""159""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2017""";
"=""5""";"=""w""";"=""6""";"=""6""";"=""5""";"=""KARAKOL Gamze""";"=""15.12.1998""";"=""TUR""";"=""48""";"=""47.85""";"=""68""";"=""70""";"=""*73""";"=""70""";"=""*88""";"=""88""";"=""*92""";"=""88""";"=""158""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2017""";
"=""6""";"=""w""";"=""7""";"=""7""";"=""8""";"=""ZACHAREK Agnieszka""";"=""21.08.1992""";"=""POL""";"=""48""";"=""47.80""";"=""67""";"=""*69""";"=""70""";"=""70""";"=""85""";"=""*89""";"=""*89""";"=""85""";"=""155""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2017""";
"=""7""";"=""w""";"=""8""";"=""8""";"=""7""";"=""PIPILIARIDOU Maria""";"=""30.09.1986""";"=""GRE""";"=""48""";"=""47.85""";"=""*62""";"=""62""";"=""66""";"=""66""";"=""83""";"=""*86""";"=""86""";"=""86""";"=""152""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2017""";
"=""8""";"=""w""";"=""9""";"=""10""";"=""9""";"=""STEVANOVIC Tijana""";"=""06.12.1993""";"=""SRB""";"=""48""";"=""47.70""";"=""*62""";"=""*63""";"=""63""";"=""63""";"=""74""";"=""76""";"=""79""";"=""79""";"=""142""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2017""";
"=""9""";"=""w""";"=""10""";"=""9""";"=""10""";"=""HAAPANIEMI Sonja Marika""";"=""18.12.1989""";"=""FIN""";"=""48""";"=""47.85""";"=""59""";"=""61""";"=""63""";"=""63""";"=""*74""";"=""74""";"=""*77""";"=""74""";"=""137""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2017""";
