pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""1""";"=""1""";"=""BERRIO ZULUAGA Manuela Andrea""";"=""18.06.2000""";"=""COL""";"=""44""";"=""43.10""";"=""58""";"=""62""";"=""---""";"=""62""";"=""75""";"=""80""";"=""---""";"=""80""";"=""142""";"=""PAN-AMERICAN YOUTH CHAMPIONSHIPS""";"=""10.2017""";
"=""1""";"=""w""";"=""2""";"=""2""";"=""2""";"=""BATZ Nancy""";"=""17.07.2002""";"=""GUA""";"=""44""";"=""43.60""";"=""45""";"=""47""";"=""49""";"=""49""";"=""59""";"=""*61""";"=""62""";"=""62""";"=""111""";"=""PAN-AMERICAN YOUTH CHAMPIONSHIPS""";"=""10.2017""";
"=""2""";"=""w""";"=""1""";"=""1""";"=""1""";"=""SANTOYA ORTIZ Yineth Milena""";"=""06.08.2001""";"=""COL""";"=""48""";"=""47.60""";"=""60""";"=""64""";"=""66""";"=""66""";"=""77""";"=""80""";"=""*83""";"=""80""";"=""146""";"=""PAN-AMERICAN YOUTH CHAMPIONSHIPS""";"=""10.2017""";
"=""3""";"=""w""";"=""2""";"=""2""";"=""2""";"=""ORTIZ Dahiana""";"=""27.11.2001""";"=""DOM""";"=""48""";"=""47.20""";"=""59""";"=""62""";"=""65""";"=""65""";"=""76""";"=""*79""";"=""79""";"=""79""";"=""144""";"=""PAN-AMERICAN YOUTH CHAMPIONSHIPS""";"=""10.2017""";
"=""4""";"=""w""";"=""3""";"=""3""";"=""3""";"=""BECERRA ROMERO Jenifer Samanta""";"=""31.12.2002""";"=""ECU""";"=""48""";"=""47.70""";"=""58""";"=""61""";"=""*65""";"=""61""";"=""74""";"=""*77""";"=""77""";"=""77""";"=""138""";"=""PAN-AMERICAN YOUTH CHAMPIONSHIPS""";"=""10.2017""";
"=""5""";"=""w""";"=""4""";"=""4""";"=""4""";"=""LAHUANAMPA CASTILLO Lourdes Mercedes""";"=""12.10.2002""";"=""PER""";"=""48""";"=""47.20""";"=""53""";"=""56""";"=""59""";"=""59""";"=""68""";"=""71""";"=""*75""";"=""71""";"=""130""";"=""PAN-AMERICAN YOUTH CHAMPIONSHIPS""";"=""10.2017""";
"=""6""";"=""w""";"=""5""";"=""5""";"=""5""";"=""GONZALEZ CONTRERAS  Andrea Mishell""";"=""15.07.2001""";"=""GUA""";"=""48""";"=""46.40""";"=""50""";"=""52""";"=""*55""";"=""52""";"=""*60""";"=""60""";"=""*65""";"=""60""";"=""112""";"=""PAN-AMERICAN YOUTH CHAMPIONSHIPS""";"=""10.2017""";
"=""7""";"=""m""";"=""1""";"=""1""";"=""1""";"=""TAFUR ALVA Fredy""";"=""22.06.2001""";"=""PER""";"=""50""";"=""49.70""";"=""80""";"=""83""";"=""*86""";"=""83""";"=""101""";"=""106""";"=""110""";"=""110""";"=""193""";"=""PAN-AMERICAN YOUTH CHAMPIONSHIPS""";"=""10.2017""";
"=""8""";"=""m""";"=""2""";"=""2""";"=""2""";"=""DELGADO Elian""";"=""11.09.2000""";"=""ECU""";"=""50""";"=""49.70""";"=""75""";"=""*80""";"=""*81""";"=""75""";"=""95""";"=""105""";"=""109""";"=""109""";"=""184""";"=""PAN-AMERICAN YOUTH CHAMPIONSHIPS""";"=""10.2017""";
"=""9""";"=""m""";"=""3""";"=""3""";"=""3""";"=""MARTINEZ GONZALEZ Juan Miguel""";"=""05.10.2001""";"=""PAN""";"=""50""";"=""49.80""";"=""72""";"=""75""";"=""*80""";"=""75""";"=""88""";"=""90""";"=""*93""";"=""90""";"=""165""";"=""PAN-AMERICAN YOUTH CHAMPIONSHIPS""";"=""10.2017""";
