pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""3""";"=""1""";"=""OZKAN KONAK Sibel""";"=""03.03.1988""";"=""TUR""";"=""48""";"=""47.38""";"=""79""";"=""80""";"=""*81""";"=""80""";"=""99""";"=""*100""";"=""---""";"=""99""";"=""179""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2015""";
"=""1""";"=""w""";"=""2""";"=""1""";"=""4""";"=""TAYLAN Nurcan""";"=""29.10.1983""";"=""TUR""";"=""48""";"=""47.68""";"=""77""";"=""*80""";"=""81""";"=""81""";"=""94""";"=""97""";"=""*99""";"=""97""";"=""178""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2015""";
"=""2""";"=""w""";"=""3""";"=""2""";"=""5""";"=""PAGLIARO Genny Caterina""";"=""15.10.1988""";"=""ITA""";"=""48""";"=""47.72""";"=""*80""";"=""80""";"=""81""";"=""81""";"=""95""";"=""*98""";"=""*98""";"=""95""";"=""176""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2015""";
"=""3""";"=""w""";"=""4""";"=""5""";"=""2""";"=""MICHEL Anais""";"=""12.01.1988""";"=""FRA""";"=""48""";"=""47.52""";"=""76""";"=""*79""";"=""*79""";"=""76""";"=""94""";"=""96""";"=""98""";"=""98""";"=""174""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2015""";
"=""4""";"=""w""";"=""5""";"=""6""";"=""3""";"=""CSENGERI Monica-Suneta""";"=""21.03.1996""";"=""ROU""";"=""48""";"=""47.90""";"=""76""";"=""*80""";"=""*81""";"=""76""";"=""92""";"=""96""";"=""98""";"=""98""";"=""174""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2015""";
"=""5""";"=""w""";"=""6""";"=""4""";"=""6""";"=""DIACHENKO Iana""";"=""16.01.1990""";"=""UKR""";"=""48""";"=""47.70""";"=""77""";"=""80""";"=""*82""";"=""80""";"=""*93""";"=""93""";"=""*96""";"=""93""";"=""173""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2015""";
"=""6""";"=""w""";"=""7""";"=""7""";"=""7""";"=""JASTRZEBSKA Wioleta""";"=""07.06.1992""";"=""POL""";"=""48""";"=""47.86""";"=""70""";"=""*73""";"=""75""";"=""75""";"=""85""";"=""*89""";"=""*89""";"=""85""";"=""160""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2015""";
"=""7""";"=""w""";"=""8""";"=""8""";"=""8""";"=""KUKKONEN Sini Kristiina""";"=""24.05.1986""";"=""FIN""";"=""48""";"=""47.58""";"=""*64""";"=""64""";"=""*66""";"=""64""";"=""78""";"=""82""";"=""*84""";"=""82""";"=""146""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2015""";
"=""8""";"=""w""";"=""1""";"=""1""";"=""1""";"=""PARATOVA Iuliia""";"=""07.11.1986""";"=""UKR""";"=""53""";"=""52.68""";"=""87""";"=""90""";"=""*93""";"=""90""";"=""103""";"=""106""";"=""110""";"=""110""";"=""200""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2015""";
"=""9""";"=""w""";"=""2""";"=""3""";"=""3""";"=""SCHWARZBACH Julia""";"=""13.05.1989""";"=""GER""";"=""53""";"=""52.52""";"=""78""";"=""81""";"=""83""";"=""83""";"=""99""";"=""101""";"=""103""";"=""103""";"=""186""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2015""";
