pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""1""";"=""1""";"=""SEGURA SEGURA Ana Iris""";"=""26.07.1991""";"=""COL""";"=""48""";"=""47.89""";"=""69""";"=""71""";"=""73""";"=""73""";"=""86""";"=""89""";"=""92""";"=""92""";"=""165""";"=""XVII BOLIVAR GAMES""";"=""11.2013""";
"=""1""";"=""w""";"=""2""";"=""2""";"=""2""";"=""MURCIA VARGAS Genesis Nohemy""";"=""18.09.1990""";"=""ESA""";"=""48""";"=""47.02""";"=""65""";"=""68""";"=""70""";"=""70""";"=""85""";"=""*88""";"=""88""";"=""88""";"=""158""";"=""XVII BOLIVAR GAMES""";"=""11.2013""";
"=""2""";"=""w""";"=""3""";"=""3""";"=""3""";"=""LOPEZ RIVERA Jenniffer Katherine""";"=""20.11.1990""";"=""ECU""";"=""48""";"=""47.75""";"=""63""";"=""66""";"=""*69""";"=""66""";"=""80""";"=""85""";"=""*87""";"=""85""";"=""151""";"=""XVII BOLIVAR GAMES""";"=""11.2013""";
"=""3""";"=""w""";"=""---""";"=""4""";"=""---""";"=""RAMIREZ CHUMACERO Fiorela Del Rocio""";"=""18.05.1991""";"=""PER""";"=""48""";"=""47.60""";"=""59""";"=""61""";"=""*63""";"=""61""";"=""*79""";"=""*79""";"=""*79""";"=""---""";"=""0""";"=""XVII BOLIVAR GAMES""";"=""11.2013""";
"=""4""";"=""w""";"=""1""";"=""1""";"=""1""";"=""VILLAR BARBOZA Rusmeris""";"=""28.03.1983""";"=""COL""";"=""53""";"=""52.54""";"=""80""";"=""83""";"=""85""";"=""85""";"=""100""";"=""*105""";"=""*105""";"=""100""";"=""185""";"=""XVII BOLIVAR GAMES""";"=""11.2013""";
"=""5""";"=""w""";"=""2""";"=""2""";"=""2""";"=""VERA Gabriela Yoshie""";"=""05.10.1985""";"=""CHI""";"=""53""";"=""52.29""";"=""*71""";"=""*71""";"=""71""";"=""71""";"=""91""";"=""*96""";"=""*100""";"=""91""";"=""162""";"=""XVII BOLIVAR GAMES""";"=""11.2013""";
"=""6""";"=""w""";"=""3""";"=""3""";"=""3""";"=""ARCHONDO Valeria""";"=""03.08.1988""";"=""BOL""";"=""53""";"=""51.07""";"=""50""";"=""52""";"=""*55""";"=""52""";"=""70""";"=""72""";"=""74""";"=""74""";"=""126""";"=""XVII BOLIVAR GAMES""";"=""11.2013""";
"=""7""";"=""m""";"=""1""";"=""1""";"=""1""";"=""RADA RODRIGUEZ Sergio Armando""";"=""27.01.1984""";"=""COL""";"=""56""";"=""55.83""";"=""*108""";"=""108""";"=""112""";"=""112""";"=""137""";"=""*140""";"=""140""";"=""140""";"=""252""";"=""XVII BOLIVAR GAMES""";"=""11.2013""";
"=""8""";"=""m""";"=""2""";"=""2""";"=""2""";"=""ROCAFUERTE BUENAIRE Enmanuel Enrique""";"=""17.08.1992""";"=""ECU""";"=""56""";"=""55.83""";"=""102""";"=""106""";"=""*108""";"=""106""";"=""133""";"=""136""";"=""138""";"=""138""";"=""244""";"=""XVII BOLIVAR GAMES""";"=""11.2013""";
"=""9""";"=""m""";"=""3""";"=""4""";"=""3""";"=""BARRERA SANDOVAL Francisco Javier""";"=""14.05.1987""";"=""CHI""";"=""56""";"=""55.99""";"=""102""";"=""*106""";"=""*107""";"=""102""";"=""128""";"=""*135""";"=""*135""";"=""128""";"=""230""";"=""XVII BOLIVAR GAMES""";"=""11.2013""";
