pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""1""";"=""3""";"=""LI Jong Hui""";"=""23.09.1994""";"=""PRK""";"=""48""";"=""47.77""";"=""70""";"=""*73""";"=""73""";"=""73""";"=""85""";"=""*89""";"=""89""";"=""89""";"=""162""";"=""ASIAN JUNIOR CUP""";"=""09.2013""";
"=""1""";"=""w""";"=""2""";"=""3""";"=""2""";"=""WANG Lei""";"=""18.10.1995""";"=""CHN""";"=""48""";"=""47.58""";"=""*66""";"=""*66""";"=""66""";"=""66""";"=""75""";"=""85""";"=""92""";"=""92""";"=""158""";"=""ASIAN JUNIOR CUP""";"=""09.2013""";
"=""2""";"=""w""";"=""3""";"=""2""";"=""4""";"=""SONOWAL Manalisha""";"=""01.01.1995""";"=""IND""";"=""48""";"=""47.59""";"=""60""";"=""63""";"=""67""";"=""67""";"=""78""";"=""81""";"=""*84""";"=""81""";"=""148""";"=""ASIAN JUNIOR CUP""";"=""09.2013""";
"=""3""";"=""w""";"=""---""";"=""---""";"=""1""";"=""KIM Yun Me""";"=""02.09.1995""";"=""PRK""";"=""48""";"=""47.91""";"=""*70""";"=""*70""";"=""*70""";"=""---""";"=""87""";"=""91""";"=""93""";"=""93""";"=""0""";"=""ASIAN JUNIOR CUP""";"=""09.2013""";
"=""4""";"=""w""";"=""1""";"=""2""";"=""1""";"=""KIM Chung Sim""";"=""28.09.1995""";"=""PRK""";"=""53""";"=""52.90""";"=""76""";"=""*80""";"=""*80""";"=""76""";"=""103""";"=""107""";"=""112""";"=""112""";"=""188""";"=""ASIAN JUNIOR CUP""";"=""09.2013""";
"=""5""";"=""w""";"=""2""";"=""1""";"=""2""";"=""RIM Un Sim""";"=""05.07.1996""";"=""PRK""";"=""53""";"=""52.93""";"=""78""";"=""*82""";"=""82""";"=""82""";"=""*100""";"=""100""";"=""*106""";"=""100""";"=""182""";"=""ASIAN JUNIOR CUP""";"=""09.2013""";
"=""6""";"=""w""";"=""3""";"=""3""";"=""3""";"=""MINE Shin Hone""";"=""02.06.1998""";"=""MYA""";"=""53""";"=""51.95""";"=""60""";"=""*65""";"=""65""";"=""65""";"=""*80""";"=""83""";"=""*87""";"=""83""";"=""148""";"=""ASIAN JUNIOR CUP""";"=""09.2013""";
"=""7""";"=""m""";"=""1""";"=""1""";"=""1""";"=""KWAK Un Bom""";"=""11.10.1994""";"=""PRK""";"=""56""";"=""55.44""";"=""102""";"=""107""";"=""*110""";"=""107""";"=""130""";"=""135""";"=""*140""";"=""135""";"=""242""";"=""ASIAN JUNIOR CUP""";"=""09.2013""";
"=""8""";"=""m""";"=""2""";"=""3""";"=""2""";"=""PAK Myong Gyol""";"=""05.08.1994""";"=""PRK""";"=""56""";"=""55.85""";"=""*100""";"=""100""";"=""*106""";"=""100""";"=""*125""";"=""125""";"=""131""";"=""131""";"=""231""";"=""ASIAN JUNIOR CUP""";"=""09.2013""";
"=""9""";"=""m""";"=""3""";"=""2""";"=""3""";"=""CHETIA Apurba""";"=""06.05.1994""";"=""IND""";"=""56""";"=""55.89""";"=""101""";"=""*105""";"=""*106""";"=""101""";"=""*129""";"=""129""";"=""*132""";"=""129""";"=""230""";"=""ASIAN JUNIOR CUP""";"=""09.2013""";
"=""10""";"=""m""";"=""4""";"=""4""";"=""4""";"=""ASLANOV Ruzimurod""";"=""01.02.1995""";"=""UZB""";"=""56""";"=""53.78""";"=""*90""";"=""90""";"=""93""";"=""93""";"=""105""";"=""112""";"=""116""";"=""116""";"=""209""";"=""ASIAN JUNIOR CUP""";"=""09.2013""";
"=""11""";"=""m""";"=""5""";"=""5""";"=""5""";"=""NYEIN Chan Htwe""";"=""01.11.1996""";"=""MYA""";"=""56""";"=""49.27""";"=""*70""";"=""70""";"=""73""";"=""73""";"=""*88""";"=""88""";"=""*93""";"=""88""";"=""161""";"=""ASIAN JUNIOR CUP""";"=""09.2013""";
"=""12""";"=""m""";"=""6""";"=""6""";"=""6""";"=""ALARIAR Yousef""";"=""04.03.1997""";"=""KUW""";"=""56""";"=""55.62""";"=""55""";"=""*71""";"=""*71""";"=""55""";"=""75""";"=""80""";"=""85""";"=""85""";"=""140""";"=""ASIAN JUNIOR CUP""";"=""09.2013""";
"=""13""";"=""w""";"=""1""";"=""1""";"=""1""";"=""KIM Hyo Sim""";"=""29.03.1994""";"=""PRK""";"=""58""";"=""57.90""";"=""*85""";"=""85""";"=""*91""";"=""85""";"=""*110""";"=""*110""";"=""110""";"=""110""";"=""195""";"=""ASIAN JUNIOR CUP""";"=""09.2013""";
"=""14""";"=""w""";"=""2""";"=""2""";"=""2""";"=""KOPPARTHI Shireesha""";"=""19.06.1993""";"=""IND""";"=""58""";"=""57.45""";"=""68""";"=""71""";"=""*74""";"=""71""";"=""94""";"=""*98""";"=""*98""";"=""94""";"=""165""";"=""ASIAN JUNIOR CUP""";"=""09.2013""";
"=""15""";"=""m""";"=""1""";"=""2""";"=""1""";"=""LI Chol Hak""";"=""13.11.1993""";"=""PRK""";"=""62""";"=""61.78""";"=""112""";"=""*116""";"=""116""";"=""116""";"=""*142""";"=""142""";"=""*146""";"=""142""";"=""258""";"=""ASIAN JUNIOR CUP""";"=""09.2013""";
"=""16""";"=""m""";"=""2""";"=""4""";"=""2""";"=""SAHOO Achyutananda""";"=""08.02.1994""";"=""IND""";"=""62""";"=""61.93""";"=""101""";"=""105""";"=""*108""";"=""105""";"=""130""";"=""134""";"=""136""";"=""136""";"=""241""";"=""ASIAN JUNIOR CUP""";"=""09.2013""";
"=""17""";"=""m""";"=""3""";"=""3""";"=""3""";"=""ABDYRAMANOV Syrgak""";"=""21.11.1994""";"=""KGZ""";"=""62""";"=""61.17""";"=""100""";"=""107""";"=""110""";"=""110""";"=""122""";"=""130""";"=""*133""";"=""130""";"=""240""";"=""ASIAN JUNIOR CUP""";"=""09.2013""";
"=""18""";"=""m""";"=""4""";"=""6""";"=""4""";"=""YAQOUB Mohsen""";"=""15.10.1997""";"=""KUW""";"=""62""";"=""60.93""";"=""60""";"=""70""";"=""*73""";"=""70""";"=""80""";"=""85""";"=""90""";"=""90""";"=""160""";"=""ASIAN JUNIOR CUP""";"=""09.2013""";
"=""19""";"=""m""";"=""---""";"=""1""";"=""---""";"=""KWON Yong Gwang""";"=""14.01.1996""";"=""PRK""";"=""62""";"=""61.84""";"=""117""";"=""122""";"=""*125""";"=""122""";"=""*145""";"=""*145""";"=""*145""";"=""---""";"=""0""";"=""ASIAN JUNIOR CUP""";"=""09.2013""";
"=""20""";"=""m""";"=""---""";"=""5""";"=""---""";"=""AINE UDDIN Mohammad""";"=""25.03.1994""";"=""BAN""";"=""62""";"=""59.47""";"=""*95""";"=""*95""";"=""95""";"=""95""";"=""---""";"=""---""";"=""---""";"=""---""";"=""0""";"=""ASIAN JUNIOR CUP""";"=""09.2013""";
"=""21""";"=""m""";"=""1""";"=""1""";"=""2""";"=""BORDBAR Yousef""";"=""28.02.1998""";"=""KUW""";"=""69""";"=""63.14""";"=""60""";"=""70""";"=""*73""";"=""70""";"=""80""";"=""*87""";"=""87""";"=""87""";"=""157""";"=""ASIAN JUNIOR CUP""";"=""09.2013""";
