pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""1""";"=""1""";"=""SANMARTIN MATUTE Cinthya Elizabeth""";"=""04.04.1997""";"=""ECU""";"=""48""";"=""47.60""";"=""70""";"=""73""";"=""76""";"=""76""";"=""90""";"=""*95""";"=""95""";"=""95""";"=""171""";"=""PAN-AMERICAN JUNIOR CHAMPIONSHIPS""";"=""05.2017""";
"=""1""";"=""w""";"=""2""";"=""2""";"=""2""";"=""REICHARDT Hayley Marie""";"=""27.04.1999""";"=""USA""";"=""48""";"=""47.50""";"=""70""";"=""72""";"=""*74""";"=""72""";"=""*90""";"=""*90""";"=""90""";"=""90""";"=""162""";"=""PAN-AMERICAN JUNIOR CHAMPIONSHIPS""";"=""05.2017""";
"=""2""";"=""w""";"=""3""";"=""4""";"=""3""";"=""COTES VILLA Santa Dolorita""";"=""21.03.1997""";"=""DOM""";"=""48""";"=""48.00""";"=""*68""";"=""*68""";"=""68""";"=""68""";"=""*84""";"=""85""";"=""*88""";"=""85""";"=""153""";"=""PAN-AMERICAN JUNIOR CHAMPIONSHIPS""";"=""05.2017""";
"=""3""";"=""w""";"=""4""";"=""6""";"=""4""";"=""ROSA FIGUEIREDO Emily""";"=""18.03.1998""";"=""BRA""";"=""48""";"=""47.30""";"=""64""";"=""*67""";"=""67""";"=""67""";"=""*85""";"=""85""";"=""*88""";"=""85""";"=""152""";"=""PAN-AMERICAN JUNIOR CHAMPIONSHIPS""";"=""05.2017""";
"=""4""";"=""w""";"=""5""";"=""3""";"=""6""";"=""COTES VILLA Santa Dolores""";"=""21.03.1997""";"=""DOM""";"=""48""";"=""45.80""";"=""*67""";"=""*67""";"=""68""";"=""68""";"=""*80""";"=""82""";"=""*86""";"=""82""";"=""150""";"=""PAN-AMERICAN JUNIOR CHAMPIONSHIPS""";"=""05.2017""";
"=""5""";"=""w""";"=""6""";"=""5""";"=""5""";"=""PRADO GUILLEN Maira Alejandra""";"=""25.03.1997""";"=""VEN""";"=""48""";"=""44.60""";"=""*64""";"=""64""";"=""67""";"=""67""";"=""78""";"=""82""";"=""*86""";"=""82""";"=""149""";"=""PAN-AMERICAN JUNIOR CHAMPIONSHIPS""";"=""05.2017""";
"=""6""";"=""w""";"=""7""";"=""7""";"=""7""";"=""VASQUEZ Angela""";"=""29.05.1998""";"=""PUR""";"=""48""";"=""47.30""";"=""55""";"=""*60""";"=""*60""";"=""55""";"=""72""";"=""*77""";"=""*80""";"=""72""";"=""127""";"=""PAN-AMERICAN JUNIOR CHAMPIONSHIPS""";"=""05.2017""";
"=""7""";"=""w""";"=""1""";"=""1""";"=""1""";"=""SINISTERRA TORRES Yenny""";"=""04.05.2000""";"=""COL""";"=""53""";"=""52.40""";"=""77""";"=""81""";"=""83""";"=""83""";"=""96""";"=""100""";"=""102""";"=""102""";"=""185""";"=""PAN-AMERICAN JUNIOR CHAMPIONSHIPS""";"=""05.2017""";
"=""8""";"=""w""";"=""2""";"=""3""";"=""2""";"=""DELACRUZ Jourdan Elizabeth""";"=""20.05.1998""";"=""USA""";"=""53""";"=""52.40""";"=""77""";"=""*80""";"=""81""";"=""81""";"=""98""";"=""*102""";"=""102""";"=""102""";"=""183""";"=""PAN-AMERICAN JUNIOR CHAMPIONSHIPS""";"=""05.2017""";
"=""9""";"=""w""";"=""3""";"=""2""";"=""3""";"=""PEREZ ROJAS Gerainys Del Carmen""";"=""29.04.1997""";"=""VEN""";"=""53""";"=""52.40""";"=""78""";"=""81""";"=""82""";"=""82""";"=""*98""";"=""98""";"=""*101""";"=""98""";"=""180""";"=""PAN-AMERICAN JUNIOR CHAMPIONSHIPS""";"=""05.2017""";
