pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""m""";"=""1""";"=""1""";"=""1""";"=""THACH Kim Tuan""";"=""15.01.1994""";"=""VIE""";"=""56""";"=""55.80""";"=""120""";"=""*125""";"=""*130""";"=""120""";"=""146""";"=""149""";"=""*153""";"=""149""";"=""269""";"=""29th SEA GAMES""";"=""08.2017""";
"=""1""";"=""m""";"=""2""";"=""2""";"=""2""";"=""WIJOYO Surahmat Bin Suwoto""";"=""11.05.1988""";"=""INA""";"=""56""";"=""55.75""";"=""110""";"=""115""";"=""119""";"=""119""";"=""140""";"=""145""";"=""148""";"=""148""";"=""267""";"=""29th SEA GAMES""";"=""08.2017""";
"=""2""";"=""m""";"=""3""";"=""3""";"=""3""";"=""MUHAMMAD Azroy Hazalwafie""";"=""04.04.1994""";"=""MAS""";"=""56""";"=""55.80""";"=""111""";"=""115""";"=""*118""";"=""115""";"=""137""";"=""141""";"=""143""";"=""143""";"=""258""";"=""29th SEA GAMES""";"=""08.2017""";
"=""3""";"=""m""";"=""4""";"=""4""";"=""4""";"=""COLONIA Nestor""";"=""16.02.1992""";"=""PHI""";"=""56""";"=""55.85""";"=""*110""";"=""110""";"=""113""";"=""113""";"=""140""";"=""*146""";"=""*146""";"=""140""";"=""253""";"=""29th SEA GAMES""";"=""08.2017""";
"=""4""";"=""m""";"=""5""";"=""5""";"=""5""";"=""PYAE Phyo""";"=""14.12.1989""";"=""MYA""";"=""56""";"=""55.65""";"=""*105""";"=""*105""";"=""105""";"=""105""";"=""120""";"=""125""";"=""---""";"=""125""";"=""230""";"=""29th SEA GAMES""";"=""08.2017""";
"=""5""";"=""m""";"=""DSQ""";"=""DSQ""";"=""DSQ""";"=""MINGMOON Witoon""";"=""10.02.1996""";"=""THA""";"=""56""";"=""56.00""";"=""108""";"=""110""";"=""*112""";"=""---""";"=""147""";"=""149""";"=""*160""";"=""---""";"=""0""";"=""29th SEA GAMES""";"=""08.2017""";
"=""6""";"=""m""";"=""1""";"=""2""";"=""1""";"=""TRINH Van Vinh""";"=""17.12.1995""";"=""VIE""";"=""62""";"=""61.90""";"=""130""";"=""135""";"=""*138""";"=""135""";"=""162""";"=""172""";"=""---""";"=""172""";"=""307""";"=""29th SEA GAMES""";"=""08.2017""";
"=""7""";"=""m""";"=""2""";"=""1""";"=""2""";"=""IRAWAN Eko Yuli """;"=""24.07.1989""";"=""INA""";"=""62""";"=""62.00""";"=""135""";"=""138""";"=""140""";"=""140""";"=""162""";"=""166""";"=""*169""";"=""166""";"=""306""";"=""29th SEA GAMES""";"=""08.2017""";
"=""8""";"=""m""";"=""3""";"=""3""";"=""4""";"=""MYINT Kyi""";"=""14.10.1986""";"=""MYA""";"=""62""";"=""61.25""";"=""125""";"=""129""";"=""*132""";"=""129""";"=""*155""";"=""155""";"=""*160""";"=""155""";"=""284""";"=""29th SEA GAMES""";"=""08.2017""";
"=""9""";"=""m""";"=""4""";"=""4""";"=""3""";"=""MUHAMAD Aznil Bin Bidin""";"=""04.06.1994""";"=""MAS""";"=""62""";"=""61.95""";"=""120""";"=""*126""";"=""*126""";"=""120""";"=""155""";"=""*159""";"=""159""";"=""159""";"=""279""";"=""29th SEA GAMES""";"=""08.2017""";
