pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""1""";"=""1""";"=""SEGURA SEGURA Ana Iris""";"=""26.07.1991""";"=""COL""";"=""48""";"=""48.00""";"=""*77""";"=""77""";"=""*81""";"=""77""";"=""98""";"=""100""";"=""*105""";"=""100""";"=""177""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""07.2017""";
"=""1""";"=""w""";"=""2""";"=""4""";"=""2""";"=""VALENCIA HERNANDEZ Carolina""";"=""08.02.1985""";"=""MEX""";"=""48""";"=""47.62""";"=""*75""";"=""75""";"=""*78""";"=""75""";"=""96""";"=""98""";"=""*101""";"=""98""";"=""173""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""07.2017""";
"=""2""";"=""w""";"=""3""";"=""2""";"=""4""";"=""RITCHEY Alyssa Lynn""";"=""14.04.1989""";"=""USA""";"=""48""";"=""48.00""";"=""72""";"=""75""";"=""77""";"=""77""";"=""91""";"=""95""";"=""*100""";"=""95""";"=""172""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""07.2017""";
"=""3""";"=""w""";"=""4""";"=""3""";"=""5""";"=""WINTERS Kathleen Danielle""";"=""04.03.1993""";"=""USA""";"=""48""";"=""48.00""";"=""70""";"=""73""";"=""76""";"=""76""";"=""90""";"=""94""";"=""*97""";"=""94""";"=""170""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""07.2017""";
"=""4""";"=""w""";"=""5""";"=""6""";"=""3""";"=""BRADDOCK Amanda Melissa""";"=""10.02.1989""";"=""CAN""";"=""48""";"=""47.85""";"=""*73""";"=""73""";"=""*76""";"=""73""";"=""93""";"=""96""";"=""*99""";"=""96""";"=""169""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""07.2017""";
"=""5""";"=""w""";"=""6""";"=""5""";"=""6""";"=""SANMARTIN MATUTE Cinthya Elizabeth""";"=""04.04.1997""";"=""ECU""";"=""48""";"=""47.87""";"=""71""";"=""74""";"=""*77""";"=""74""";"=""88""";"=""92""";"=""*95""";"=""92""";"=""166""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""07.2017""";
"=""6""";"=""w""";"=""7""";"=""8""";"=""7""";"=""BERMUDEZ PEREZ Elianny""";"=""19.01.1996""";"=""CUB""";"=""48""";"=""47.90""";"=""67""";"=""70""";"=""*71""";"=""70""";"=""86""";"=""89""";"=""91""";"=""91""";"=""161""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""07.2017""";
"=""7""";"=""w""";"=""8""";"=""7""";"=""8""";"=""MONTERO RAMOS Ludia M.""";"=""17.04.1999""";"=""CUB""";"=""48""";"=""47.48""";"=""69""";"=""72""";"=""*75""";"=""72""";"=""*80""";"=""80""";"=""84""";"=""84""";"=""156""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""07.2017""";
"=""8""";"=""w""";"=""9""";"=""9""";"=""9""";"=""LANDEROS LOPEZ Katherine Ignacia""";"=""19.01.1991""";"=""CHI""";"=""48""";"=""47.67""";"=""60""";"=""63""";"=""65""";"=""65""";"=""80""";"=""83""";"=""*86""";"=""83""";"=""148""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""07.2017""";
"=""9""";"=""w""";"=""10""";"=""10""";"=""10""";"=""REYNOSO LOPEZ DE GALEANO Margoth Y.""";"=""25.02.1989""";"=""GUA""";"=""48""";"=""47.75""";"=""63""";"=""*66""";"=""*66""";"=""63""";"=""80""";"=""*85""";"=""*85""";"=""80""";"=""143""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""07.2017""";
"=""10""";"=""w""";"=""11""";"=""11""";"=""11""";"=""GONZALEZ MAIRENA Jessica Massiel""";"=""25.01.2000""";"=""NCA""";"=""48""";"=""47.08""";"=""55""";"=""*58""";"=""*60""";"=""55""";"=""66""";"=""70""";"=""73""";"=""73""";"=""128""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""07.2017""";
"=""11""";"=""w""";"=""12""";"=""12""";"=""12""";"=""CADIZ Cinthia Rocio""";"=""30.08.1991""";"=""ARG""";"=""48""";"=""47.17""";"=""43""";"=""47""";"=""*50""";"=""47""";"=""53""";"=""*58""";"=""*58""";"=""53""";"=""100""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""07.2017""";
"=""12""";"=""w""";"=""1""";"=""1""";"=""4""";"=""DOS REIS SANTOS Rosane""";"=""20.06.1987""";"=""BRA""";"=""53""";"=""52.36""";"=""85""";"=""88""";"=""*90""";"=""88""";"=""101""";"=""104""";"=""106""";"=""106""";"=""194""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""07.2017""";
"=""13""";"=""w""";"=""2""";"=""2""";"=""2""";"=""HOGAN Caitlin Leigh""";"=""22.05.1988""";"=""USA""";"=""53""";"=""52.86""";"=""81""";"=""84""";"=""86""";"=""86""";"=""103""";"=""105""";"=""107""";"=""107""";"=""193""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""07.2017""";
"=""14""";"=""w""";"=""3""";"=""4""";"=""3""";"=""PIRON CANDELARIO Beatriz Elizabeth""";"=""27.02.1995""";"=""DOM""";"=""53""";"=""49.46""";"=""85""";"=""*88""";"=""*88""";"=""85""";"=""104""";"=""106""";"=""*108""";"=""106""";"=""191""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""07.2017""";
"=""15""";"=""w""";"=""4""";"=""3""";"=""5""";"=""LAURINDO MORAES Leticia Cristina""";"=""20.11.1995""";"=""BRA""";"=""53""";"=""52.56""";"=""*83""";"=""83""";"=""86""";"=""86""";"=""100""";"=""104""";"=""*107""";"=""104""";"=""190""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""07.2017""";
"=""16""";"=""w""";"=""5""";"=""6""";"=""1""";"=""VILLAR BARBOZA Rusmeris""";"=""28.03.1983""";"=""COL""";"=""53""";"=""52.55""";"=""*82""";"=""*82""";"=""82""";"=""82""";"=""105""";"=""*108""";"=""108""";"=""108""";"=""190""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""07.2017""";
"=""17""";"=""w""";"=""6""";"=""5""";"=""10""";"=""SINISTERRA TORRES Yenny""";"=""04.05.2000""";"=""COL""";"=""53""";"=""52.64""";"=""80""";"=""83""";"=""*85""";"=""83""";"=""*99""";"=""*99""";"=""99""";"=""99""";"=""182""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""07.2017""";
"=""18""";"=""w""";"=""7""";"=""8""";"=""6""";"=""SILVESTRE VELGAR Yafreisy""";"=""06.01.1995""";"=""DOM""";"=""53""";"=""52.85""";"=""*80""";"=""80""";"=""*84""";"=""80""";"=""*102""";"=""*102""";"=""102""";"=""102""";"=""182""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""07.2017""";
"=""19""";"=""w""";"=""8""";"=""7""";"=""9""";"=""VERA Gabriela Yoshie""";"=""05.10.1985""";"=""CHI""";"=""53""";"=""52.97""";"=""75""";"=""80""";"=""*83""";"=""80""";"=""*100""";"=""100""";"=""*105""";"=""100""";"=""180""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""07.2017""";
"=""20""";"=""w""";"=""9""";"=""9""";"=""7""";"=""PEREZ ROJAS Gerainys Del Carmen""";"=""29.04.1997""";"=""VEN""";"=""53""";"=""52.87""";"=""*78""";"=""78""";"=""*81""";"=""78""";"=""98""";"=""101""";"=""*103""";"=""101""";"=""179""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""07.2017""";
"=""21""";"=""w""";"=""10""";"=""10""";"=""11""";"=""GONZALEZ GALA Niulis Poroye""";"=""29.08.1997""";"=""CUB""";"=""53""";"=""52.91""";"=""72""";"=""74""";"=""*76""";"=""74""";"=""92""";"=""95""";"=""*99""";"=""95""";"=""169""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""07.2017""";
"=""22""";"=""w""";"=""11""";"=""11""";"=""12""";"=""HERNANDEZ CHAMORRO Jenifer Carolina""";"=""30.08.1994""";"=""ECU""";"=""53""";"=""52.66""";"=""*71""";"=""*71""";"=""71""";"=""71""";"=""90""";"=""94""";"=""*100""";"=""94""";"=""165""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""07.2017""";
"=""23""";"=""w""";"=""12""";"=""12""";"=""15""";"=""CAPPONI Georgina Caren""";"=""28.02.1988""";"=""ARG""";"=""53""";"=""52.21""";"=""67""";"=""70""";"=""*73""";"=""70""";"=""80""";"=""*85""";"=""85""";"=""85""";"=""155""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""07.2017""";
"=""24""";"=""w""";"=""13""";"=""14""";"=""14""";"=""RITO ENOCKSSON Sofia Julia""";"=""02.11.1985""";"=""URU""";"=""53""";"=""53.00""";"=""*67""";"=""67""";"=""*70""";"=""67""";"=""85""";"=""*89""";"=""*89""";"=""85""";"=""152""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""07.2017""";
"=""25""";"=""w""";"=""14""";"=""15""";"=""16""";"=""COJOM PAC DE ANDRES Elida Magdalena""";"=""22.07.1986""";"=""GUA""";"=""53""";"=""52.61""";"=""60""";"=""65""";"=""*68""";"=""65""";"=""78""";"=""81""";"=""*85""";"=""81""";"=""146""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""07.2017""";
"=""26""";"=""w""";"=""15""";"=""13""";"=""20""";"=""LEIVA Florencia Camila""";"=""06.06.2001""";"=""ARG""";"=""53""";"=""52.90""";"=""63""";"=""68""";"=""70""";"=""70""";"=""70""";"=""75""";"=""*80""";"=""75""";"=""145""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""07.2017""";
"=""27""";"=""w""";"=""16""";"=""17""";"=""17""";"=""UCELO MARROQUIN Emelyn Gabriela""";"=""18.12.1996""";"=""GUA""";"=""53""";"=""50.53""";"=""55""";"=""60""";"=""*63""";"=""60""";"=""80""";"=""*85""";"=""*85""";"=""80""";"=""140""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""07.2017""";
"=""28""";"=""w""";"=""17""";"=""16""";"=""18""";"=""PAVON MONTIEL Javiana Del Socorro""";"=""09.09.1999""";"=""NCA""";"=""53""";"=""52.55""";"=""60""";"=""*65""";"=""*67""";"=""60""";"=""72""";"=""75""";"=""79""";"=""79""";"=""139""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""07.2017""";
"=""29""";"=""w""";"=""18""";"=""19""";"=""19""";"=""RODRIGUEZ SANDOVAL Odalys Marie""";"=""21.09.1997""";"=""PUR""";"=""53""";"=""51.88""";"=""57""";"=""*60""";"=""*60""";"=""57""";"=""75""";"=""*80""";"=""*80""";"=""75""";"=""132""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""07.2017""";
"=""30""";"=""w""";"=""19""";"=""18""";"=""21""";"=""RODRIGUEZ APU Karla Esmeralda""";"=""18.07.1992""";"=""CRC""";"=""53""";"=""52.20""";"=""56""";"=""60""";"=""*63""";"=""60""";"=""54""";"=""*70""";"=""*70""";"=""54""";"=""114""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""07.2017""";
"=""31""";"=""w""";"=""---""";"=""---""";"=""13""";"=""BURGOS ORTIZ Lely Berlitt""";"=""06.06.1985""";"=""PUR""";"=""53""";"=""50.57""";"=""*72""";"=""*72""";"=""*72""";"=""---""";"=""90""";"=""*93""";"=""*94""";"=""90""";"=""0""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""07.2017""";
"=""32""";"=""w""";"=""---""";"=""---""";"=""8""";"=""BATCHELOR Cortney Christine""";"=""09.05.1991""";"=""USA""";"=""53""";"=""52.93""";"=""*82""";"=""*82""";"=""*82""";"=""---""";"=""98""";"=""*101""";"=""101""";"=""101""";"=""0""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""07.2017""";
"=""33""";"=""m""";"=""1""";"=""1""";"=""1""";"=""BERNA GONZALEZ Carlos Andres""";"=""21.01.1990""";"=""COL""";"=""56""";"=""56.00""";"=""113""";"=""116""";"=""119""";"=""119""";"=""145""";"=""149""";"=""151""";"=""151""";"=""270""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""07.2017""";
"=""34""";"=""m""";"=""2""";"=""2""";"=""2""";"=""GARCIA BRITO Luis Alberto""";"=""19.04.1995""";"=""DOM""";"=""56""";"=""55.77""";"=""*114""";"=""115""";"=""118""";"=""118""";"=""*146""";"=""146""";"=""150""";"=""150""";"=""268""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""07.2017""";
"=""35""";"=""m""";"=""3""";"=""3""";"=""3""";"=""FERRUZOLA ALAVA Rafael Patricio""";"=""16.10.1997""";"=""ECU""";"=""56""";"=""55.99""";"=""103""";"=""106""";"=""108""";"=""108""";"=""128""";"=""132""";"=""135""";"=""135""";"=""243""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""07.2017""";
"=""36""";"=""m""";"=""4""";"=""4""";"=""4""";"=""BARRERA SANDOVAL Francisco Javier""";"=""14.05.1987""";"=""CHI""";"=""56""";"=""55.96""";"=""100""";"=""104""";"=""107""";"=""107""";"=""130""";"=""134""";"=""*137""";"=""134""";"=""241""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""07.2017""";
"=""37""";"=""m""";"=""5""";"=""7""";"=""5""";"=""RIVERA BARROS Julian Javier""";"=""28.07.1999""";"=""ECU""";"=""56""";"=""55.73""";"=""*96""";"=""96""";"=""*101""";"=""96""";"=""125""";"=""*130""";"=""131""";"=""131""";"=""227""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""07.2017""";
"=""38""";"=""m""";"=""6""";"=""5""";"=""6""";"=""SOTO Diego""";"=""28.01.1988""";"=""CHI""";"=""56""";"=""55.92""";"=""90""";"=""95""";"=""100""";"=""100""";"=""112""";"=""121""";"=""126""";"=""126""";"=""226""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""07.2017""";
"=""39""";"=""m""";"=""7""";"=""8""";"=""8""";"=""CRUZ LOPEZ Dario Enrique""";"=""23.08.1997""";"=""GUA""";"=""56""";"=""55.71""";"=""95""";"=""*99""";"=""*101""";"=""95""";"=""120""";"=""*124""";"=""*126""";"=""120""";"=""215""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""07.2017""";
"=""40""";"=""m""";"=""8""";"=""9""";"=""7""";"=""MARTINEZ CASTILLO Ronnier Zaed""";"=""12.12.2001""";"=""PAN""";"=""56""";"=""55.35""";"=""89""";"=""91""";"=""93""";"=""93""";"=""117""";"=""120""";"=""121""";"=""121""";"=""214""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""07.2017""";
"=""41""";"=""m""";"=""9""";"=""6""";"=""9""";"=""OLMEDO ALVAREZ Ruben Alexis""";"=""22.03.1984""";"=""PUR""";"=""56""";"=""55.95""";"=""95""";"=""*98""";"=""98""";"=""98""";"=""*115""";"=""115""";"=""*120""";"=""115""";"=""213""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""07.2017""";
"=""42""";"=""m""";"=""10""";"=""10""";"=""10""";"=""LEYES Jonatan Martin""";"=""12.05.2001""";"=""ARG""";"=""56""";"=""55.43""";"=""83""";"=""*88""";"=""88""";"=""88""";"=""110""";"=""*113""";"=""113""";"=""113""";"=""201""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""07.2017""";
