pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""m""";"=""1""";"=""---""";"=""---""";"=""ALABDOULLATIF Abdullatif K.""";"=""11.05.1985""";"=""KSA""";"=""56""";"=""56.00""";"=""0.0""";"=""0.0""";"=""0.0""";"=""102""";"=""0.0""";"=""0.0""";"=""0.0""";"=""121""";"=""223""";"=""9th SENIOR GCC CHAMPIONSHIPS""";"=""07.2009""";
"=""1""";"=""m""";"=""2""";"=""---""";"=""---""";"=""AL KULAIBI Suhail Mahfoodh Ali""";"=""30.06.1984""";"=""OMA""";"=""56""";"=""54.50""";"=""0.0""";"=""0.0""";"=""0.0""";"=""92""";"=""0.0""";"=""0.0""";"=""0.0""";"=""120""";"=""212""";"=""9th SENIOR GCC CHAMPIONSHIPS""";"=""07.2009""";
"=""2""";"=""m""";"=""3""";"=""---""";"=""---""";"=""ALHATEM Abdulla""";"=""02.08.1986""";"=""KUW""";"=""56""";"=""56.00""";"=""0.0""";"=""0.0""";"=""0.0""";"=""85""";"=""0.0""";"=""0.0""";"=""0.0""";"=""115""";"=""200""";"=""9th SENIOR GCC CHAMPIONSHIPS""";"=""07.2009""";
"=""3""";"=""m""";"=""4""";"=""---""";"=""---""";"=""SABT Soud""";"=""27.06.1993""";"=""QAT""";"=""56""";"=""50.60""";"=""0.0""";"=""0.0""";"=""0.0""";"=""50""";"=""0.0""";"=""0.0""";"=""0.0""";"=""70""";"=""120""";"=""9th SENIOR GCC CHAMPIONSHIPS""";"=""07.2009""";
"=""4""";"=""m""";"=""1""";"=""---""";"=""---""";"=""AL HUBAIL Mohammed""";"=""27.12.1985""";"=""KSA""";"=""62""";"=""60.90""";"=""0.0""";"=""0.0""";"=""0.0""";"=""110""";"=""0.0""";"=""0.0""";"=""0.0""";"=""135""";"=""245""";"=""9th SENIOR GCC CHAMPIONSHIPS""";"=""07.2009""";
"=""5""";"=""m""";"=""2""";"=""---""";"=""---""";"=""ABOUREJAIB Yaquob""";"=""01.01.1982""";"=""KUW""";"=""62""";"=""61.90""";"=""0.0""";"=""0.0""";"=""0.0""";"=""101""";"=""0.0""";"=""0.0""";"=""0.0""";"=""121""";"=""222""";"=""9th SENIOR GCC CHAMPIONSHIPS""";"=""07.2009""";
"=""6""";"=""m""";"=""3""";"=""---""";"=""---""";"=""AL ISMAILI Ahmed""";"=""26.12.1989""";"=""OMA""";"=""62""";"=""61.50""";"=""0.0""";"=""0.0""";"=""0.0""";"=""96""";"=""0.0""";"=""0.0""";"=""0.0""";"=""120""";"=""216""";"=""9th SENIOR GCC CHAMPIONSHIPS""";"=""07.2009""";
"=""7""";"=""m""";"=""4""";"=""---""";"=""---""";"=""ALKANDARI Eisa""";"=""01.01.1988""";"=""KUW""";"=""62""";"=""61.50""";"=""0.0""";"=""0.0""";"=""0.0""";"=""82""";"=""0.0""";"=""0.0""";"=""0.0""";"=""105""";"=""187""";"=""9th SENIOR GCC CHAMPIONSHIPS""";"=""07.2009""";
"=""8""";"=""m""";"=""5""";"=""---""";"=""---""";"=""MAHER Jassim""";"=""09.04.1991""";"=""UAE""";"=""62""";"=""59.70""";"=""0.0""";"=""0.0""";"=""0.0""";"=""76""";"=""0.0""";"=""0.0""";"=""0.0""";"=""88""";"=""164""";"=""9th SENIOR GCC CHAMPIONSHIPS""";"=""07.2009""";
"=""9""";"=""m""";"=""6""";"=""---""";"=""---""";"=""ALI Hasan Abdulla""";"=""01.01.1990""";"=""BRN""";"=""62""";"=""61.00""";"=""0.0""";"=""0.0""";"=""0.0""";"=""75""";"=""0.0""";"=""0.0""";"=""0.0""";"=""85""";"=""160""";"=""9th SENIOR GCC CHAMPIONSHIPS""";"=""07.2009""";
"=""10""";"=""m""";"=""7""";"=""---""";"=""---""";"=""RUSTOM Ahmad Hassan""";"=""01.01.1990""";"=""UAE""";"=""62""";"=""60.70""";"=""0.0""";"=""0.0""";"=""0.0""";"=""60""";"=""0.0""";"=""0.0""";"=""0.0""";"=""67""";"=""127""";"=""9th SENIOR GCC CHAMPIONSHIPS""";"=""07.2009""";
