pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""---""";"=""---""";"=""KLIMPAROVA Petra""";"=""13.02.1976""";"=""CZE""";"=""48""";"=""47.55""";"=""50""";"=""*52""";"=""*52""";"=""50""";"=""60""";"=""*63""";"=""*63""";"=""60""";"=""110""";"=""XXVII LAUGARICIO CUP""";"=""09.2009""";
"=""1""";"=""w""";"=""1""";"=""---""";"=""---""";"=""GASIOROVA Hana""";"=""06.12.1993""";"=""CZE""";"=""53""";"=""52.75""";"=""49""";"=""52""";"=""*53""";"=""52""";"=""59""";"=""61""";"=""63""";"=""63""";"=""115""";"=""XXVII LAUGARICIO CUP""";"=""09.2009""";
"=""2""";"=""w""";"=""1""";"=""---""";"=""---""";"=""STASTNA Helena""";"=""07.07.1993""";"=""CZE""";"=""58""";"=""56.95""";"=""32""";"=""*35""";"=""35""";"=""35""";"=""42""";"=""45""";"=""47""";"=""47""";"=""82""";"=""XXVII LAUGARICIO CUP""";"=""09.2009""";
"=""3""";"=""w""";"=""1""";"=""---""";"=""---""";"=""ORSAGOVA Lenka""";"=""20.09.1983""";"=""CZE""";"=""63""";"=""62.35""";"=""80""";"=""83""";"=""86""";"=""86""";"=""105""";"=""108""";"=""*111""";"=""108""";"=""194""";"=""XXVII LAUGARICIO CUP""";"=""09.2009""";
"=""4""";"=""m""";"=""1""";"=""---""";"=""---""";"=""SLABY Petr""";"=""25.11.1983""";"=""CZE""";"=""69""";"=""64.45""";"=""*100""";"=""102""";"=""*105""";"=""102""";"=""133""";"=""140""";"=""143""";"=""143""";"=""245""";"=""XXVII LAUGARICIO CUP""";"=""09.2009""";
"=""5""";"=""w""";"=""1""";"=""---""";"=""---""";"=""KLADIVOVA Pavla""";"=""03.10.1984""";"=""CZE""";"=""69""";"=""67.65""";"=""80""";"=""*83""";"=""*84""";"=""80""";"=""95""";"=""*100""";"=""101""";"=""101""";"=""181""";"=""XXVII LAUGARICIO CUP""";"=""09.2009""";
"=""6""";"=""m""";"=""2""";"=""---""";"=""---""";"=""ROZA Adam""";"=""11.12.1989""";"=""CZE""";"=""69""";"=""67.75""";"=""*95""";"=""95""";"=""101""";"=""101""";"=""122""";"=""126""";"=""129""";"=""129""";"=""230""";"=""XXVII LAUGARICIO CUP""";"=""09.2009""";
"=""7""";"=""w""";"=""2""";"=""---""";"=""---""";"=""VUKAS Silvana""";"=""31.03.1985""";"=""SRB""";"=""69""";"=""65.15""";"=""70""";"=""75""";"=""*80""";"=""75""";"=""97""";"=""101""";"=""*103""";"=""101""";"=""176""";"=""XXVII LAUGARICIO CUP""";"=""09.2009""";
"=""8""";"=""w""";"=""3""";"=""---""";"=""---""";"=""LOZOVA Laura""";"=""06.07.1988""";"=""CZE""";"=""69""";"=""63.45""";"=""*66""";"=""66""";"=""*71""";"=""66""";"=""85""";"=""*90""";"=""*90""";"=""85""";"=""151""";"=""XXVII LAUGARICIO CUP""";"=""09.2009""";
"=""9""";"=""m""";"=""3""";"=""---""";"=""---""";"=""NAVRATIL Petr""";"=""26.03.1991""";"=""CZE""";"=""69""";"=""64.90""";"=""85""";"=""90""";"=""*92""";"=""90""";"=""105""";"=""109""";"=""*111""";"=""109""";"=""199""";"=""XXVII LAUGARICIO CUP""";"=""09.2009""";
"=""10""";"=""m""";"=""4""";"=""---""";"=""---""";"=""JAROS Daniel""";"=""14.01.1982""";"=""AUT""";"=""69""";"=""68.45""";"=""*75""";"=""75""";"=""80""";"=""80""";"=""90""";"=""95""";"=""*100""";"=""95""";"=""175""";"=""XXVII LAUGARICIO CUP""";"=""09.2009""";
"=""11""";"=""w""";"=""4""";"=""---""";"=""---""";"=""HORNA Magdalena""";"=""14.08.1982""";"=""SVK""";"=""69""";"=""65.55""";"=""*55""";"=""57""";"=""65""";"=""65""";"=""65""";"=""72""";"=""*75""";"=""72""";"=""137""";"=""XXVII LAUGARICIO CUP""";"=""09.2009""";
"=""12""";"=""w""";"=""5""";"=""---""";"=""---""";"=""SARANOVA Iva""";"=""06.08.1991""";"=""CZE""";"=""69""";"=""66.60""";"=""58""";"=""61""";"=""*63""";"=""61""";"=""70""";"=""74""";"=""*75""";"=""74""";"=""135""";"=""XXVII LAUGARICIO CUP""";"=""09.2009""";
"=""13""";"=""w""";"=""6""";"=""---""";"=""---""";"=""FALTIN Cecilia""";"=""08.05.1987""";"=""AUT""";"=""69""";"=""64.80""";"=""58""";"=""*63""";"=""63""";"=""63""";"=""65""";"=""*70""";"=""70""";"=""70""";"=""133""";"=""XXVII LAUGARICIO CUP""";"=""09.2009""";
"=""14""";"=""w""";"=""7""";"=""---""";"=""---""";"=""KORYTAROVA Helena""";"=""15.03.1990""";"=""CZE""";"=""69""";"=""65.50""";"=""*50""";"=""50""";"=""55""";"=""55""";"=""60""";"=""*65""";"=""*65""";"=""60""";"=""115""";"=""XXVII LAUGARICIO CUP""";"=""09.2009""";
"=""15""";"=""w""";"=""8""";"=""---""";"=""---""";"=""VASKOVA Barbora""";"=""22.02.1993""";"=""CZE""";"=""69""";"=""64.45""";"=""42""";"=""45""";"=""*48""";"=""45""";"=""62""";"=""67""";"=""*70""";"=""67""";"=""112""";"=""XXVII LAUGARICIO CUP""";"=""09.2009""";
"=""16""";"=""w""";"=""9""";"=""---""";"=""---""";"=""ZIGOVA Dominika""";"=""14.09.1992""";"=""SVK""";"=""69""";"=""66.75""";"=""40""";"=""44""";"=""*46""";"=""44""";"=""50""";"=""55""";"=""*57""";"=""55""";"=""99""";"=""XXVII LAUGARICIO CUP""";"=""09.2009""";
"=""17""";"=""w""";"=""1""";"=""---""";"=""---""";"=""GOGOROVA Eleonora""";"=""15.01.1990""";"=""SVK""";"=""75""";"=""70.80""";"=""65""";"=""67""";"=""*70""";"=""67""";"=""83""";"=""*88""";"=""*88""";"=""83""";"=""150""";"=""XXVII LAUGARICIO CUP""";"=""09.2009""";
"=""18""";"=""w""";"=""2""";"=""---""";"=""---""";"=""GOLDSCHMIDT Petra""";"=""20.05.1989""";"=""AUT""";"=""75""";"=""73.70""";"=""45""";"=""50""";"=""*55""";"=""50""";"=""65""";"=""70""";"=""75""";"=""75""";"=""125""";"=""XXVII LAUGARICIO CUP""";"=""09.2009""";
"=""19""";"=""w""";"=""3""";"=""---""";"=""---""";"=""KONCZOVA Lenka""";"=""14.05.1990""";"=""SVK""";"=""75""";"=""71.60""";"=""38""";"=""42""";"=""*45""";"=""42""";"=""48""";"=""*55""";"=""*55""";"=""48""";"=""90""";"=""XXVII LAUGARICIO CUP""";"=""09.2009""";
"=""20""";"=""m""";"=""1""";"=""---""";"=""---""";"=""GRUBER Christian""";"=""03.09.1985""";"=""AUT""";"=""77""";"=""71.75""";"=""95""";"=""102""";"=""*105""";"=""102""";"=""*110""";"=""110""";"=""*115""";"=""110""";"=""212""";"=""XXVII LAUGARICIO CUP""";"=""09.2009""";
"=""21""";"=""m""";"=""2""";"=""---""";"=""---""";"=""HERAK Peter""";"=""23.12.1960""";"=""SVK""";"=""77""";"=""77.00""";"=""*91""";"=""91""";"=""93""";"=""93""";"=""*105""";"=""105""";"=""107""";"=""107""";"=""200""";"=""XXVII LAUGARICIO CUP""";"=""09.2009""";
"=""22""";"=""m""";"=""3""";"=""---""";"=""---""";"=""UNTERREINER Werner""";"=""30.06.1987""";"=""AUT""";"=""77""";"=""69.40""";"=""45""";"=""52""";"=""55""";"=""55""";"=""57""";"=""62""";"=""66""";"=""66""";"=""121""";"=""XXVII LAUGARICIO CUP""";"=""09.2009""";
"=""23""";"=""m""";"=""1""";"=""---""";"=""---""";"=""TKAC Richard""";"=""24.05.1985""";"=""SVK""";"=""85""";"=""84.65""";"=""140""";"=""*145""";"=""148""";"=""148""";"=""165""";"=""170""";"=""175""";"=""175""";"=""323""";"=""XXVII LAUGARICIO CUP""";"=""09.2009""";
"=""24""";"=""m""";"=""2""";"=""---""";"=""---""";"=""DAUDA Miroslav""";"=""07.02.1989""";"=""SVK""";"=""85""";"=""81.00""";"=""108""";"=""112""";"=""*117""";"=""112""";"=""135""";"=""*140""";"=""*140""";"=""135""";"=""247""";"=""XXVII LAUGARICIO CUP""";"=""09.2009""";
"=""25""";"=""m""";"=""3""";"=""---""";"=""---""";"=""HATALA Robert""";"=""18.07.1991""";"=""SVK""";"=""85""";"=""83.15""";"=""100""";"=""*105""";"=""*105""";"=""100""";"=""110""";"=""120""";"=""125""";"=""125""";"=""225""";"=""XXVII LAUGARICIO CUP""";"=""09.2009""";
"=""26""";"=""m""";"=""4""";"=""---""";"=""---""";"=""FORSTER Philipp""";"=""14.02.1994""";"=""AUT""";"=""85""";"=""79.60""";"=""85""";"=""90""";"=""95""";"=""95""";"=""*110""";"=""*115""";"=""115""";"=""115""";"=""210""";"=""XXVII LAUGARICIO CUP""";"=""09.2009""";
"=""27""";"=""m""";"=""1""";"=""---""";"=""---""";"=""TROLL Jurgen""";"=""23.12.1981""";"=""AUT""";"=""94""";"=""89.25""";"=""124""";"=""130""";"=""135""";"=""135""";"=""158""";"=""*166""";"=""166""";"=""166""";"=""301""";"=""XXVII LAUGARICIO CUP""";"=""09.2009""";
"=""28""";"=""m""";"=""2""";"=""---""";"=""---""";"=""TOMIC Igor""";"=""06.11.1987""";"=""SRB""";"=""94""";"=""88.00""";"=""115""";"=""120""";"=""*123""";"=""120""";"=""155""";"=""*160""";"=""*160""";"=""155""";"=""275""";"=""XXVII LAUGARICIO CUP""";"=""09.2009""";
"=""29""";"=""m""";"=""3""";"=""---""";"=""---""";"=""MASNICA Adam""";"=""06.09.1990""";"=""SVK""";"=""94""";"=""90.65""";"=""115""";"=""*120""";"=""*121""";"=""115""";"=""145""";"=""150""";"=""*155""";"=""150""";"=""265""";"=""XXVII LAUGARICIO CUP""";"=""09.2009""";
"=""30""";"=""m""";"=""4""";"=""---""";"=""---""";"=""JANAK Peter""";"=""25.09.1988""";"=""SVK""";"=""94""";"=""87.10""";"=""120""";"=""*125""";"=""*125""";"=""120""";"=""140""";"=""*145""";"=""*145""";"=""140""";"=""260""";"=""XXVII LAUGARICIO CUP""";"=""09.2009""";
"=""31""";"=""m""";"=""5""";"=""---""";"=""---""";"=""PASKA Vojtech""";"=""27.07.1988""";"=""CZE""";"=""94""";"=""91.95""";"=""105""";"=""110""";"=""115""";"=""115""";"=""*140""";"=""140""";"=""145""";"=""145""";"=""260""";"=""XXVII LAUGARICIO CUP""";"=""09.2009""";
"=""32""";"=""m""";"=""6""";"=""---""";"=""---""";"=""CHROMIK Martin""";"=""06.04.1982""";"=""AUT""";"=""94""";"=""90.05""";"=""*100""";"=""100""";"=""110""";"=""110""";"=""127""";"=""134""";"=""*140""";"=""134""";"=""244""";"=""XXVII LAUGARICIO CUP""";"=""09.2009""";
"=""33""";"=""m""";"=""7""";"=""---""";"=""---""";"=""ZILAVA Jakub""";"=""13.05.1994""";"=""SVK""";"=""94""";"=""90.70""";"=""100""";"=""*103""";"=""105""";"=""105""";"=""*127""";"=""127""";"=""*130""";"=""127""";"=""232""";"=""XXVII LAUGARICIO CUP""";"=""09.2009""";
"=""34""";"=""m""";"=""---""";"=""---""";"=""---""";"=""POKUSA Matus""";"=""29.09.1988""";"=""SVK""";"=""94""";"=""91.60""";"=""*130""";"=""*130""";"=""*130""";"=""---""";"=""150""";"=""*160""";"=""*160""";"=""150""";"=""0""";"=""XXVII LAUGARICIO CUP""";"=""09.2009""";
"=""35""";"=""m""";"=""1""";"=""---""";"=""---""";"=""CIBULKA Lukas""";"=""09.08.1987""";"=""CZE""";"=""105""";"=""96.50""";"=""*135""";"=""135""";"=""*140""";"=""135""";"=""175""";"=""180""";"=""0.0""";"=""180""";"=""315""";"=""XXVII LAUGARICIO CUP""";"=""09.2009""";
