pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""W""";"=""1""";"=""1""";"=""1""";"=""RI Song Gum""";"=""17.10.1997""";"=""PRK""";"=""44""";"=""43.84""";"=""63""";"=""66""";"=""* 71""";"=""66""";"=""83""";"=""88""";"=""93""";"=""93""";"=""159""";"=""ASIAN YOUTH (YOG Qualification) CHAMPIONSHIP""";"=""03.2014""";
"=""1""";"=""W""";"=""2""";"=""3""";"=""2""";"=""RI Hyon Hwa""";"=""28.05.1999""";"=""PRK""";"=""44""";"=""42.68""";"=""60""";"=""* 63""";"=""63""";"=""63""";"=""77""";"=""81""";"=""* 84""";"=""81""";"=""144""";"=""ASIAN YOUTH (YOG Qualification) CHAMPIONSHIP""";"=""03.2014""";
"=""2""";"=""W""";"=""3""";"=""2""";"=""3""";"=""DAI Yanping""";"=""19.05.1998""";"=""CHN""";"=""44""";"=""43.63""";"=""60""";"=""65""";"=""* 70""";"=""65""";"=""73""";"=""78""";"=""* 81""";"=""78""";"=""143""";"=""ASIAN YOUTH (YOG Qualification) CHAMPIONSHIP""";"=""03.2014""";
"=""3""";"=""W""";"=""4""";"=""5""";"=""4""";"=""MOHINI Chavan""";"=""20.05.1999""";"=""IND""";"=""44""";"=""43.47""";"=""52""";"=""* 55""";"=""55""";"=""55""";"=""70""";"=""72""";"=""75""";"=""75""";"=""130""";"=""ASIAN YOUTH (YOG Qualification) CHAMPIONSHIP""";"=""03.2014""";
"=""4""";"=""W""";"=""5""";"=""4""";"=""5""";"=""FANG Wan-Ling""";"=""01.12.1999""";"=""TPE""";"=""44""";"=""43.37""";"=""52""";"=""56""";"=""* 58""";"=""56""";"=""65""";"=""70""";"=""* 72""";"=""70""";"=""126""";"=""ASIAN YOUTH (YOG Qualification) CHAMPIONSHIP""";"=""03.2014""";
"=""5""";"=""W""";"=""6""";"=""6""";"=""7""";"=""RANI""";"=""01.03.1997""";"=""IND""";"=""44""";"=""43.54""";"=""50""";"=""53""";"=""55""";"=""55""";"=""60""";"=""* 63""";"=""63""";"=""63""";"=""118""";"=""ASIAN YOUTH (YOG Qualification) CHAMPIONSHIP""";"=""03.2014""";
"=""6""";"=""W""";"=""7""";"=""7""";"=""6""";"=""RESHMA Jahura Akter""";"=""11.07.1998""";"=""BAN""";"=""44""";"=""43.19""";"=""* 50""";"=""50""";"=""* 55""";"=""50""";"=""63""";"=""66""";"=""* 70""";"=""66""";"=""116""";"=""ASIAN YOUTH (YOG Qualification) CHAMPIONSHIP""";"=""03.2014""";
"=""7""";"=""W""";"=""8""";"=""8""";"=""8""";"=""SANGUAN Nussara""";"=""12.08.2000""";"=""THA""";"=""44""";"=""43.93""";"=""44""";"=""47""";"=""* 51""";"=""47""";"=""55""";"=""60""";"=""* 64""";"=""60""";"=""107""";"=""ASIAN YOUTH (YOG Qualification) CHAMPIONSHIP""";"=""03.2014""";
"=""8""";"=""W""";"=""9""";"=""9""";"=""9""";"=""BOLD Zolboo""";"=""12.07.1997""";"=""MGL""";"=""44""";"=""42.75""";"=""* 35""";"=""35""";"=""43""";"=""43""";"=""48""";"=""* 53""";"=""* 53""";"=""48""";"=""91""";"=""ASIAN YOUTH (YOG Qualification) CHAMPIONSHIP""";"=""03.2014""";
"=""9""";"=""W""";"=""10""";"=""10""";"=""10""";"=""ABDURAKHMONOVA Zarnigor""";"=""17.03.2001""";"=""UZB""";"=""44""";"=""41.91""";"=""30""";"=""33""";"=""* 36""";"=""33""";"=""40""";"=""44""";"=""* 46""";"=""44""";"=""77""";"=""ASIAN YOUTH (YOG Qualification) CHAMPIONSHIP""";"=""03.2014""";
"=""10""";"=""W""";"=""---""";"=""---""";"=""---""";"=""MANITSA Sythanith""";"=""09.12.2000""";"=""LAO""";"=""44""";"=""33.32""";"=""* 25""";"=""---""";"=""---""";"=""---""";"=""* 25""";"=""* 25""";"=""---""";"=""---""";"=""0""";"=""ASIAN YOUTH (YOG Qualification) CHAMPIONSHIP""";"=""03.2014""";
"=""11""";"=""W""";"=""1""";"=""1""";"=""1""";"=""JIANG Huihua""";"=""22.01.1998""";"=""CHN""";"=""48""";"=""46.73""";"=""70""";"=""85""";"=""* 89""";"=""85""";"=""85""";"=""*100""";"=""---""";"=""85""";"=""170""";"=""ASIAN YOUTH (YOG Qualification) CHAMPIONSHIP""";"=""03.2014""";
