pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""1""";"=""1""";"=""RYPINSKAYA Yulia""";"=""13.07.1994""";"=""BLR""";"=""48""";"=""46.40""";"=""63""";"=""66""";"=""68""";"=""68""";"=""83""";"=""86""";"=""88""";"=""88""";"=""156""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""09.2013""";
"=""1""";"=""w""";"=""2""";"=""3""";"=""2""";"=""FELEDYN Katarzyna Wioletta""";"=""25.11.1993""";"=""POL""";"=""48""";"=""48.00""";"=""63""";"=""*66""";"=""66""";"=""66""";"=""83""";"=""86""";"=""*91""";"=""86""";"=""152""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""09.2013""";
"=""2""";"=""w""";"=""3""";"=""2""";"=""3""";"=""KOHA Rebeka""";"=""19.05.1998""";"=""LAT""";"=""48""";"=""47.40""";"=""64""";"=""66""";"=""68""";"=""68""";"=""77""";"=""80""";"=""82""";"=""82""";"=""150""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""09.2013""";
"=""3""";"=""w""";"=""4""";"=""4""";"=""4""";"=""DRAGANOVA Natalia Nacheva""";"=""06.11.1993""";"=""BUL""";"=""48""";"=""47.50""";"=""60""";"=""63""";"=""65""";"=""65""";"=""77""";"=""81""";"=""*83""";"=""81""";"=""146""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""09.2013""";
"=""4""";"=""w""";"=""5""";"=""5""";"=""5""";"=""PANDOVA Daniela Ivanova""";"=""16.09.1994""";"=""BUL""";"=""48""";"=""47.35""";"=""58""";"=""*60""";"=""61""";"=""61""";"=""70""";"=""74""";"=""*78""";"=""74""";"=""135""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""09.2013""";
"=""5""";"=""w""";"=""6""";"=""6""";"=""6""";"=""BERKI Lilla""";"=""29.08.1993""";"=""HUN""";"=""48""";"=""47.70""";"=""50""";"=""*53""";"=""53""";"=""53""";"=""60""";"=""64""";"=""66""";"=""66""";"=""119""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""09.2013""";
"=""6""";"=""w""";"=""1""";"=""1""";"=""1""";"=""BAYMULKINA Irina""";"=""03.01.1995""";"=""RUS""";"=""53""";"=""52.35""";"=""75""";"=""79""";"=""86""";"=""86""";"=""95""";"=""100""";"=""*106""";"=""100""";"=""186""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""09.2013""";
"=""7""";"=""w""";"=""2""";"=""2""";"=""2""";"=""KANSIZOGLU Gulcihan""";"=""06.01.1993""";"=""TUR""";"=""53""";"=""52.30""";"=""68""";"=""71""";"=""72""";"=""72""";"=""85""";"=""88""";"=""90""";"=""90""";"=""162""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""09.2013""";
"=""8""";"=""w""";"=""3""";"=""3""";"=""3""";"=""HERNANDEZ MARTIN Atenery""";"=""10.12.1994""";"=""ESP""";"=""53""";"=""52.05""";"=""68""";"=""71""";"=""*73""";"=""71""";"=""85""";"=""88""";"=""*90""";"=""88""";"=""159""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""09.2013""";
"=""9""";"=""w""";"=""4""";"=""5""";"=""4""";"=""AYDIN Damla""";"=""01.10.1993""";"=""TUR""";"=""53""";"=""52.45""";"=""68""";"=""*72""";"=""*73""";"=""68""";"=""83""";"=""86""";"=""*89""";"=""86""";"=""154""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""09.2013""";
"=""10""";"=""w""";"=""5""";"=""4""";"=""5""";"=""FARINA Natalia Maria""";"=""01.08.1996""";"=""ITA""";"=""53""";"=""52.85""";"=""65""";"=""69""";"=""*72""";"=""69""";"=""*85""";"=""*85""";"=""85""";"=""85""";"=""154""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""09.2013""";
"=""11""";"=""w""";"=""6""";"=""6""";"=""6""";"=""OVSTHUS Sarah Orteza Hovden""";"=""20.03.1994""";"=""NOR""";"=""53""";"=""49.80""";"=""*58""";"=""58""";"=""61""";"=""61""";"=""72""";"=""75""";"=""*77""";"=""75""";"=""136""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""09.2013""";
"=""12""";"=""w""";"=""7""";"=""7""";"=""7""";"=""SZABO Dominika""";"=""23.09.1997""";"=""HUN""";"=""53""";"=""51.90""";"=""47""";"=""50""";"=""53""";"=""53""";"=""64""";"=""67""";"=""*70""";"=""67""";"=""120""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""09.2013""";
"=""13""";"=""m""";"=""1""";"=""4""";"=""1""";"=""SCARANTINO Mirco""";"=""16.01.1995""";"=""ITA""";"=""56""";"=""55.50""";"=""103""";"=""106""";"=""*109""";"=""106""";"=""135""";"=""140""";"=""---""";"=""140""";"=""246""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""09.2013""";
"=""14""";"=""m""";"=""2""";"=""2""";"=""3""";"=""CHENKOV Todor Atanasov""";"=""13.12.1993""";"=""BUL""";"=""56""";"=""55.95""";"=""105""";"=""110""";"=""*112""";"=""110""";"=""126""";"=""131""";"=""136""";"=""136""";"=""246""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""09.2013""";
"=""15""";"=""m""";"=""3""";"=""5""";"=""2""";"=""MARGARYAN Smbat""";"=""17.03.1993""";"=""ARM""";"=""56""";"=""55.50""";"=""100""";"=""*104""";"=""104""";"=""104""";"=""131""";"=""137""";"=""*145""";"=""137""";"=""241""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""09.2013""";
"=""16""";"=""m""";"=""4""";"=""3""";"=""5""";"=""KOZLOWSKI Dominik Mateusz""";"=""14.06.1993""";"=""POL""";"=""56""";"=""55.75""";"=""105""";"=""108""";"=""*110""";"=""108""";"=""117""";"=""122""";"=""*127""";"=""122""";"=""230""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""09.2013""";
"=""17""";"=""m""";"=""5""";"=""8""";"=""4""";"=""GOVDELI Furkan""";"=""28.07.1994""";"=""TUR""";"=""56""";"=""55.75""";"=""90""";"=""*95""";"=""*95""";"=""90""";"=""118""";"=""123""";"=""*127""";"=""123""";"=""213""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""09.2013""";
"=""18""";"=""m""";"=""6""";"=""6""";"=""6""";"=""BLIDARI Ioan Tiberiu""";"=""07.07.1994""";"=""ROU""";"=""56""";"=""55.75""";"=""97""";"=""*101""";"=""*101""";"=""97""";"=""*115""";"=""115""";"=""*120""";"=""115""";"=""212""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""09.2013""";
"=""19""";"=""m""";"=""7""";"=""9""";"=""7""";"=""TALU Kalle""";"=""20.03.1997""";"=""EST""";"=""56""";"=""55.80""";"=""73""";"=""77""";"=""*80""";"=""77""";"=""90""";"=""*97""";"=""*97""";"=""90""";"=""167""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""09.2013""";
"=""20""";"=""m""";"=""---""";"=""1""";"=""---""";"=""SADYKOV Eduard""";"=""08.01.1993""";"=""RUS""";"=""56""";"=""55.95""";"=""105""";"=""110""";"=""*112""";"=""110""";"=""*130""";"=""*130""";"=""*130""";"=""---""";"=""0""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""09.2013""";
"=""21""";"=""m""";"=""---""";"=""7""";"=""---""";"=""ALBU Marian""";"=""15.06.1996""";"=""ROU""";"=""56""";"=""55.50""";"=""90""";"=""95""";"=""*100""";"=""95""";"=""---""";"=""---""";"=""---""";"=""---""";"=""0""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""09.2013""";
"=""22""";"=""w""";"=""1""";"=""1""";"=""1""";"=""LUBINA Mariia""";"=""24.02.1993""";"=""RUS""";"=""58""";"=""55.60""";"=""83""";"=""86""";"=""89""";"=""89""";"=""105""";"=""*109""";"=""109""";"=""109""";"=""198""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""09.2013""";
"=""23""";"=""w""";"=""2""";"=""2""";"=""2""";"=""HEGHIS Loredana Petronela""";"=""20.06.1993""";"=""ROU""";"=""58""";"=""57.65""";"=""80""";"=""84""";"=""*87""";"=""84""";"=""101""";"=""104""";"=""*110""";"=""104""";"=""188""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""09.2013""";
"=""24""";"=""w""";"=""3""";"=""3""";"=""4""";"=""YAYLYAN Izabella""";"=""04.01.1995""";"=""ARM""";"=""58""";"=""56.25""";"=""*82""";"=""82""";"=""*84""";"=""82""";"=""100""";"=""*103""";"=""*103""";"=""100""";"=""182""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""09.2013""";
"=""25""";"=""w""";"=""4""";"=""4""";"=""3""";"=""RUSSO Giorgia""";"=""28.04.1993""";"=""ITA""";"=""58""";"=""57.25""";"=""*75""";"=""75""";"=""78""";"=""78""";"=""97""";"=""101""";"=""*104""";"=""101""";"=""179""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""09.2013""";
"=""26""";"=""w""";"=""5""";"=""6""";"=""5""";"=""GRZEGOREK Agata Ewa""";"=""11.09.1994""";"=""POL""";"=""58""";"=""57.55""";"=""*75""";"=""75""";"=""*78""";"=""75""";"=""93""";"=""*97""";"=""97""";"=""97""";"=""172""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""09.2013""";
"=""27""";"=""w""";"=""6""";"=""5""";"=""6""";"=""TUNCBILEK Rabia""";"=""13.11.1995""";"=""TUR""";"=""58""";"=""56.60""";"=""*75""";"=""75""";"=""*78""";"=""75""";"=""*87""";"=""87""";"=""90""";"=""90""";"=""165""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""09.2013""";
"=""28""";"=""w""";"=""7""";"=""7""";"=""7""";"=""PASCUTTO Martina""";"=""19.08.1993""";"=""ITA""";"=""58""";"=""57.40""";"=""70""";"=""72""";"=""74""";"=""74""";"=""83""";"=""86""";"=""*90""";"=""86""";"=""160""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""09.2013""";
