pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""1""";"=""1""";"=""SEGURA SEGURA Ana Iris""";"=""26.07.1991""";"=""COL""";"=""48""";"=""48.00""";"=""75""";"=""80""";"=""---""";"=""80""";"=""*95""";"=""95""";"=""100""";"=""100""";"=""180""";"=""SOUTH AMERICAN CHAMPIONSHIPS""";"=""11.2017""";
"=""1""";"=""w""";"=""2""";"=""3""";"=""2""";"=""CAMPOVERDE ALMEIDA Angelica Mercedes""";"=""31.05.1996""";"=""ECU""";"=""48""";"=""42.32""";"=""70""";"=""73""";"=""*75""";"=""73""";"=""90""";"=""92""";"=""*96""";"=""92""";"=""165""";"=""SOUTH AMERICAN CHAMPIONSHIPS""";"=""11.2017""";
"=""2""";"=""w""";"=""3""";"=""2""";"=""4""";"=""CAMACHO PENA Elizabeth Carolina""";"=""22.01.1997""";"=""VEN""";"=""48""";"=""48.00""";"=""67""";"=""69""";"=""74""";"=""74""";"=""*87""";"=""87""";"=""*91""";"=""87""";"=""161""";"=""SOUTH AMERICAN CHAMPIONSHIPS""";"=""11.2017""";
"=""3""";"=""w""";"=""4""";"=""4""";"=""3""";"=""CUEVA URIBE Fiorella Francesca""";"=""04.02.1998""";"=""PER""";"=""48""";"=""46.80""";"=""63""";"=""66""";"=""68""";"=""68""";"=""88""";"=""91""";"=""*94""";"=""91""";"=""159""";"=""SOUTH AMERICAN CHAMPIONSHIPS""";"=""11.2017""";
"=""4""";"=""w""";"=""5""";"=""5""";"=""5""";"=""LANDEROS LOPEZ Katherine Ignacia""";"=""19.01.1991""";"=""CHI""";"=""48""";"=""47.40""";"=""*60""";"=""*60""";"=""60""";"=""60""";"=""80""";"=""*86""";"=""*86""";"=""80""";"=""140""";"=""SOUTH AMERICAN CHAMPIONSHIPS""";"=""11.2017""";
"=""5""";"=""w""";"=""1""";"=""1""";"=""1""";"=""SINISTERRA TORRES Yenny""";"=""04.05.2000""";"=""COL""";"=""53""";"=""53.00""";"=""77""";"=""*80""";"=""80""";"=""80""";"=""*96""";"=""97""";"=""99""";"=""99""";"=""179""";"=""SOUTH AMERICAN CHAMPIONSHIPS""";"=""11.2017""";
"=""6""";"=""w""";"=""2""";"=""3""";"=""2""";"=""SANMARTIN MATUTE Cinthya Elizabeth""";"=""04.04.1997""";"=""ECU""";"=""53""";"=""51.90""";"=""71""";"=""74""";"=""76""";"=""76""";"=""90""";"=""95""";"=""98""";"=""98""";"=""174""";"=""SOUTH AMERICAN CHAMPIONSHIPS""";"=""11.2017""";
"=""7""";"=""w""";"=""3""";"=""2""";"=""3""";"=""SANDI PIZANGO Tessy Karen""";"=""20.11.1996""";"=""PER""";"=""53""";"=""52.70""";"=""73""";"=""75""";"=""77""";"=""77""";"=""93""";"=""96""";"=""*98""";"=""96""";"=""173""";"=""SOUTH AMERICAN CHAMPIONSHIPS""";"=""11.2017""";
"=""8""";"=""w""";"=""4""";"=""5""";"=""4""";"=""SILVA RAMIREZ Stefania Nicole""";"=""10.08.2000""";"=""PER""";"=""53""";"=""52.30""";"=""64""";"=""67""";"=""*70""";"=""67""";"=""*77""";"=""*77""";"=""77""";"=""77""";"=""144""";"=""SOUTH AMERICAN CHAMPIONSHIPS""";"=""11.2017""";
"=""9""";"=""w""";"=""---""";"=""4""";"=""---""";"=""CAPPONI Georgina Caren""";"=""28.02.1988""";"=""ARG""";"=""53""";"=""52.90""";"=""70""";"=""74""";"=""*76""";"=""74""";"=""*85""";"=""*85""";"=""*85""";"=""---""";"=""0""";"=""SOUTH AMERICAN CHAMPIONSHIPS""";"=""11.2017""";
