pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""1""";"=""1""";"=""KADIROVA Lola""";"=""02.02.1994""";"=""UZB""";"=""48""";"=""47.68""";"=""65""";"=""70""";"=""74""";"=""74""";"=""78""";"=""82""";"=""87""";"=""87""";"=""161""";"=""3rd ASIAN CUP & INTERCLUBS JUNIOR CHAMPIONSHIPS""";"=""11.2014""";
"=""1""";"=""w""";"=""1""";"=""1""";"=""1""";"=""LI Yan""";"=""24.03.1998""";"=""CHN""";"=""53""";"=""52.56""";"=""80""";"=""86""";"=""*88""";"=""86""";"=""103""";"=""*109""";"=""*109""";"=""103""";"=""189""";"=""3rd ASIAN CUP & INTERCLUBS JUNIOR CHAMPIONSHIPS""";"=""11.2014""";
"=""2""";"=""w""";"=""2""";"=""2""";"=""2""";"=""GURYEVA Polina""";"=""05.10.1999""";"=""TKM""";"=""53""";"=""52.80""";"=""55""";"=""*61""";"=""61""";"=""61""";"=""70""";"=""76""";"=""80""";"=""80""";"=""141""";"=""3rd ASIAN CUP & INTERCLUBS JUNIOR CHAMPIONSHIPS""";"=""11.2014""";
"=""3""";"=""m""";"=""1""";"=""1""";"=""1""";"=""ALBACHACHI Ali Ahmed Abd Ali""";"=""23.04.1994""";"=""IRQ""";"=""56""";"=""55.37""";"=""96""";"=""104""";"=""*108""";"=""104""";"=""120""";"=""*132""";"=""133""";"=""133""";"=""237""";"=""3rd ASIAN CUP & INTERCLUBS JUNIOR CHAMPIONSHIPS""";"=""11.2014""";
"=""4""";"=""m""";"=""2""";"=""2""";"=""2""";"=""ASLANOV Ruzimurod""";"=""01.02.1995""";"=""UZB""";"=""56""";"=""55.25""";"=""85""";"=""90""";"=""95""";"=""95""";"=""110""";"=""115""";"=""118""";"=""118""";"=""213""";"=""3rd ASIAN CUP & INTERCLUBS JUNIOR CHAMPIONSHIPS""";"=""11.2014""";
"=""5""";"=""m""";"=""3""";"=""3""";"=""3""";"=""OYEV Sunatullo""";"=""23.01.1997""";"=""TJK""";"=""56""";"=""55.90""";"=""86""";"=""92""";"=""*96""";"=""92""";"=""100""";"=""108""";"=""*114""";"=""108""";"=""200""";"=""3rd ASIAN CUP & INTERCLUBS JUNIOR CHAMPIONSHIPS""";"=""11.2014""";
"=""6""";"=""m""";"=""4""";"=""5""";"=""4""";"=""AITPEKOV Kadyrbek""";"=""01.10.2001""";"=""KGZ""";"=""56""";"=""54.95""";"=""75""";"=""80""";"=""*85""";"=""80""";"=""95""";"=""101""";"=""105""";"=""105""";"=""185""";"=""3rd ASIAN CUP & INTERCLUBS JUNIOR CHAMPIONSHIPS""";"=""11.2014""";
"=""7""";"=""m""";"=""5""";"=""4""";"=""5""";"=""ALMULLA Mohammed""";"=""24.09.1997""";"=""KUW""";"=""56""";"=""53.78""";"=""65""";"=""75""";"=""80""";"=""80""";"=""85""";"=""95""";"=""*100""";"=""95""";"=""175""";"=""3rd ASIAN CUP & INTERCLUBS JUNIOR CHAMPIONSHIPS""";"=""11.2014""";
"=""8""";"=""w""";"=""1""";"=""1""";"=""1""";"=""SHOMURODOVA Farangiz""";"=""18.06.1994""";"=""UZB""";"=""58""";"=""56.98""";"=""75""";"=""80""";"=""85""";"=""85""";"=""95""";"=""100""";"=""105""";"=""105""";"=""190""";"=""3rd ASIAN CUP & INTERCLUBS JUNIOR CHAMPIONSHIPS""";"=""11.2014""";
"=""9""";"=""w""";"=""2""";"=""2""";"=""2""";"=""CHO Seula""";"=""26.09.1995""";"=""KOR""";"=""58""";"=""57.06""";"=""60""";"=""65""";"=""70""";"=""70""";"=""80""";"=""85""";"=""*90""";"=""85""";"=""155""";"=""3rd ASIAN CUP & INTERCLUBS JUNIOR CHAMPIONSHIPS""";"=""11.2014""";
