pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""1""";"=""1""";"=""KLOPPERS Kaylynn""";"=""02.12.1998""";"=""RSA""";"=""48""";"=""47.80""";"=""35""";"=""40""";"=""42""";"=""42""";"=""50""";"=""*53""";"=""53""";"=""53""";"=""95""";"=""2014 AFRICAN YOUTH GAMES""";"=""05.2014""";
"=""1""";"=""w""";"=""---""";"=""---""";"=""---""";"=""BEGONE Ossona""";"=""31.03.1998""";"=""CGO""";"=""48""";"=""47.70""";"=""*30""";"=""*30""";"=""*30""";"=""---""";"=""*35""";"=""*35""";"=""*35""";"=""---""";"=""0""";"=""2014 AFRICAN YOUTH GAMES""";"=""05.2014""";
"=""2""";"=""m""";"=""3""";"=""3""";"=""3""";"=""CHRISTIANS Enrique Nicolai""";"=""29.01.1999""";"=""RSA""";"=""50""";"=""45.60""";"=""50""";"=""55""";"=""*60""";"=""55""";"=""55""";"=""*77""";"=""77""";"=""77""";"=""132""";"=""2014 AFRICAN YOUTH GAMES""";"=""05.2014""";
"=""3""";"=""w""";"=""---""";"=""---""";"=""1""";"=""RATSIRAVOLATIANA Malalaniaina""";"=""15.11.1998""";"=""MAD""";"=""53""";"=""49.50""";"=""*45""";"=""*45""";"=""*45""";"=""---""";"=""50""";"=""55""";"=""*60""";"=""55""";"=""0""";"=""2014 AFRICAN YOUTH GAMES""";"=""05.2014""";
"=""4""";"=""m""";"=""1""";"=""1""";"=""1""";"=""APPAH Emmanuel Inemo""";"=""05.11.1999""";"=""NGR""";"=""56""";"=""55.50""";"=""80""";"=""*85""";"=""85""";"=""85""";"=""*85""";"=""107""";"=""*110""";"=""107""";"=""192""";"=""2014 AFRICAN YOUTH GAMES""";"=""05.2014""";
"=""5""";"=""m""";"=""2""";"=""2""";"=""2""";"=""HARFI Issam""";"=""02.12.1997""";"=""MAR""";"=""56""";"=""54.90""";"=""72""";"=""*80""";"=""80""";"=""80""";"=""*80""";"=""97""";"=""*100""";"=""97""";"=""177""";"=""2014 AFRICAN YOUTH GAMES""";"=""05.2014""";
"=""6""";"=""m""";"=""4""";"=""4""";"=""4""";"=""LAONE Molete""";"=""30.01.1997""";"=""BOT""";"=""56""";"=""54.40""";"=""*43""";"=""43""";"=""45""";"=""45""";"=""43""";"=""57""";"=""61""";"=""61""";"=""106""";"=""2014 AFRICAN YOUTH GAMES""";"=""05.2014""";
"=""7""";"=""w""";"=""1""";"=""1""";"=""1""";"=""AMALAHA Chika Joy""";"=""28.10.1997""";"=""NGR""";"=""58""";"=""56.90""";"=""80""";"=""*85""";"=""87""";"=""87""";"=""100""";"=""105""";"=""*110""";"=""105""";"=""192""";"=""2014 AFRICAN YOUTH GAMES""";"=""05.2014""";
"=""8""";"=""w""";"=""2""";"=""3""";"=""2""";"=""RANDRIANANDRASANA Sitrakiniaina N T""";"=""22.10.1998""";"=""MAD""";"=""58""";"=""56.90""";"=""*52""";"=""52""";"=""*53""";"=""52""";"=""70""";"=""*73""";"=""73""";"=""73""";"=""125""";"=""2014 AFRICAN YOUTH GAMES""";"=""05.2014""";
"=""9""";"=""w""";"=""3""";"=""2""";"=""3""";"=""KARIM Youssra""";"=""26.03.1997""";"=""MAR""";"=""58""";"=""55.20""";"=""50""";"=""53""";"=""*56""";"=""53""";"=""62""";"=""66""";"=""70""";"=""70""";"=""123""";"=""2014 AFRICAN YOUTH GAMES""";"=""05.2014""";
"=""10""";"=""w""";"=""4""";"=""4""";"=""4""";"=""LARUE Romentha""";"=""06.04.1998""";"=""SEY""";"=""58""";"=""57.50""";"=""50""";"=""*53""";"=""*55""";"=""50""";"=""63""";"=""*67""";"=""*67""";"=""63""";"=""113""";"=""2014 AFRICAN YOUTH GAMES""";"=""05.2014""";
"=""11""";"=""m""";"=""1""";"=""1""";"=""2""";"=""ELRASHED Muad Joma""";"=""21.11.1997""";"=""LBA""";"=""62""";"=""60.90""";"=""80""";"=""87""";"=""91""";"=""91""";"=""87""";"=""105""";"=""108""";"=""108""";"=""199""";"=""2014 AFRICAN YOUTH GAMES""";"=""05.2014""";
"=""12""";"=""m""";"=""2""";"=""2""";"=""1""";"=""FARDJALLAH Samir""";"=""18.05.1998""";"=""ALG""";"=""62""";"=""59.00""";"=""83""";"=""*87""";"=""*91""";"=""83""";"=""*87""";"=""110""";"=""*116""";"=""110""";"=""193""";"=""2014 AFRICAN YOUTH GAMES""";"=""05.2014""";
"=""13""";"=""m""";"=""3""";"=""3""";"=""3""";"=""KAMARA Abu Bakarr""";"=""10.12.1998""";"=""SLE""";"=""62""";"=""59.50""";"=""75""";"=""*80""";"=""80""";"=""80""";"=""*80""";"=""105""";"=""*110""";"=""105""";"=""185""";"=""2014 AFRICAN YOUTH GAMES""";"=""05.2014""";
"=""14""";"=""w""";"=""1""";"=""1""";"=""1""";"=""AHMED Esraa Elsayed Rashed Elsayed""";"=""21.11.1998""";"=""EGY""";"=""63""";"=""61.30""";"=""75""";"=""80""";"=""85""";"=""85""";"=""85""";"=""90""";"=""95""";"=""95""";"=""180""";"=""2014 AFRICAN YOUTH GAMES""";"=""05.2014""";
"=""15""";"=""w""";"=""2""";"=""2""";"=""2""";"=""ARKOH Juliana""";"=""21.08.1997""";"=""GHA""";"=""63""";"=""58.20""";"=""60""";"=""61""";"=""62""";"=""62""";"=""75""";"=""76""";"=""78""";"=""78""";"=""140""";"=""2014 AFRICAN YOUTH GAMES""";"=""05.2014""";
"=""16""";"=""w""";"=""1""";"=""1""";"=""1""";"=""ABIDI Yousra""";"=""02.08.1998""";"=""TUN""";"=""69""";"=""64.70""";"=""65""";"=""70""";"=""*75""";"=""70""";"=""88""";"=""93""";"=""95""";"=""95""";"=""165""";"=""2014 AFRICAN YOUTH GAMES""";"=""05.2014""";
"=""17""";"=""m""";"=""1""";"=""1""";"=""1""";"=""SIKOTO Evans Murutu""";"=""23.12.1998""";"=""KEN""";"=""69""";"=""68.90""";"=""70""";"=""76""";"=""82""";"=""82""";"=""76""";"=""100""";"=""105""";"=""105""";"=""187""";"=""2014 AFRICAN YOUTH GAMES""";"=""05.2014""";
"=""18""";"=""w""";"=""2""";"=""2""";"=""2""";"=""CHERRARA Ikram""";"=""06.06.1998""";"=""ALG""";"=""69""";"=""63.40""";"=""58""";"=""63""";"=""*67""";"=""63""";"=""65""";"=""---""";"=""---""";"=""65""";"=""128""";"=""2014 AFRICAN YOUTH GAMES""";"=""05.2014""";
"=""19""";"=""m""";"=""2""";"=""2""";"=""2""";"=""VICTOR Usue""";"=""03.08.1998""";"=""GEQ""";"=""69""";"=""65.00""";"=""30""";"=""35""";"=""40""";"=""40""";"=""35""";"=""40""";"=""45""";"=""45""";"=""85""";"=""2014 AFRICAN YOUTH GAMES""";"=""05.2014""";
"=""20""";"=""m""";"=""1""";"=""1""";"=""1""";"=""FEUGNO Cedric Patient""";"=""09.07.1997""";"=""CMR""";"=""77""";"=""75.10""";"=""*102""";"=""102""";"=""107""";"=""107""";"=""102""";"=""140""";"=""*150""";"=""140""";"=""247""";"=""2014 AFRICAN YOUTH GAMES""";"=""05.2014""";
"=""21""";"=""m""";"=""2""";"=""2""";"=""2""";"=""AMOAH Christian""";"=""25.07.1999""";"=""GHA""";"=""77""";"=""76.00""";"=""95""";"=""*100""";"=""100""";"=""100""";"=""*100""";"=""120""";"=""125""";"=""125""";"=""225""";"=""2014 AFRICAN YOUTH GAMES""";"=""05.2014""";
"=""22""";"=""m""";"=""3""";"=""3""";"=""3""";"=""NGATSONO Nobel""";"=""12.12.1997""";"=""CGO""";"=""77""";"=""75.20""";"=""65""";"=""*70""";"=""70""";"=""70""";"=""*70""";"=""90""";"=""*95""";"=""90""";"=""160""";"=""2014 AFRICAN YOUTH GAMES""";"=""05.2014""";
