pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""W""";"=""1""";"=""1""";"=""1""";"=""PETROVA Ivana Gerogieva""";"=""26.08.2001""";"=""BUL""";"=""44""";"=""43.25""";"=""60""";"=""63""";"=""65""";"=""65""";"=""75""";"=""78""";"=""80""";"=""80""";"=""145""";"=""2018 EUROPEAN YOUTH CHAMPIONSHIPS""";"=""07.2018""";
"=""1""";"=""W""";"=""2""";"=""3""";"=""2""";"=""PANA Adriana Cosmina""";"=""18.12.2001""";"=""ROU""";"=""44""";"=""43.35""";"=""56""";"=""59""";"=""61""";"=""61""";"=""72""";"=""76""";"=""79""";"=""79""";"=""140""";"=""2018 EUROPEAN YOUTH CHAMPIONSHIPS""";"=""07.2018""";
"=""2""";"=""W""";"=""3""";"=""2""";"=""3""";"=""KARASAKAL Nida""";"=""10.08.2002""";"=""TUR""";"=""44""";"=""43.65""";"=""57""";"=""60""";"=""62""";"=""62""";"=""73""";"=""* 77""";"=""77""";"=""77""";"=""139""";"=""2018 EUROPEAN YOUTH CHAMPIONSHIPS""";"=""07.2018""";
"=""3""";"=""W""";"=""4""";"=""4""";"=""4""";"=""ZAGORAC Radmila""";"=""24.01.2001""";"=""SRB""";"=""44""";"=""43.70""";"=""* 55""";"=""55""";"=""60""";"=""60""";"=""* 70""";"=""70""";"=""* 75""";"=""70""";"=""130""";"=""2018 EUROPEAN YOUTH CHAMPIONSHIPS""";"=""07.2018""";
"=""4""";"=""W""";"=""1""";"=""1""";"=""1""";"=""CAMBEI Mihaela-Valentina""";"=""18.11.2002""";"=""ROU""";"=""48""";"=""47.90""";"=""67""";"=""* 70""";"=""* 70""";"=""67""";"=""85""";"=""* 88""";"=""88""";"=""88""";"=""155""";"=""2018 EUROPEAN YOUTH CHAMPIONSHIPS""";"=""07.2018""";
"=""5""";"=""W""";"=""2""";"=""2""";"=""3""";"=""IMPERIO Giulia""";"=""07.12.2001""";"=""ITA""";"=""48""";"=""47.70""";"=""* 67""";"=""67""";"=""* 70""";"=""67""";"=""80""";"=""82""";"=""84""";"=""84""";"=""151""";"=""2018 EUROPEAN YOUTH CHAMPIONSHIPS""";"=""07.2018""";
"=""6""";"=""W""";"=""3""";"=""4""";"=""2""";"=""SARIKAYA Gamzenur""";"=""05.01.2002""";"=""TUR""";"=""48""";"=""48.00""";"=""61""";"=""64""";"=""* 66""";"=""64""";"=""* 81""";"=""82""";"=""85""";"=""85""";"=""149""";"=""2018 EUROPEAN YOUTH CHAMPIONSHIPS""";"=""07.2018""";
"=""7""";"=""W""";"=""4""";"=""5""";"=""5""";"=""SABEVA Simona Iliyanova""";"=""04.07.2002""";"=""BUL""";"=""48""";"=""47.45""";"=""* 60""";"=""60""";"=""* 63""";"=""60""";"=""70""";"=""* 75""";"=""* 75""";"=""70""";"=""130""";"=""2018 EUROPEAN YOUTH CHAMPIONSHIPS""";"=""07.2018""";
"=""8""";"=""W""";"=""5""";"=""7""";"=""4""";"=""DIMITROVA Mariya Hristova""";"=""06.03.2003""";"=""BUL""";"=""48""";"=""47.05""";"=""* 55""";"=""55""";"=""* 60""";"=""55""";"=""70""";"=""* 74""";"=""75""";"=""75""";"=""130""";"=""2018 EUROPEAN YOUTH CHAMPIONSHIPS""";"=""07.2018""";
"=""9""";"=""W""";"=""6""";"=""6""";"=""6""";"=""BENITEZ ROMERO Lorena""";"=""03.02.2005""";"=""ESP""";"=""48""";"=""47.35""";"=""54""";"=""57""";"=""59""";"=""59""";"=""65""";"=""68""";"=""* 71""";"=""68""";"=""127""";"=""2018 EUROPEAN YOUTH CHAMPIONSHIPS""";"=""07.2018""";
"=""10""";"=""W""";"=""7""";"=""8""";"=""7""";"=""CELINSKA-MYSLAW Klaudia""";"=""22.02.2002""";"=""POL""";"=""48""";"=""47.50""";"=""48""";"=""52""";"=""54""";"=""54""";"=""60""";"=""* 66""";"=""66""";"=""66""";"=""120""";"=""2018 EUROPEAN YOUTH CHAMPIONSHIPS""";"=""07.2018""";
"=""11""";"=""W""";"=""8""";"=""9""";"=""8""";"=""ESZENYI Fanni""";"=""01.05.2005""";"=""HUN""";"=""48""";"=""46.70""";"=""40""";"=""45""";"=""* 47""";"=""45""";"=""58""";"=""* 61""";"=""* 61""";"=""58""";"=""103""";"=""2018 EUROPEAN YOUTH CHAMPIONSHIPS""";"=""07.2018""";
"=""12""";"=""W""";"=""---""";"=""3""";"=""---""";"=""BAYAV Pelinsu""";"=""03.08.2001""";"=""TUR""";"=""48""";"=""47.55""";"=""62""";"=""* 65""";"=""65""";"=""65""";"=""* 81""";"=""* 82""";"=""* 82""";"=""---""";"=""0""";"=""2018 EUROPEAN YOUTH CHAMPIONSHIPS""";"=""07.2018""";
"=""13""";"=""M""";"=""1""";"=""1""";"=""2""";"=""JAVADOV Omar""";"=""01.04.2002""";"=""AZE""";"=""50""";"=""49.80""";"=""81""";"=""85""";"=""88""";"=""88""";"=""98""";"=""102""";"=""*107""";"=""102""";"=""190""";"=""2018 EUROPEAN YOUTH CHAMPIONSHIPS""";"=""07.2018""";
"=""14""";"=""M""";"=""2""";"=""2""";"=""3""";"=""DIMOV Ivan""";"=""04.12.2002""";"=""BUL""";"=""50""";"=""49.45""";"=""80""";"=""85""";"=""87""";"=""87""";"=""97""";"=""*102""";"=""102""";"=""102""";"=""189""";"=""2018 EUROPEAN YOUTH CHAMPIONSHIPS""";"=""07.2018""";
