pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""W""";"=""1""";"=""1""";"=""1""";"=""SUKCHAROEN Thunya""";"=""21.04.1997""";"=""THA""";"=""48""";"=""47.83""";"=""78""";"=""80""";"=""82""";"=""82""";"=""97""";"=""---""";"=""---""";"=""97""";"=""179""";"=""2017 IWF JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2017""";
"=""1""";"=""W""";"=""2""";"=""3""";"=""2""";"=""NANTHAWONG Chiraphan""";"=""17.08.1999""";"=""THA""";"=""48""";"=""47.95""";"=""73""";"=""76""";"=""78""";"=""78""";"=""94""";"=""96""";"=""* 98""";"=""96""";"=""174""";"=""2017 IWF JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2017""";
"=""2""";"=""W""";"=""3""";"=""2""";"=""6""";"=""OLIVEIRA MADEIRA Luana""";"=""31.01.1998""";"=""BRA""";"=""48""";"=""47.69""";"=""75""";"=""77""";"=""79""";"=""79""";"=""90""";"=""* 94""";"=""* 96""";"=""90""";"=""169""";"=""2017 IWF JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2017""";
"=""3""";"=""W""";"=""4""";"=""5""";"=""4""";"=""SANMARTIN MATUTE Cinthya Elizabeth""";"=""04.04.1997""";"=""ECU""";"=""48""";"=""47.94""";"=""73""";"=""* 76""";"=""* 77""";"=""73""";"=""90""";"=""93""";"=""* 97""";"=""93""";"=""166""";"=""2017 IWF JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2017""";
"=""4""";"=""W""";"=""5""";"=""9""";"=""3""";"=""TAKAHASHI Ibuki""";"=""24.03.1997""";"=""JPN""";"=""48""";"=""47.67""";"=""66""";"=""68""";"=""70""";"=""70""";"=""90""";"=""93""";"=""96""";"=""96""";"=""166""";"=""2017 IWF JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2017""";
"=""5""";"=""W""";"=""6""";"=""4""";"=""7""";"=""SEEGERT Megan Marie""";"=""07.07.1998""";"=""USA""";"=""48""";"=""47.91""";"=""73""";"=""75""";"=""* 77""";"=""75""";"=""87""";"=""90""";"=""* 93""";"=""90""";"=""165""";"=""2017 IWF JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2017""";
"=""6""";"=""W""";"=""7""";"=""7""";"=""5""";"=""REICHARDT Hayley Marie""";"=""27.04.1999""";"=""USA""";"=""48""";"=""48.00""";"=""70""";"=""* 72""";"=""72""";"=""72""";"=""90""";"=""92""";"=""* 94""";"=""92""";"=""164""";"=""2017 IWF JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2017""";
"=""7""";"=""W""";"=""8""";"=""6""";"=""9""";"=""PAGLIARO Alessandra""";"=""16.07.1997""";"=""ITA""";"=""48""";"=""46.24""";"=""68""";"=""* 72""";"=""72""";"=""72""";"=""80""";"=""84""";"=""87""";"=""87""";"=""159""";"=""2017 IWF JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2017""";
"=""8""";"=""W""";"=""9""";"=""8""";"=""8""";"=""KARAKOL Gamze""";"=""15.12.1998""";"=""TUR""";"=""48""";"=""47.62""";"=""68""";"=""70""";"=""* 73""";"=""70""";"=""88""";"=""* 91""";"=""* 91""";"=""88""";"=""158""";"=""2017 IWF JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2017""";
"=""9""";"=""W""";"=""10""";"=""10""";"=""11""";"=""FANG Wan-Ling""";"=""01.12.1999""";"=""TPE""";"=""48""";"=""47.94""";"=""68""";"=""* 72""";"=""* 72""";"=""68""";"=""* 83""";"=""83""";"=""* 92""";"=""83""";"=""151""";"=""2017 IWF JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2017""";
"=""10""";"=""W""";"=""11""";"=""12""";"=""10""";"=""SHINKAWA Mone""";"=""11.07.1997""";"=""JPN""";"=""48""";"=""47.24""";"=""62""";"=""65""";"=""* 68""";"=""65""";"=""80""";"=""83""";"=""85""";"=""85""";"=""150""";"=""2017 IWF JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2017""";
"=""11""";"=""W""";"=""12""";"=""11""";"=""12""";"=""DOGAN Ayse""";"=""12.02.2000""";"=""TUR""";"=""48""";"=""47.76""";"=""65""";"=""68""";"=""* 70""";"=""68""";"=""78""";"=""* 81""";"=""81""";"=""81""";"=""149""";"=""2017 IWF JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2017""";
"=""12""";"=""W""";"=""13""";"=""13""";"=""13""";"=""BARCO RAMIREZ Maria Isabel""";"=""22.04.1999""";"=""MEX""";"=""48""";"=""46.84""";"=""58""";"=""* 62""";"=""63""";"=""63""";"=""76""";"=""* 80""";"=""* 81""";"=""76""";"=""139""";"=""2017 IWF JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2017""";
