pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""1""";"=""1""";"=""DIMITROVA Dayana Dimitrova""";"=""22.10.2000""";"=""BUL""";"=""44""";"=""43.90""";"=""57""";"=""60""";"=""*66""";"=""60""";"=""70""";"=""81""";"=""87""";"=""87""";"=""147""";"=""EUROPEAN YOUTH CHAMPIONSHIPS""";"=""09.2016""";
"=""1""";"=""w""";"=""2""";"=""3""";"=""2""";"=""NARIN Ayse""";"=""30.01.2000""";"=""TUR""";"=""44""";"=""43.26""";"=""53""";"=""56""";"=""57""";"=""57""";"=""64""";"=""66""";"=""68""";"=""68""";"=""125""";"=""EUROPEAN YOUTH CHAMPIONSHIPS""";"=""09.2016""";
"=""2""";"=""w""";"=""3""";"=""2""";"=""3""";"=""TAMDEMIR Kevser""";"=""06.07.2000""";"=""TUR""";"=""44""";"=""43.56""";"=""53""";"=""57""";"=""58""";"=""58""";"=""63""";"=""65""";"=""67""";"=""67""";"=""125""";"=""EUROPEAN YOUTH CHAMPIONSHIPS""";"=""09.2016""";
"=""3""";"=""w""";"=""4""";"=""4""";"=""4""";"=""PAMPORDZHIEVA Gergana""";"=""17.01.1999""";"=""BUL""";"=""44""";"=""43.64""";"=""45""";"=""49""";"=""51""";"=""51""";"=""58""";"=""62""";"=""*66""";"=""62""";"=""113""";"=""EUROPEAN YOUTH CHAMPIONSHIPS""";"=""09.2016""";
"=""4""";"=""w""";"=""5""";"=""5""";"=""5""";"=""KORCZAK Klaudia Aleksandra""";"=""11.07.1999""";"=""POL""";"=""44""";"=""43.98""";"=""40""";"=""43""";"=""45""";"=""45""";"=""50""";"=""54""";"=""57""";"=""57""";"=""102""";"=""EUROPEAN YOUTH CHAMPIONSHIPS""";"=""09.2016""";
"=""5""";"=""w""";"=""1""";"=""3""";"=""1""";"=""AZIMOVA Sabina""";"=""02.11.2000""";"=""AZE""";"=""48""";"=""47.80""";"=""62""";"=""65""";"=""*67""";"=""65""";"=""82""";"=""87""";"=""---""";"=""87""";"=""152""";"=""EUROPEAN YOUTH CHAMPIONSHIPS""";"=""09.2016""";
"=""6""";"=""w""";"=""2""";"=""1""";"=""2""";"=""NGUEN Nadezhda-Mey Tuy""";"=""01.07.2000""";"=""BUL""";"=""48""";"=""47.80""";"=""63""";"=""66""";"=""*68""";"=""66""";"=""78""";"=""82""";"=""85""";"=""85""";"=""151""";"=""EUROPEAN YOUTH CHAMPIONSHIPS""";"=""09.2016""";
"=""7""";"=""w""";"=""3""";"=""2""";"=""5""";"=""JONES Catrin Haf""";"=""13.06.1999""";"=""GBR""";"=""48""";"=""47.14""";"=""*63""";"=""63""";"=""65""";"=""65""";"=""78""";"=""*82""";"=""*82""";"=""78""";"=""143""";"=""EUROPEAN YOUTH CHAMPIONSHIPS""";"=""09.2016""";
"=""8""";"=""w""";"=""4""";"=""4""";"=""4""";"=""GRIGORAS Bianca Geanina""";"=""20.03.2000""";"=""ROU""";"=""48""";"=""47.46""";"=""*61""";"=""61""";"=""*64""";"=""61""";"=""77""";"=""80""";"=""*83""";"=""80""";"=""141""";"=""EUROPEAN YOUTH CHAMPIONSHIPS""";"=""09.2016""";
"=""9""";"=""w""";"=""5""";"=""5""";"=""6""";"=""ARSLAN Yesim""";"=""23.07.1999""";"=""TUR""";"=""48""";"=""47.26""";"=""60""";"=""*63""";"=""*63""";"=""60""";"=""*78""";"=""78""";"=""*83""";"=""78""";"=""138""";"=""EUROPEAN YOUTH CHAMPIONSHIPS""";"=""09.2016""";
