pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""---""";"=""---""";"=""SIMONA Nestakova""";"=""15.07.1999""";"=""SVK""";"=""48""";"=""44.94""";"=""0.0""";"=""0.0""";"=""0.0""";"=""27""";"=""0.0""";"=""0.0""";"=""0.0""";"=""40""";"=""67""";"=""10th INTERNATIONAL "ASVO-NO" WOMEN`S GRAND PRIX""";"=""05.2013""";
"=""1""";"=""w""";"=""1""";"=""---""";"=""---""";"=""VEZNIKOVA Veronika""";"=""31.01.1990""";"=""CZE""";"=""53""";"=""51.47""";"=""0.0""";"=""0.0""";"=""0.0""";"=""58""";"=""0.0""";"=""0.0""";"=""0.0""";"=""72""";"=""130""";"=""10th INTERNATIONAL "ASVO-NO" WOMEN`S GRAND PRIX""";"=""05.2013""";
"=""2""";"=""w""";"=""2""";"=""---""";"=""---""";"=""CRAIG Gabrielle Alexandria""";"=""14.10.1985""";"=""IRL""";"=""53""";"=""51.79""";"=""0.0""";"=""0.0""";"=""0.0""";"=""58""";"=""0.0""";"=""0.0""";"=""0.0""";"=""69""";"=""127""";"=""10th INTERNATIONAL "ASVO-NO" WOMEN`S GRAND PRIX""";"=""05.2013""";
"=""3""";"=""w""";"=""3""";"=""---""";"=""---""";"=""WILL Colette""";"=""07.11.1992""";"=""SCO""";"=""53""";"=""50.04""";"=""0.0""";"=""0.0""";"=""0.0""";"=""53""";"=""0.0""";"=""0.0""";"=""0.0""";"=""73""";"=""126""";"=""10th INTERNATIONAL "ASVO-NO" WOMEN`S GRAND PRIX""";"=""05.2013""";
"=""4""";"=""w""";"=""4""";"=""---""";"=""---""";"=""GULAM Noorin Mahomed Rafik""";"=""06.09.1995""";"=""GBR""";"=""53""";"=""52.89""";"=""0.0""";"=""0.0""";"=""0.0""";"=""53""";"=""0.0""";"=""0.0""";"=""0.0""";"=""63""";"=""116""";"=""10th INTERNATIONAL "ASVO-NO" WOMEN`S GRAND PRIX""";"=""05.2013""";
"=""5""";"=""w""";"=""5""";"=""---""";"=""---""";"=""ALHADDAD Amna Salman Yousuf Hassan""";"=""21.10.1989""";"=""UAE""";"=""53""";"=""52.92""";"=""0.0""";"=""0.0""";"=""0.0""";"=""38""";"=""0.0""";"=""0.0""";"=""0.0""";"=""48""";"=""86""";"=""10th INTERNATIONAL "ASVO-NO" WOMEN`S GRAND PRIX""";"=""05.2013""";
"=""6""";"=""w""";"=""6""";"=""---""";"=""---""";"=""BROWN Jill""";"=""30.09.1981""";"=""SCO""";"=""53""";"=""52.88""";"=""0.0""";"=""0.0""";"=""0.0""";"=""36""";"=""0.0""";"=""0.0""";"=""0.0""";"=""45""";"=""81""";"=""10th INTERNATIONAL "ASVO-NO" WOMEN`S GRAND PRIX""";"=""05.2013""";
"=""7""";"=""w""";"=""1""";"=""---""";"=""---""";"=""SASARAKOVA Terezia""";"=""19.02.1991""";"=""SVK""";"=""58""";"=""57.59""";"=""0.0""";"=""0.0""";"=""0.0""";"=""68""";"=""0.0""";"=""0.0""";"=""0.0""";"=""82""";"=""150""";"=""10th INTERNATIONAL "ASVO-NO" WOMEN`S GRAND PRIX""";"=""05.2013""";
"=""8""";"=""w""";"=""2""";"=""---""";"=""---""";"=""PANJAVI Shila""";"=""14.05.1991""";"=""GBR""";"=""58""";"=""57.03""";"=""0.0""";"=""0.0""";"=""0.0""";"=""62""";"=""0.0""";"=""0.0""";"=""0.0""";"=""85""";"=""147""";"=""10th INTERNATIONAL "ASVO-NO" WOMEN`S GRAND PRIX""";"=""05.2013""";
"=""9""";"=""w""";"=""3""";"=""---""";"=""---""";"=""KERR Vicki""";"=""15.05.1979""";"=""GBR""";"=""58""";"=""57.63""";"=""0.0""";"=""0.0""";"=""0.0""";"=""63""";"=""0.0""";"=""0.0""";"=""0.0""";"=""76""";"=""139""";"=""10th INTERNATIONAL "ASVO-NO" WOMEN`S GRAND PRIX""";"=""05.2013""";
"=""10""";"=""w""";"=""4""";"=""---""";"=""---""";"=""GEROLY Lilla""";"=""30.01.1995""";"=""HUN""";"=""58""";"=""57.96""";"=""0.0""";"=""0.0""";"=""0.0""";"=""60""";"=""0.0""";"=""0.0""";"=""0.0""";"=""74""";"=""134""";"=""10th INTERNATIONAL "ASVO-NO" WOMEN`S GRAND PRIX""";"=""05.2013""";
"=""11""";"=""w""";"=""5""";"=""---""";"=""---""";"=""YU Weili""";"=""24.06.1983""";"=""HKG""";"=""58""";"=""56.29""";"=""0.0""";"=""0.0""";"=""0.0""";"=""60""";"=""0.0""";"=""0.0""";"=""0.0""";"=""70""";"=""130""";"=""10th INTERNATIONAL "ASVO-NO" WOMEN`S GRAND PRIX""";"=""05.2013""";
"=""12""";"=""w""";"=""6""";"=""---""";"=""---""";"=""MC GLYNN Claire Jean""";"=""12.03.1987""";"=""IRL""";"=""58""";"=""57.40""";"=""0.0""";"=""0.0""";"=""0.0""";"=""42""";"=""0.0""";"=""0.0""";"=""0.0""";"=""68""";"=""110""";"=""10th INTERNATIONAL "ASVO-NO" WOMEN`S GRAND PRIX""";"=""05.2013""";
"=""13""";"=""w""";"=""7""";"=""---""";"=""---""";"=""MACINTOSH Nicole""";"=""30.08.1994""";"=""SCO""";"=""58""";"=""54.58""";"=""0.0""";"=""0.0""";"=""0.0""";"=""43""";"=""0.0""";"=""0.0""";"=""0.0""";"=""47""";"=""90""";"=""10th INTERNATIONAL "ASVO-NO" WOMEN`S GRAND PRIX""";"=""05.2013""";
"=""14""";"=""w""";"=""8""";"=""---""";"=""---""";"=""KUBOVA Miroslava""";"=""30.04.1999""";"=""CZE""";"=""58""";"=""56.22""";"=""0.0""";"=""0.0""";"=""0.0""";"=""39""";"=""0.0""";"=""0.0""";"=""0.0""";"=""51""";"=""90""";"=""10th INTERNATIONAL "ASVO-NO" WOMEN`S GRAND PRIX""";"=""05.2013""";
"=""15""";"=""w""";"=""9""";"=""---""";"=""---""";"=""SKOVAJSOVA Miriam""";"=""12.02.1999""";"=""SVK""";"=""58""";"=""56.70""";"=""0.0""";"=""0.0""";"=""0.0""";"=""40""";"=""0.0""";"=""0.0""";"=""0.0""";"=""45""";"=""85""";"=""10th INTERNATIONAL "ASVO-NO" WOMEN`S GRAND PRIX""";"=""05.2013""";
