pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""1""";"=""1""";"=""TOUA Thelma Mea""";"=""30.03.1991""";"=""PNG""";"=""48""";"=""47.85""";"=""65""";"=""70""";"=""*74""";"=""70""";"=""77""";"=""83""";"=""90""";"=""90""";"=""160""";"=""OCEANIA CHAMPIONSHIPS""";"=""07.2015""";
"=""1""";"=""w""";"=""2""";"=""2""";"=""2""";"=""BARTER Mary Blesser""";"=""16.08.1987""";"=""AUS""";"=""48""";"=""46.99""";"=""52""";"=""56""";"=""59""";"=""59""";"=""70""";"=""*75""";"=""75""";"=""75""";"=""134""";"=""OCEANIA CHAMPIONSHIPS""";"=""07.2015""";
"=""2""";"=""w""";"=""3""";"=""3""";"=""3""";"=""MALANI Seruwaia""";"=""01.03.1993""";"=""FIJ""";"=""48""";"=""47.03""";"=""55""";"=""58""";"=""*60""";"=""58""";"=""70""";"=""*75""";"=""*75""";"=""70""";"=""128""";"=""OCEANIA CHAMPIONSHIPS""";"=""07.2015""";
"=""3""";"=""w""";"=""4""";"=""4""";"=""4""";"=""YU HING Claudine""";"=""19.06.1972""";"=""TAH""";"=""48""";"=""47.69""";"=""*53""";"=""53""";"=""*57""";"=""53""";"=""60""";"=""*65""";"=""*65""";"=""60""";"=""113""";"=""OCEANIA CHAMPIONSHIPS""";"=""07.2015""";
"=""4""";"=""w""";"=""5""";"=""5""";"=""5""";"=""UEPA Bernada""";"=""07.07.2000""";"=""NRU""";"=""48""";"=""46.37""";"=""35""";"=""*40""";"=""40""";"=""40""";"=""45""";"=""51""";"=""*53""";"=""51""";"=""91""";"=""OCEANIA CHAMPIONSHIPS""";"=""07.2015""";
"=""5""";"=""w""";"=""1""";"=""1""";"=""2""";"=""YAMASAKI Erika Yuriko Iris""";"=""02.09.1987""";"=""AUS""";"=""53""";"=""52.74""";"=""78""";"=""81""";"=""82""";"=""82""";"=""97""";"=""*104""";"=""*104""";"=""97""";"=""179""";"=""OCEANIA CHAMPIONSHIPS""";"=""07.2015""";
"=""6""";"=""w""";"=""2""";"=""2""";"=""3""";"=""LIFU Mary Kini""";"=""15.10.1994""";"=""SOL""";"=""53""";"=""52.75""";"=""62""";"=""63""";"=""*67""";"=""63""";"=""78""";"=""*85""";"=""85""";"=""85""";"=""148""";"=""OCEANIA CHAMPIONSHIPS""";"=""07.2015""";
"=""7""";"=""w""";"=""3""";"=""4""";"=""5""";"=""MOSS Charlotte Louise""";"=""05.09.1995""";"=""NZL""";"=""53""";"=""52.55""";"=""56""";"=""*59""";"=""59""";"=""59""";"=""70""";"=""*74""";"=""*76""";"=""70""";"=""129""";"=""OCEANIA CHAMPIONSHIPS""";"=""07.2015""";
"=""8""";"=""w""";"=""4""";"=""5""";"=""6""";"=""LAKOBO Toonga""";"=""15.06.1998""";"=""KIR""";"=""53""";"=""50.24""";"=""47""";"=""*50""";"=""*50""";"=""47""";"=""55""";"=""57""";"=""*60""";"=""57""";"=""104""";"=""OCEANIA CHAMPIONSHIPS""";"=""07.2015""";
"=""9""";"=""w""";"=""---""";"=""3""";"=""---""";"=""TAGUACTA Kimberly Sonido""";"=""12.04.1994""";"=""GUM""";"=""53""";"=""51.47""";"=""57""";"=""62""";"=""*66""";"=""62""";"=""*72""";"=""*72""";"=""*72""";"=""---""";"=""0""";"=""OCEANIA CHAMPIONSHIPS""";"=""07.2015""";
"=""10""";"=""w""";"=""---""";"=""---""";"=""4""";"=""SAGONE Ulina Tinaiadivila""";"=""18.02.1998""";"=""FIJ""";"=""53""";"=""52.60""";"=""*60""";"=""*60""";"=""*60""";"=""---""";"=""70""";"=""75""";"=""*78""";"=""75""";"=""0""";"=""OCEANIA CHAMPIONSHIPS""";"=""07.2015""";
"=""11""";"=""w""";"=""---""";"=""---""";"=""1""";"=""TOUA Loa Dika""";"=""23.06.1984""";"=""PNG""";"=""53""";"=""52.64""";"=""*80""";"=""*80""";"=""*81""";"=""---""";"=""103""";"=""105""";"=""110""";"=""110""";"=""0""";"=""OCEANIA CHAMPIONSHIPS""";"=""07.2015""";
