pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""---""";"=""---""";"=""SEGURA SEGURA Ana Iris""";"=""26.07.1991""";"=""COL""";"=""48""";"=""47.88""";"=""68""";"=""72""";"=""*74""";"=""72""";"=""86""";"=""90""";"=""93""";"=""93""";"=""165""";"=""SOUTH AMERICAN GAMES""";"=""03.2014""";
"=""1""";"=""w""";"=""2""";"=""---""";"=""---""";"=""SIERRA FIGUEROA Maria Janeth""";"=""01.03.1995""";"=""VEN""";"=""48""";"=""47.96""";"=""66""";"=""*65""";"=""*71""";"=""66""";"=""85""";"=""90""";"=""*94""";"=""90""";"=""156""";"=""SOUTH AMERICAN GAMES""";"=""03.2014""";
"=""2""";"=""w""";"=""3""";"=""---""";"=""---""";"=""LOPEZ RIVERA Jenniffer Katherine""";"=""20.11.1990""";"=""ECU""";"=""48""";"=""47.49""";"=""60""";"=""65""";"=""*69""";"=""65""";"=""75""";"=""85""";"=""*91""";"=""85""";"=""150""";"=""SOUTH AMERICAN GAMES""";"=""03.2014""";
"=""3""";"=""w""";"=""4""";"=""---""";"=""---""";"=""GALLEGUILLOS Antonieta N.""";"=""09.01.1990""";"=""CHI""";"=""48""";"=""47.51""";"=""*55""";"=""55""";"=""*61""";"=""55""";"=""65""";"=""*70""";"=""73""";"=""73""";"=""128""";"=""SOUTH AMERICAN GAMES""";"=""03.2014""";
"=""4""";"=""w""";"=""5""";"=""---""";"=""---""";"=""SILVA Guadalupe""";"=""20.07.1998""";"=""ARG""";"=""48""";"=""45.96""";"=""42""";"=""46""";"=""48""";"=""48""";"=""56""";"=""60""";"=""62""";"=""62""";"=""110""";"=""SOUTH AMERICAN GAMES""";"=""03.2014""";
"=""5""";"=""w""";"=""1""";"=""---""";"=""---""";"=""VILLAR BARBOZA Rusmeris""";"=""28.03.1983""";"=""COL""";"=""53""";"=""52.50""";"=""80""";"=""83""";"=""*85""";"=""83""";"=""100""";"=""*107""";"=""*107""";"=""100""";"=""183""";"=""SOUTH AMERICAN GAMES""";"=""03.2014""";
"=""6""";"=""w""";"=""2""";"=""---""";"=""---""";"=""DOS REIS SANTOS Rosane""";"=""20.06.1987""";"=""BRA""";"=""53""";"=""51.83""";"=""77""";"=""80""";"=""83""";"=""83""";"=""92""";"=""95""";"=""*98""";"=""95""";"=""178""";"=""SOUTH AMERICAN GAMES""";"=""03.2014""";
"=""7""";"=""w""";"=""3""";"=""---""";"=""---""";"=""BOLIVAR FIGUEREDO Yardibith Vanessa""";"=""12.04.1993""";"=""VEN""";"=""53""";"=""52.35""";"=""75""";"=""*78""";"=""*80""";"=""75""";"=""93""";"=""97""";"=""*99""";"=""97""";"=""172""";"=""SOUTH AMERICAN GAMES""";"=""03.2014""";
"=""8""";"=""w""";"=""4""";"=""---""";"=""---""";"=""VERON Malvina Soledad""";"=""11.06.1989""";"=""ARG""";"=""53""";"=""52.92""";"=""74""";"=""*77""";"=""*78""";"=""74""";"=""94""";"=""*98""";"=""*100""";"=""94""";"=""168""";"=""SOUTH AMERICAN GAMES""";"=""03.2014""";
"=""9""";"=""w""";"=""5""";"=""---""";"=""---""";"=""JARAMILLO PONCE Mirna Elizabeth""";"=""21.11.1986""";"=""ECU""";"=""53""";"=""52.48""";"=""70""";"=""*75""";"=""*75""";"=""70""";"=""87""";"=""*92""";"=""93""";"=""93""";"=""163""";"=""SOUTH AMERICAN GAMES""";"=""03.2014""";
"=""10""";"=""w""";"=""6""";"=""---""";"=""---""";"=""ARCHONDO Valeria""";"=""03.08.1988""";"=""BOL""";"=""53""";"=""51.48""";"=""50""";"=""*52""";"=""*52""";"=""50""";"=""70""";"=""74""";"=""*77""";"=""74""";"=""124""";"=""SOUTH AMERICAN GAMES""";"=""03.2014""";
"=""11""";"=""w""";"=""---""";"=""---""";"=""---""";"=""VERA Gabriela Yoshie""";"=""05.10.1985""";"=""CHI""";"=""53""";"=""51.84""";"=""*73""";"=""73""";"=""*77""";"=""73""";"=""---""";"=""---""";"=""---""";"=""---""";"=""0""";"=""SOUTH AMERICAN GAMES""";"=""03.2014""";
"=""12""";"=""m""";"=""1""";"=""---""";"=""---""";"=""BERNA GONZALEZ Carlos Andres""";"=""21.01.1990""";"=""COL""";"=""56""";"=""55.72""";"=""110""";"=""115""";"=""*118""";"=""115""";"=""140""";"=""150""";"=""*156""";"=""150""";"=""265""";"=""SOUTH AMERICAN GAMES""";"=""03.2014""";
"=""13""";"=""m""";"=""2""";"=""---""";"=""---""";"=""BARRERA SANDOVAL Francisco Javier""";"=""14.05.1987""";"=""CHI""";"=""56""";"=""55.87""";"=""104""";"=""108""";"=""*111""";"=""108""";"=""131""";"=""136""";"=""*140""";"=""136""";"=""244""";"=""SOUTH AMERICAN GAMES""";"=""03.2014""";
"=""14""";"=""m""";"=""3""";"=""---""";"=""---""";"=""ZURITA VALLEJO Walter Freddy""";"=""18.11.1993""";"=""ECU""";"=""56""";"=""55.66""";"=""97""";"=""101""";"=""*103""";"=""101""";"=""125""";"=""*130""";"=""*130""";"=""125""";"=""226""";"=""SOUTH AMERICAN GAMES""";"=""03.2014""";
"=""15""";"=""m""";"=""4""";"=""---""";"=""---""";"=""SOTO Diego""";"=""28.01.1988""";"=""CHI""";"=""56""";"=""55.80""";"=""98""";"=""*102""";"=""102""";"=""102""";"=""123""";"=""*126""";"=""*126""";"=""123""";"=""225""";"=""SOUTH AMERICAN GAMES""";"=""03.2014""";
