pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""---""";"=""---""";"=""TARAFDAR Chandrika""";"=""12.10.1996""";"=""IND""";"=""44""";"=""43.82""";"=""0.0""";"=""0.0""";"=""0.0""";"=""56""";"=""0.0""";"=""0.0""";"=""0.0""";"=""76""";"=""132""";"=""2013 COMMONWEALTH YOUTH CHAMPIONSHIPS""";"=""11.2013""";
"=""1""";"=""w""";"=""2""";"=""---""";"=""---""";"=""RESHMA Jahura Akter""";"=""11.07.1998""";"=""BAN""";"=""44""";"=""43.53""";"=""0.0""";"=""0.0""";"=""0.0""";"=""55""";"=""0.0""";"=""0.0""";"=""0.0""";"=""65""";"=""120""";"=""2013 COMMONWEALTH YOUTH CHAMPIONSHIPS""";"=""11.2013""";
"=""2""";"=""w""";"=""1""";"=""---""";"=""---""";"=""ABEYSEKARA D. D. D.""";"=""16.11.1997""";"=""SRI""";"=""48""";"=""47.28""";"=""0.0""";"=""0.0""";"=""0.0""";"=""62""";"=""0.0""";"=""0.0""";"=""0.0""";"=""74""";"=""136""";"=""2013 COMMONWEALTH YOUTH CHAMPIONSHIPS""";"=""11.2013""";
"=""3""";"=""w""";"=""2""";"=""---""";"=""---""";"=""BILLEN Jeenat""";"=""28.03.2001""";"=""CAN""";"=""48""";"=""47.64""";"=""0.0""";"=""0.0""";"=""0.0""";"=""60""";"=""0.0""";"=""0.0""";"=""0.0""";"=""71""";"=""131""";"=""2013 COMMONWEALTH YOUTH CHAMPIONSHIPS""";"=""11.2013""";
"=""4""";"=""w""";"=""3""";"=""---""";"=""---""";"=""DALAL Poonam""";"=""12.02.1996""";"=""IND""";"=""48""";"=""47.25""";"=""0.0""";"=""0.0""";"=""0.0""";"=""57""";"=""0.0""";"=""0.0""";"=""0.0""";"=""71""";"=""128""";"=""2013 COMMONWEALTH YOUTH CHAMPIONSHIPS""";"=""11.2013""";
"=""5""";"=""w""";"=""4""";"=""---""";"=""---""";"=""OVIA Bea""";"=""06.05.1998""";"=""PNG""";"=""48""";"=""47.95""";"=""0.0""";"=""0.0""";"=""0.0""";"=""45""";"=""0.0""";"=""0.0""";"=""0.0""";"=""63""";"=""108""";"=""2013 COMMONWEALTH YOUTH CHAMPIONSHIPS""";"=""11.2013""";
"=""6""";"=""w""";"=""5""";"=""---""";"=""---""";"=""OVIA Gillian""";"=""27.09.1996""";"=""PNG""";"=""48""";"=""46.67""";"=""0.0""";"=""0.0""";"=""0.0""";"=""45""";"=""0.0""";"=""0.0""";"=""0.0""";"=""62""";"=""107""";"=""2013 COMMONWEALTH YOUTH CHAMPIONSHIPS""";"=""11.2013""";
"=""7""";"=""w""";"=""6""";"=""---""";"=""---""";"=""PARR Robin Bridget""";"=""24.02.1997""";"=""AUS""";"=""48""";"=""45.36""";"=""0.0""";"=""0.0""";"=""0.0""";"=""40""";"=""0.0""";"=""0.0""";"=""0.0""";"=""58""";"=""98""";"=""2013 COMMONWEALTH YOUTH CHAMPIONSHIPS""";"=""11.2013""";
"=""8""";"=""m""";"=""1""";"=""---""";"=""---""";"=""EKANAYAKE E.M.S.S.""";"=""01.06.1996""";"=""SRI""";"=""50""";"=""49.86""";"=""0.0""";"=""0.0""";"=""0.0""";"=""83""";"=""0.0""";"=""0.0""";"=""0.0""";"=""114""";"=""197""";"=""2013 COMMONWEALTH YOUTH CHAMPIONSHIPS""";"=""11.2013""";
"=""9""";"=""m""";"=""2""";"=""---""";"=""---""";"=""DEPAK Lather""";"=""01.01.1996""";"=""IND""";"=""50""";"=""49.61""";"=""0.0""";"=""0.0""";"=""0.0""";"=""83""";"=""0.0""";"=""0.0""";"=""0.0""";"=""102""";"=""185""";"=""2013 COMMONWEALTH YOUTH CHAMPIONSHIPS""";"=""11.2013""";
"=""10""";"=""m""";"=""3""";"=""---""";"=""---""";"=""MHD Tafiq Idham Razali""";"=""01.01.1998""";"=""MAS""";"=""50""";"=""49.28""";"=""0.0""";"=""0.0""";"=""0.0""";"=""81""";"=""0.0""";"=""0.0""";"=""0.0""";"=""100""";"=""181""";"=""2013 COMMONWEALTH YOUTH CHAMPIONSHIPS""";"=""11.2013""";
"=""11""";"=""m""";"=""4""";"=""---""";"=""---""";"=""YODAGE Dilanka Isuru Kumara""";"=""21.04.1996""";"=""SRI""";"=""50""";"=""49.63""";"=""0.0""";"=""0.0""";"=""0.0""";"=""77""";"=""0.0""";"=""0.0""";"=""0.0""";"=""95""";"=""172""";"=""2013 COMMONWEALTH YOUTH CHAMPIONSHIPS""";"=""11.2013""";
"=""12""";"=""w""";"=""1""";"=""---""";"=""---""";"=""AMALAHA Chika Joy""";"=""28.10.1997""";"=""NGR""";"=""53""";"=""52.82""";"=""0.0""";"=""0.0""";"=""0.0""";"=""80""";"=""0.0""";"=""0.0""";"=""0.0""";"=""95""";"=""175""";"=""2013 COMMONWEALTH YOUTH CHAMPIONSHIPS""";"=""11.2013""";
"=""13""";"=""w""";"=""2""";"=""---""";"=""---""";"=""ERRA Deexitha""";"=""25.09.1997""";"=""IND""";"=""53""";"=""52.48""";"=""0.0""";"=""0.0""";"=""0.0""";"=""65""";"=""0.0""";"=""0.0""";"=""0.0""";"=""86""";"=""151""";"=""2013 COMMONWEALTH YOUTH CHAMPIONSHIPS""";"=""11.2013""";
"=""14""";"=""w""";"=""3""";"=""---""";"=""---""";"=""GATT Nicole""";"=""11.01.1997""";"=""MLT""";"=""53""";"=""52.37""";"=""0.0""";"=""0.0""";"=""0.0""";"=""50""";"=""0.0""";"=""0.0""";"=""0.0""";"=""68""";"=""118""";"=""2013 COMMONWEALTH YOUTH CHAMPIONSHIPS""";"=""11.2013""";
"=""15""";"=""w""";"=""4""";"=""---""";"=""---""";"=""ELLY Cascandra Engelbert""";"=""19.06.2000""";"=""MAS""";"=""53""";"=""48.15""";"=""0.0""";"=""0.0""";"=""0.0""";"=""52""";"=""0.0""";"=""0.0""";"=""0.0""";"=""65""";"=""117""";"=""2013 COMMONWEALTH YOUTH CHAMPIONSHIPS""";"=""11.2013""";
"=""16""";"=""m""";"=""1""";"=""---""";"=""---""";"=""TBC Lalchhanhima""";"=""21.03.1997""";"=""IND""";"=""56""";"=""55.74""";"=""0.0""";"=""0.0""";"=""0.0""";"=""99""";"=""0.0""";"=""0.0""";"=""0.0""";"=""124""";"=""223""";"=""2013 COMMONWEALTH YOUTH CHAMPIONSHIPS""";"=""11.2013""";
"=""17""";"=""m""";"=""2""";"=""---""";"=""---""";"=""LALZUIDIKA""";"=""23.06.1997""";"=""IND""";"=""56""";"=""55.93""";"=""0.0""";"=""0.0""";"=""0.0""";"=""93""";"=""0.0""";"=""0.0""";"=""0.0""";"=""114""";"=""207""";"=""2013 COMMONWEALTH YOUTH CHAMPIONSHIPS""";"=""11.2013""";
"=""18""";"=""m""";"=""3""";"=""---""";"=""---""";"=""MUHAMAD Darul Najmi Bin Dollah""";"=""01.07.1997""";"=""MAS""";"=""56""";"=""56.00""";"=""0.0""";"=""0.0""";"=""0.0""";"=""93""";"=""0.0""";"=""0.0""";"=""0.0""";"=""113""";"=""206""";"=""2013 COMMONWEALTH YOUTH CHAMPIONSHIPS""";"=""11.2013""";
"=""19""";"=""m""";"=""4""";"=""---""";"=""---""";"=""DELANEY James Joseph""";"=""29.07.1996""";"=""AUS""";"=""56""";"=""55.32""";"=""0.0""";"=""0.0""";"=""0.0""";"=""75""";"=""0.0""";"=""0.0""";"=""0.0""";"=""98""";"=""173""";"=""2013 COMMONWEALTH YOUTH CHAMPIONSHIPS""";"=""11.2013""";
"=""20""";"=""w""";"=""1""";"=""---""";"=""---""";"=""MAL Joti""";"=""22.07.1996""";"=""IND""";"=""58""";"=""54.19""";"=""0.0""";"=""0.0""";"=""0.0""";"=""70""";"=""0.0""";"=""0.0""";"=""0.0""";"=""90""";"=""160""";"=""2013 COMMONWEALTH YOUTH CHAMPIONSHIPS""";"=""11.2013""";
