pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""3""";"=""1""";"=""XIAO Huiying""";"=""25.04.1995""";"=""CHN""";"=""48""";"=""47.88""";"=""80""";"=""*84""";"=""*84""";"=""80""";"=""105""";"=""107""";"=""110""";"=""110""";"=""190""";"=""5th ASIAN INDOOR & MARTIAL ARTS GAMES""";"=""09.2017""";
"=""1""";"=""w""";"=""2""";"=""2""";"=""2""";"=""DZHUMABAYEVA Yulduz""";"=""22.04.1998""";"=""TKM""";"=""48""";"=""47.99""";"=""78""";"=""80""";"=""82""";"=""82""";"=""100""";"=""105""";"=""107""";"=""107""";"=""189""";"=""5th ASIAN INDOOR & MARTIAL ARTS GAMES""";"=""09.2017""";
"=""2""";"=""w""";"=""3""";"=""1""";"=""3""";"=""VUONG Thi Huyen""";"=""22.06.1992""";"=""VIE""";"=""48""";"=""47.72""";"=""79""";"=""83""";"=""85""";"=""85""";"=""98""";"=""101""";"=""*105""";"=""101""";"=""186""";"=""5th ASIAN INDOOR & MARTIAL ARTS GAMES""";"=""09.2017""";
"=""3""";"=""w""";"=""4""";"=""4""";"=""4""";"=""AMNUAIPORN Maneewan""";"=""07.04.1987""";"=""THA""";"=""48""";"=""47.95""";"=""75""";"=""80""";"=""*84""";"=""80""";"=""98""";"=""101""";"=""*107""";"=""101""";"=""181""";"=""5th ASIAN INDOOR & MARTIAL ARTS GAMES""";"=""09.2017""";
"=""4""";"=""w""";"=""5""";"=""6""";"=""5""";"=""NANTHAWONG Chiraphan""";"=""17.08.1999""";"=""THA""";"=""48""";"=""47.44""";"=""73""";"=""*76""";"=""76""";"=""76""";"=""95""";"=""*100""";"=""*100""";"=""95""";"=""171""";"=""5th ASIAN INDOOR & MARTIAL ARTS GAMES""";"=""09.2017""";
"=""5""";"=""w""";"=""6""";"=""7""";"=""6""";"=""TOGOEVA Makhliyo""";"=""07.01.1992""";"=""UZB""";"=""48""";"=""47.92""";"=""70""";"=""73""";"=""*75""";"=""73""";"=""90""";"=""93""";"=""*96""";"=""93""";"=""166""";"=""5th ASIAN INDOOR & MARTIAL ARTS GAMES""";"=""09.2017""";
"=""6""";"=""w""";"=""7""";"=""8""";"=""7""";"=""INDRIYANI Lisa""";"=""03.10.1996""";"=""INA""";"=""48""";"=""46.88""";"=""*71""";"=""*73""";"=""73""";"=""73""";"=""*91""";"=""91""";"=""*96""";"=""91""";"=""164""";"=""5th ASIAN INDOOR & MARTIAL ARTS GAMES""";"=""09.2017""";
"=""7""";"=""w""";"=""8""";"=""9""";"=""8""";"=""TOUA Thelma Mea""";"=""30.03.1991""";"=""PNG""";"=""48""";"=""47.66""";"=""65""";"=""69""";"=""*72""";"=""69""";"=""85""";"=""89""";"=""*91""";"=""89""";"=""158""";"=""5th ASIAN INDOOR & MARTIAL ARTS GAMES""";"=""09.2017""";
"=""8""";"=""w""";"=""---""";"=""5""";"=""---""";"=""NGUYEN Thi Thuy""";"=""23.08.1990""";"=""VIE""";"=""48""";"=""47.97""";"=""*78""";"=""78""";"=""*81""";"=""78""";"=""*107""";"=""*110""";"=""*110""";"=""---""";"=""0""";"=""5th ASIAN INDOOR & MARTIAL ARTS GAMES""";"=""09.2017""";
"=""9""";"=""w""";"=""1""";"=""1""";"=""1""";"=""LIAO Qiuyun""";"=""13.07.1995""";"=""CHN""";"=""53""";"=""52.69""";"=""85""";"=""90""";"=""93""";"=""93""";"=""110""";"=""115""";"=""---""";"=""115""";"=""208""";"=""5th ASIAN INDOOR & MARTIAL ARTS GAMES""";"=""09.2017""";
