pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""2""";"=""1""";"=""MOKHINA Iana""";"=""06.08.1996""";"=""RUS""";"=""48""";"=""47.75""";"=""68""";"=""71""";"=""73""";"=""73""";"=""90""";"=""94""";"=""*97""";"=""94""";"=""167""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""11.2014""";
"=""1""";"=""w""";"=""2""";"=""1""";"=""2""";"=""CSENGERI Monica-Suneta""";"=""21.03.1996""";"=""ROU""";"=""48""";"=""47.90""";"=""70""";"=""72""";"=""74""";"=""74""";"=""85""";"=""90""";"=""*95""";"=""90""";"=""164""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""11.2014""";
"=""2""";"=""w""";"=""3""";"=""4""";"=""3""";"=""ASAYONAK Yuliya""";"=""13.07.1994""";"=""BLR""";"=""48""";"=""47.55""";"=""64""";"=""67""";"=""*69""";"=""67""";"=""83""";"=""87""";"=""89""";"=""89""";"=""156""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""11.2014""";
"=""3""";"=""w""";"=""4""";"=""3""";"=""4""";"=""IEFIMCHUK Nadiia""";"=""08.04.1995""";"=""UKR""";"=""48""";"=""47.85""";"=""64""";"=""67""";"=""69""";"=""69""";"=""83""";"=""*87""";"=""87""";"=""87""";"=""156""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""11.2014""";
"=""4""";"=""w""";"=""5""";"=""5""";"=""5""";"=""KARAKOL Gamze""";"=""15.12.1998""";"=""TUR""";"=""48""";"=""47.45""";"=""63""";"=""*67""";"=""*67""";"=""63""";"=""80""";"=""*85""";"=""85""";"=""85""";"=""148""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""11.2014""";
"=""5""";"=""w""";"=""6""";"=""6""";"=""7""";"=""PANDOVA Daniela Ivanova""";"=""16.09.1994""";"=""BUL""";"=""48""";"=""47.55""";"=""58""";"=""60""";"=""62""";"=""62""";"=""75""";"=""78""";"=""80""";"=""80""";"=""142""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""11.2014""";
"=""6""";"=""w""";"=""7""";"=""7""";"=""6""";"=""KORKMAZ Fatma""";"=""01.01.1994""";"=""TUR""";"=""48""";"=""42.15""";"=""55""";"=""58""";"=""60""";"=""60""";"=""77""";"=""80""";"=""*82""";"=""80""";"=""140""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""11.2014""";
"=""7""";"=""w""";"=""8""";"=""8""";"=""8""";"=""BOGA Anna""";"=""13.05.1996""";"=""GRE""";"=""48""";"=""47.10""";"=""52""";"=""56""";"=""*58""";"=""56""";"=""62""";"=""*67""";"=""*67""";"=""62""";"=""118""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""11.2014""";
"=""8""";"=""w""";"=""9""";"=""9""";"=""9""";"=""MICHAELAS Anastasia""";"=""09.01.1997""";"=""CYP""";"=""48""";"=""40.30""";"=""*38""";"=""40""";"=""42""";"=""42""";"=""49""";"=""53""";"=""*55""";"=""53""";"=""95""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""11.2014""";
"=""9""";"=""w""";"=""1""";"=""1""";"=""1""";"=""BAYMULKINA Irina""";"=""03.01.1995""";"=""RUS""";"=""53""";"=""52.85""";"=""80""";"=""83""";"=""*87""";"=""83""";"=""98""";"=""*103""";"=""*106""";"=""98""";"=""181""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""11.2014""";
"=""10""";"=""w""";"=""2""";"=""2""";"=""2""";"=""KOHA Rebeka""";"=""19.05.1998""";"=""LAT""";"=""53""";"=""52.25""";"=""75""";"=""78""";"=""80""";"=""80""";"=""90""";"=""94""";"=""96""";"=""96""";"=""176""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""11.2014""";
