pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""W""";"=""1""";"=""1""";"=""1""";"=""NWAOKOLO Augustina Nkem""";"=""12.12.1992""";"=""NGR""";"=""48""";"=""47.25""";"=""70""";"=""75""";"=""* 77""";"=""75""";"=""90""";"=""95""";"=""*100""";"=""95""";"=""170""";"=""AFRICAN CHAMPIONSHIPS""";"=""03.2012""";
"=""1""";"=""W""";"=""2""";"=""2""";"=""2""";"=""RAKOTONDRAMANANA Harinelina Nathalia""";"=""15.01.1989""";"=""MAD""";"=""48""";"=""46.95""";"=""50""";"=""* 55""";"=""55""";"=""55""";"=""70""";"=""* 75""";"=""* 75""";"=""70""";"=""125""";"=""AFRICAN CHAMPIONSHIPS""";"=""03.2012""";
"=""2""";"=""W""";"=""3""";"=""3""";"=""3""";"=""SIBAR Sara""";"=""28.08.1995""";"=""MAR""";"=""48""";"=""46.90""";"=""43""";"=""47""";"=""* 50""";"=""47""";"=""53""";"=""57""";"=""* 61""";"=""57""";"=""104""";"=""AFRICAN CHAMPIONSHIPS""";"=""03.2012""";
"=""3""";"=""W""";"=""4""";"=""4""";"=""4""";"=""WAIRIMU Lasoi""";"=""27.05.1985""";"=""KEN""";"=""48""";"=""46.75""";"=""30""";"=""* 35""";"=""35""";"=""35""";"=""42""";"=""* 46""";"=""* 46""";"=""42""";"=""77""";"=""AFRICAN CHAMPIONSHIPS""";"=""03.2012""";
"=""4""";"=""W""";"=""1""";"=""1""";"=""1""";"=""FEDELIS Chineye Silver""";"=""28.10.1993""";"=""NGR""";"=""53""";"=""52.50""";"=""77""";"=""82""";"=""87""";"=""87""";"=""115""";"=""*122""";"=""*122""";"=""115""";"=""202""";"=""AFRICAN CHAMPIONSHIPS""";"=""03.2012""";
"=""5""";"=""W""";"=""2""";"=""2""";"=""2""";"=""MEJRI Oumaima""";"=""22.08.1994""";"=""TUN""";"=""53""";"=""53.00""";"=""62""";"=""* 65""";"=""65""";"=""65""";"=""80""";"=""84""";"=""85""";"=""85""";"=""150""";"=""AFRICAN CHAMPIONSHIPS""";"=""03.2012""";
"=""6""";"=""W""";"=""3""";"=""3""";"=""3""";"=""MJEZU Zayanda""";"=""21.08.1992""";"=""RSA""";"=""53""";"=""52.85""";"=""* 60""";"=""60""";"=""63""";"=""63""";"=""78""";"=""82""";"=""84""";"=""84""";"=""147""";"=""AFRICAN CHAMPIONSHIPS""";"=""03.2012""";
"=""7""";"=""W""";"=""4""";"=""4""";"=""4""";"=""BAFFOE Ruth""";"=""07.11.1994""";"=""GHA""";"=""53""";"=""52.45""";"=""60""";"=""62""";"=""* 65""";"=""62""";"=""* 75""";"=""* 75""";"=""75""";"=""75""";"=""137""";"=""AFRICAN CHAMPIONSHIPS""";"=""03.2012""";
"=""8""";"=""W""";"=""5""";"=""5""";"=""5""";"=""JERNANE Hind""";"=""22.09.1992""";"=""MAR""";"=""53""";"=""51.45""";"=""42""";"=""45""";"=""47""";"=""47""";"=""53""";"=""57""";"=""* 61""";"=""57""";"=""104""";"=""AFRICAN CHAMPIONSHIPS""";"=""03.2012""";
"=""9""";"=""W""";"=""6""";"=""6""";"=""6""";"=""MWANGI Prisca""";"=""15.02.1982""";"=""KEN""";"=""53""";"=""49.65""";"=""35""";"=""40""";"=""* 45""";"=""40""";"=""45""";"=""* 50""";"=""* 50""";"=""45""";"=""85""";"=""AFRICAN CHAMPIONSHIPS""";"=""03.2012""";
"=""10""";"=""M""";"=""1""";"=""1""";"=""1""";"=""LARIKI Elhabib""";"=""03.11.1987""";"=""ALG""";"=""56""";"=""55.60""";"=""96""";"=""100""";"=""*103""";"=""100""";"=""117""";"=""120""";"=""125""";"=""125""";"=""225""";"=""AFRICAN CHAMPIONSHIPS""";"=""03.2012""";
"=""11""";"=""M""";"=""2""";"=""2""";"=""2""";"=""GIWA Taju""";"=""09.12.1992""";"=""NGR""";"=""56""";"=""55.20""";"=""96""";"=""*100""";"=""*102""";"=""96""";"=""120""";"=""*125""";"=""*125""";"=""120""";"=""216""";"=""AFRICAN CHAMPIONSHIPS""";"=""03.2012""";
