pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""1""";"=""4""";"=""VUONG Thi Huyen""";"=""22.06.1992""";"=""VIE""";"=""48""";"=""47.75""";"=""81""";"=""83""";"=""86""";"=""86""";"=""100""";"=""104""";"=""*106""";"=""104""";"=""190""";"=""ASIAN CHAMPIONSHIPS""";"=""09.2015""";
"=""1""";"=""w""";"=""2""";"=""2""";"=""3""";"=""HUANG Yuezhen""";"=""23.01.1992""";"=""CHN""";"=""48""";"=""47.93""";"=""*83""";"=""83""";"=""*87""";"=""83""";"=""102""";"=""105""";"=""*108""";"=""105""";"=""188""";"=""ASIAN CHAMPIONSHIPS""";"=""09.2015""";
"=""2""";"=""w""";"=""3""";"=""4""";"=""1""";"=""KHAMSRI Panida""";"=""13.01.1989""";"=""THA""";"=""48""";"=""47.83""";"=""*80""";"=""80""";"=""*82""";"=""80""";"=""*105""";"=""105""";"=""107""";"=""107""";"=""187""";"=""ASIAN CHAMPIONSHIPS""";"=""09.2015""";
"=""3""";"=""w""";"=""4""";"=""3""";"=""2""";"=""PAEK Il Hwa""";"=""12.04.1993""";"=""PRK""";"=""48""";"=""47.59""";"=""*80""";"=""80""";"=""*83""";"=""80""";"=""100""";"=""103""";"=""106""";"=""106""";"=""186""";"=""ASIAN CHAMPIONSHIPS""";"=""09.2015""";
"=""4""";"=""w""";"=""5""";"=""5""";"=""6""";"=""LEE Seulki""";"=""20.08.1995""";"=""KOR""";"=""48""";"=""47.50""";"=""*78""";"=""*78""";"=""78""";"=""78""";"=""*94""";"=""94""";"=""*100""";"=""94""";"=""172""";"=""ASIAN CHAMPIONSHIPS""";"=""09.2015""";
"=""5""";"=""w""";"=""6""";"=""6""";"=""5""";"=""OKOEVA Zhanyl""";"=""15.11.1993""";"=""KGZ""";"=""48""";"=""47.69""";"=""72""";"=""*76""";"=""*76""";"=""72""";"=""98""";"=""*102""";"=""*103""";"=""98""";"=""170""";"=""ASIAN CHAMPIONSHIPS""";"=""09.2015""";
"=""6""";"=""w""";"=""7""";"=""7""";"=""7""";"=""YANAGIDA Mizuki""";"=""05.09.1992""";"=""JPN""";"=""48""";"=""47.44""";"=""67""";"=""*70""";"=""70""";"=""70""";"=""*87""";"=""87""";"=""*90""";"=""87""";"=""157""";"=""ASIAN CHAMPIONSHIPS""";"=""09.2015""";
"=""7""";"=""w""";"=""8""";"=""8""";"=""9""";"=""ZIN May Oo""";"=""15.02.1999""";"=""Mya""";"=""48""";"=""47.33""";"=""60""";"=""65""";"=""68""";"=""68""";"=""75""";"=""*80""";"=""80""";"=""80""";"=""148""";"=""ASIAN CHAMPIONSHIPS""";"=""09.2015""";
"=""8""";"=""w""";"=""9""";"=""9""";"=""10""";"=""BOMIRIYAGE GOMAS Dinusha Hansani""";"=""30.12.1992""";"=""SRI""";"=""48""";"=""46.13""";"=""*60""";"=""60""";"=""*64""";"=""60""";"=""70""";"=""*75""";"=""76""";"=""76""";"=""136""";"=""ASIAN CHAMPIONSHIPS""";"=""09.2015""";
"=""9""";"=""w""";"=""---""";"=""---""";"=""8""";"=""BANGARU Usha""";"=""30.03.1991""";"=""IND""";"=""48""";"=""47.73""";"=""*70""";"=""*70""";"=""*70""";"=""---""";"=""85""";"=""*90""";"=""*90""";"=""85""";"=""0""";"=""ASIAN CHAMPIONSHIPS""";"=""09.2015""";
"=""10""";"=""w""";"=""1""";"=""1""";"=""1""";"=""DIAZ Hidilyn """;"=""20.02.1991""";"=""PHI""";"=""53""";"=""52.97""";"=""*93""";"=""93""";"=""96""";"=""96""";"=""112""";"=""116""";"=""118""";"=""118""";"=""214""";"=""ASIAN CHAMPIONSHIPS""";"=""09.2015""";
"=""11""";"=""w""";"=""2""";"=""2""";"=""3""";"=""KIM Su Ryon""";"=""24.10.1993""";"=""PRK""";"=""53""";"=""52.70""";"=""90""";"=""93""";"=""95""";"=""95""";"=""113""";"=""*117""";"=""*119""";"=""113""";"=""208""";"=""ASIAN CHAMPIONSHIPS""";"=""09.2015""";
