pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""1""";"=""1""";"=""AHMED Hadir Wael Imbabi""";"=""19.03.2002""";"=""EGY""";"=""44""";"=""44.00""";"=""48""";"=""52""";"=""54""";"=""54""";"=""60""";"=""66""";"=""69""";"=""69""";"=""123""";"=""2016 AFRICAN YOUTH CHAMPIONSHIPS""";"=""12.2016""";
"=""1""";"=""w""";"=""2""";"=""2""";"=""2""";"=""RADWA Alla El Dein El Said""";"=""01.01.2001""";"=""EGY""";"=""44""";"=""43.75""";"=""*50""";"=""50""";"=""53""";"=""53""";"=""60""";"=""65""";"=""68""";"=""68""";"=""121""";"=""2016 AFRICAN YOUTH CHAMPIONSHIPS""";"=""12.2016""";
"=""2""";"=""w""";"=""1""";"=""2""";"=""1""";"=""MOUSSA Amal Mohamed Tawfik""";"=""10.01.2001""";"=""EGY""";"=""48""";"=""48.00""";"=""57""";"=""*61""";"=""*61""";"=""57""";"=""70""";"=""75""";"=""78""";"=""78""";"=""135""";"=""2016 AFRICAN YOUTH CHAMPIONSHIPS""";"=""12.2016""";
"=""3""";"=""w""";"=""2""";"=""1""";"=""2""";"=""HEZZI Sabrine""";"=""01.01.1999""";"=""TUN""";"=""48""";"=""47.35""";"=""51""";"=""56""";"=""60""";"=""60""";"=""70""";"=""*75""";"=""*75""";"=""70""";"=""130""";"=""2016 AFRICAN YOUTH CHAMPIONSHIPS""";"=""12.2016""";
"=""4""";"=""w""";"=""3""";"=""3""";"=""3""";"=""BEN ISSA Yossra""";"=""16.09.2001""";"=""TUN""";"=""48""";"=""47.35""";"=""47""";"=""50""";"=""52""";"=""52""";"=""62""";"=""66""";"=""*70""";"=""66""";"=""118""";"=""2016 AFRICAN YOUTH CHAMPIONSHIPS""";"=""12.2016""";
"=""5""";"=""m""";"=""1""";"=""1""";"=""1""";"=""MECHICHI Mohamed Aziz""";"=""29.11.2000""";"=""TUN""";"=""50""";"=""49.50""";"=""80""";"=""*83""";"=""*85""";"=""80""";"=""*97""";"=""97""";"=""*99""";"=""97""";"=""177""";"=""2016 AFRICAN YOUTH CHAMPIONSHIPS""";"=""12.2016""";
"=""6""";"=""m""";"=""2""";"=""2""";"=""3""";"=""ABDELLAH Awney Ahmed Abdelsamee""";"=""16.07.2001""";"=""EGY""";"=""50""";"=""49.50""";"=""70""";"=""75""";"=""*81""";"=""75""";"=""91""";"=""*96""";"=""96""";"=""96""";"=""171""";"=""2016 AFRICAN YOUTH CHAMPIONSHIPS""";"=""12.2016""";
"=""7""";"=""m""";"=""3""";"=""3""";"=""2""";"=""CHITIOUI Mohamed Raouf""";"=""01.01.1999""";"=""ALG""";"=""50""";"=""50.00""";"=""65""";"=""71""";"=""*76""";"=""71""";"=""92""";"=""97""";"=""*102""";"=""97""";"=""168""";"=""2016 AFRICAN YOUTH CHAMPIONSHIPS""";"=""12.2016""";
"=""8""";"=""w""";"=""1""";"=""1""";"=""1""";"=""ABBARY Asmaa""";"=""01.01.2000""";"=""EGY""";"=""53""";"=""52.60""";"=""68""";"=""72""";"=""75""";"=""75""";"=""80""";"=""87""";"=""90""";"=""90""";"=""165""";"=""2016 AFRICAN YOUTH CHAMPIONSHIPS""";"=""12.2016""";
"=""9""";"=""w""";"=""2""";"=""2""";"=""2""";"=""DEROUICHE Chaima""";"=""16.10.2001""";"=""TUN""";"=""53""";"=""52.25""";"=""50""";"=""*54""";"=""54""";"=""54""";"=""58""";"=""63""";"=""66""";"=""66""";"=""120""";"=""2016 AFRICAN YOUTH CHAMPIONSHIPS""";"=""12.2016""";
"=""10""";"=""m""";"=""1""";"=""1""";"=""2""";"=""OSSAMA Mahmoud Ahmed""";"=""01.01.2000""";"=""EGY""";"=""56""";"=""55.60""";"=""90""";"=""95""";"=""98""";"=""98""";"=""110""";"=""116""";"=""*120""";"=""116""";"=""214""";"=""2016 AFRICAN YOUTH CHAMPIONSHIPS""";"=""12.2016""";
"=""11""";"=""m""";"=""2""";"=""2""";"=""1""";"=""ELTAMADI Ahmed Abdelghani Said""";"=""16.01.1999""";"=""EGY""";"=""56""";"=""55.95""";"=""91""";"=""96""";"=""*99""";"=""96""";"=""112""";"=""117""";"=""*120""";"=""117""";"=""213""";"=""2016 AFRICAN YOUTH CHAMPIONSHIPS""";"=""12.2016""";
"=""12""";"=""m""";"=""3""";"=""3""";"=""3""";"=""JEBALI Nidhal""";"=""04.10.2000""";"=""TUN""";"=""56""";"=""55.85""";"=""85""";"=""90""";"=""94""";"=""94""";"=""107""";"=""*110""";"=""*111""";"=""107""";"=""201""";"=""2016 AFRICAN YOUTH CHAMPIONSHIPS""";"=""12.2016""";
