pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""1""";"=""1""";"=""SONOWAL Manalisha""";"=""01.01.1995""";"=""IND""";"=""48""";"=""47.70""";"=""*66""";"=""*66""";"=""66""";"=""66""";"=""84""";"=""88""";"=""*91""";"=""88""";"=""154""";"=""22nd WOMEN AND 29th MEN ASIAN JUNIOR CHAMPIONSHIPS""";"=""01.2015""";
"=""1""";"=""w""";"=""2""";"=""2""";"=""2""";"=""AJIMA Chiaki""";"=""18.07.1996""";"=""JPN""";"=""48""";"=""47.75""";"=""63""";"=""66""";"=""*69""";"=""66""";"=""*82""";"=""*82""";"=""82""";"=""82""";"=""148""";"=""22nd WOMEN AND 29th MEN ASIAN JUNIOR CHAMPIONSHIPS""";"=""01.2015""";
"=""2""";"=""w""";"=""3""";"=""3""";"=""3""";"=""RESHMA Jahura Akter""";"=""11.07.1998""";"=""BAN""";"=""48""";"=""43.70""";"=""47""";"=""50""";"=""51""";"=""51""";"=""60""";"=""65""";"=""*69""";"=""65""";"=""116""";"=""22nd WOMEN AND 29th MEN ASIAN JUNIOR CHAMPIONSHIPS""";"=""01.2015""";
"=""3""";"=""w""";"=""4""";"=""4""";"=""4""";"=""AL-SAEDI Najah Hashim Naser""";"=""15.05.1999""";"=""IRQ""";"=""48""";"=""43.70""";"=""46""";"=""*48""";"=""*48""";"=""46""";"=""55""";"=""56""";"=""*59""";"=""56""";"=""102""";"=""22nd WOMEN AND 29th MEN ASIAN JUNIOR CHAMPIONSHIPS""";"=""01.2015""";
"=""4""";"=""w""";"=""5""";"=""5""";"=""5""";"=""ALNASRI Zahraa""";"=""28.04.2000""";"=""IRQ""";"=""48""";"=""43.85""";"=""25""";"=""30""";"=""---""";"=""30""";"=""30""";"=""*35""";"=""*35""";"=""30""";"=""60""";"=""22nd WOMEN AND 29th MEN ASIAN JUNIOR CHAMPIONSHIPS""";"=""01.2015""";
"=""5""";"=""w""";"=""1""";"=""1""";"=""1""";"=""LI Yan""";"=""24.03.1998""";"=""CHN""";"=""53""";"=""52.70""";"=""80""";"=""*86""";"=""*88""";"=""80""";"=""100""";"=""105""";"=""*108""";"=""105""";"=""185""";"=""22nd WOMEN AND 29th MEN ASIAN JUNIOR CHAMPIONSHIPS""";"=""01.2015""";
"=""6""";"=""w""";"=""2""";"=""2""";"=""2""";"=""KRISANI Pramila""";"=""09.01.1996""";"=""IND""";"=""53""";"=""52.00""";"=""*72""";"=""72""";"=""76""";"=""76""";"=""95""";"=""101""";"=""*105""";"=""101""";"=""177""";"=""22nd WOMEN AND 29th MEN ASIAN JUNIOR CHAMPIONSHIPS""";"=""01.2015""";
"=""7""";"=""w""";"=""3""";"=""4""";"=""3""";"=""MAL Joti""";"=""22.07.1996""";"=""IND""";"=""53""";"=""52.75""";"=""*70""";"=""70""";"=""*73""";"=""70""";"=""90""";"=""95""";"=""98""";"=""98""";"=""168""";"=""22nd WOMEN AND 29th MEN ASIAN JUNIOR CHAMPIONSHIPS""";"=""01.2015""";
"=""8""";"=""w""";"=""4""";"=""3""";"=""5""";"=""LIU Wei Ting""";"=""05.07.1995""";"=""TPE""";"=""53""";"=""52.65""";"=""65""";"=""*70""";"=""70""";"=""70""";"=""76""";"=""80""";"=""*83""";"=""80""";"=""150""";"=""22nd WOMEN AND 29th MEN ASIAN JUNIOR CHAMPIONSHIPS""";"=""01.2015""";
"=""9""";"=""w""";"=""5""";"=""5""";"=""4""";"=""TERAJIMA Naho""";"=""16.07.1998""";"=""JPN""";"=""53""";"=""52.60""";"=""60""";"=""63""";"=""64""";"=""64""";"=""78""";"=""80""";"=""83""";"=""83""";"=""147""";"=""22nd WOMEN AND 29th MEN ASIAN JUNIOR CHAMPIONSHIPS""";"=""01.2015""";
"=""10""";"=""w""";"=""6""";"=""6""";"=""6""";"=""SAEED Tiba Nabeel Saeed""";"=""09.09.1999""";"=""IRQ""";"=""53""";"=""52.55""";"=""48""";"=""52""";"=""*54""";"=""52""";"=""60""";"=""66""";"=""*70""";"=""66""";"=""118""";"=""22nd WOMEN AND 29th MEN ASIAN JUNIOR CHAMPIONSHIPS""";"=""01.2015""";
"=""11""";"=""w""";"=""7""";"=""7""";"=""7""";"=""AL-SAEDI Hadeel Salim Neamah""";"=""13.01.2001""";"=""IRQ""";"=""53""";"=""48.15""";"=""45""";"=""*50""";"=""50""";"=""50""";"=""55""";"=""*60""";"=""---""";"=""55""";"=""105""";"=""22nd WOMEN AND 29th MEN ASIAN JUNIOR CHAMPIONSHIPS""";"=""01.2015""";
"=""12""";"=""w""";"=""8""";"=""8""";"=""8""";"=""MADANI Khalood Abdulla Essa Ahmad""";"=""07.10.1996""";"=""UAE""";"=""53""";"=""49.35""";"=""35""";"=""*40""";"=""*40""";"=""35""";"=""45""";"=""50""";"=""*55""";"=""50""";"=""85""";"=""22nd WOMEN AND 29th MEN ASIAN JUNIOR CHAMPIONSHIPS""";"=""01.2015""";
