pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""W""";"=""1""";"=""1""";"=""1""";"=""TANASAN Sopita""";"=""23.12.1994""";"=""THA""";"=""48""";"=""47.91""";"=""88""";"=""90""";"=""92""";"=""92""";"=""106""";"=""108""";"=""*110""";"=""108""";"=""200""";"=""XXXI OLYMPIC GAMES""";"=""08.2016""";
"=""1""";"=""W""";"=""2""";"=""2""";"=""2""";"=""AGUSTIANI Sri Wahyuni""";"=""13.08.1994""";"=""INA""";"=""48""";"=""47.25""";"=""82""";"=""85""";"=""* 87""";"=""85""";"=""107""";"=""*115""";"=""*115""";"=""107""";"=""192""";"=""XXXI OLYMPIC GAMES""";"=""08.2016""";
"=""2""";"=""W""";"=""3""";"=""8""";"=""3""";"=""MIYAKE Hiromi""";"=""18.11.1985""";"=""JPN""";"=""48""";"=""47.95""";"=""* 81""";"=""* 81""";"=""81""";"=""81""";"=""105""";"=""*107""";"=""107""";"=""107""";"=""188""";"=""XXXI OLYMPIC GAMES""";"=""08.2016""";
"=""3""";"=""W""";"=""4""";"=""3""";"=""5""";"=""PIRON CANDELARIO Beatriz Elizabeth""";"=""27.02.1995""";"=""DOM""";"=""48""";"=""47.50""";"=""85""";"=""* 87""";"=""* 87""";"=""85""";"=""102""";"=""*105""";"=""*105""";"=""102""";"=""187""";"=""XXXI OLYMPIC GAMES""";"=""08.2016""";
"=""4""";"=""W""";"=""5""";"=""9""";"=""4""";"=""YELISSEYEVA Margarita""";"=""20.07.1992""";"=""KAZ""";"=""48""";"=""47.72""";"=""80""";"=""* 84""";"=""* 84""";"=""80""";"=""103""";"=""*106""";"=""106""";"=""106""";"=""186""";"=""XXXI OLYMPIC GAMES""";"=""08.2016""";
"=""5""";"=""W""";"=""6""";"=""5""";"=""7""";"=""KING Morghan Whitney""";"=""08.10.1985""";"=""USA""";"=""48""";"=""47.79""";"=""80""";"=""* 82""";"=""83""";"=""83""";"=""100""";"=""*103""";"=""*103""";"=""100""";"=""183""";"=""XXXI OLYMPIC GAMES""";"=""08.2016""";
"=""6""";"=""W""";"=""7""";"=""7""";"=""6""";"=""CHEN Wei-Ling""";"=""04.01.1982""";"=""TPE""";"=""48""";"=""47.13""";"=""75""";"=""79""";"=""81""";"=""81""";"=""* 99""";"=""*100""";"=""100""";"=""100""";"=""181""";"=""XXXI OLYMPIC GAMES""";"=""08.2016""";
"=""7""";"=""W""";"=""8""";"=""4""";"=""9""";"=""PARATOVA Iuliia""";"=""07.11.1986""";"=""UKR""";"=""48""";"=""47.74""";"=""84""";"=""* 86""";"=""* 86""";"=""84""";"=""* 95""";"=""95""";"=""* 98""";"=""95""";"=""179""";"=""XXXI OLYMPIC GAMES""";"=""08.2016""";
"=""8""";"=""W""";"=""9""";"=""10""";"=""10""";"=""RANAIVOSOA Marie Hanitra Roilya""";"=""14.11.1990""";"=""MRI""";"=""48""";"=""47.90""";"=""73""";"=""* 78""";"=""80""";"=""80""";"=""93""";"=""* 98""";"=""*100""";"=""93""";"=""173""";"=""XXXI OLYMPIC GAMES""";"=""08.2016""";
"=""9""";"=""W""";"=""10""";"=""11""";"=""8""";"=""OKOEVA Zhanyl""";"=""15.11.1993""";"=""KGZ""";"=""48""";"=""47.56""";"=""68""";"=""72""";"=""* 75""";"=""72""";"=""92""";"=""97""";"=""*101""";"=""97""";"=""169""";"=""XXXI OLYMPIC GAMES""";"=""08.2016""";
"=""10""";"=""W""";"=""---""";"=""6""";"=""---""";"=""MIRABAI Chanu Saikhom""";"=""08.08.1994""";"=""IND""";"=""48""";"=""47.77""";"=""* 82""";"=""82""";"=""* 84""";"=""82""";"=""*104""";"=""*106""";"=""*106""";"=""---""";"=""0""";"=""XXXI OLYMPIC GAMES""";"=""08.2016""";
"=""11""";"=""W""";"=""---""";"=""---""";"=""---""";"=""VUONG Thi Huyen""";"=""22.06.1992""";"=""VIE""";"=""48""";"=""47.84""";"=""* 83""";"=""* 84""";"=""* 84""";"=""---""";"=""---""";"=""---""";"=""---""";"=""---""";"=""0""";"=""XXXI OLYMPIC GAMES""";"=""08.2016""";
"=""12""";"=""W""";"=""1""";"=""2""";"=""1""";"=""HSU Shu-Ching""";"=""09.05.1991""";"=""TPE""";"=""53""";"=""52.60""";"=""92""";"=""96""";"=""100""";"=""100""";"=""112""";"=""*126""";"=""---""";"=""112""";"=""212""";"=""XXXI OLYMPIC GAMES""";"=""08.2016""";
"=""13""";"=""W""";"=""2""";"=""6""";"=""2""";"=""DIAZ Hidilyn """;"=""20.02.1991""";"=""PHI""";"=""53""";"=""52.61""";"=""* 88""";"=""88""";"=""* 91""";"=""88""";"=""111""";"=""112""";"=""*117""";"=""112""";"=""200""";"=""XXXI OLYMPIC GAMES""";"=""08.2016""";
