pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""---""";"=""---""";"=""JIANG Huihua""";"=""22.01.1998""";"=""CHN""";"=""48""";"=""47.30""";"=""80""";"=""*85""";"=""88""";"=""88""";"=""90""";"=""100""";"=""105""";"=""105""";"=""193""";"=""2nd YOUTH OLYMPIC GAMES""";"=""08.2014""";
"=""1""";"=""w""";"=""2""";"=""---""";"=""---""";"=""RI Song Gum""";"=""17.10.1997""";"=""PRK""";"=""48""";"=""45.65""";"=""66""";"=""70""";"=""72""";"=""72""";"=""88""";"=""93""";"=""*95""";"=""93""";"=""165""";"=""2nd YOUTH OLYMPIC GAMES""";"=""08.2014""";
"=""2""";"=""w""";"=""3""";"=""---""";"=""---""";"=""KOHA Rebeka""";"=""19.05.1998""";"=""LAT""";"=""48""";"=""47.57""";"=""71""";"=""73""";"=""75""";"=""75""";"=""86""";"=""90""";"=""*94""";"=""90""";"=""165""";"=""2nd YOUTH OLYMPIC GAMES""";"=""08.2014""";
"=""3""";"=""w""";"=""4""";"=""---""";"=""---""";"=""KARAKOL Gamze""";"=""15.12.1998""";"=""TUR""";"=""48""";"=""46.77""";"=""61""";"=""63""";"=""65""";"=""65""";"=""80""";"=""83""";"=""85""";"=""85""";"=""150""";"=""2nd YOUTH OLYMPIC GAMES""";"=""08.2014""";
"=""4""";"=""w""";"=""5""";"=""---""";"=""---""";"=""NGO Thi Quyen""";"=""10.10.1997""";"=""VIE""";"=""48""";"=""47.44""";"=""60""";"=""63""";"=""65""";"=""65""";"=""77""";"=""80""";"=""84""";"=""84""";"=""149""";"=""2nd YOUTH OLYMPIC GAMES""";"=""08.2014""";
"=""5""";"=""w""";"=""6""";"=""---""";"=""---""";"=""ZIN May Oo""";"=""15.02.1999""";"=""Mya""";"=""48""";"=""47.64""";"=""*60""";"=""60""";"=""63""";"=""63""";"=""80""";"=""85""";"=""*88""";"=""85""";"=""148""";"=""2nd YOUTH OLYMPIC GAMES""";"=""08.2014""";
"=""6""";"=""w""";"=""7""";"=""---""";"=""---""";"=""ROSA FIGUEIREDO Emily""";"=""18.03.1998""";"=""BRA""";"=""48""";"=""46.85""";"=""62""";"=""*66""";"=""*66""";"=""62""";"=""*78""";"=""78""";"=""*80""";"=""78""";"=""140""";"=""2nd YOUTH OLYMPIC GAMES""";"=""08.2014""";
"=""7""";"=""w""";"=""8""";"=""---""";"=""---""";"=""CUEVA URIBE Fiorella Francesca""";"=""04.02.1998""";"=""PER""";"=""48""";"=""47.13""";"=""*52""";"=""52""";"=""55""";"=""55""";"=""*75""";"=""75""";"=""79""";"=""79""";"=""134""";"=""2nd YOUTH OLYMPIC GAMES""";"=""08.2014""";
"=""8""";"=""w""";"=""9""";"=""---""";"=""---""";"=""PAGLIARO Alessandra""";"=""16.07.1997""";"=""ITA""";"=""48""";"=""43.41""";"=""58""";"=""61""";"=""*64""";"=""61""";"=""68""";"=""*72""";"=""72""";"=""72""";"=""133""";"=""2nd YOUTH OLYMPIC GAMES""";"=""08.2014""";
"=""9""";"=""w""";"=""10""";"=""---""";"=""---""";"=""RESHMA Jahura Akter""";"=""11.07.1998""";"=""BAN""";"=""48""";"=""46.84""";"=""*53""";"=""53""";"=""55""";"=""55""";"=""66""";"=""69""";"=""72""";"=""72""";"=""127""";"=""2nd YOUTH OLYMPIC GAMES""";"=""08.2014""";
