pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""1""";"=""1""";"=""DALABEHERA Jhilli""";"=""03.02.1999""";"=""IND""";"=""48""";"=""47.47""";"=""63""";"=""67""";"=""*69""";"=""67""";"=""83""";"=""87""";"=""*89""";"=""87""";"=""154""";"=""COMMONWEALTH JUNIOR CHAMPIONSHIPS""";"=""09.2017""";
"=""1""";"=""w""";"=""2""";"=""2""";"=""2""";"=""PICKRELL Stephanie Lee""";"=""21.02.2000""";"=""AUS""";"=""48""";"=""47.54""";"=""53""";"=""*56""";"=""*56""";"=""53""";"=""66""";"=""70""";"=""72""";"=""72""";"=""125""";"=""COMMONWEALTH JUNIOR CHAMPIONSHIPS""";"=""09.2017""";
"=""2""";"=""w""";"=""1""";"=""1""";"=""1""";"=""MEITRAM Purnima Chanu""";"=""04.05.1998""";"=""IND""";"=""53""";"=""52.83""";"=""68""";"=""70""";"=""*72""";"=""70""";"=""86""";"=""*90""";"=""90""";"=""90""";"=""160""";"=""COMMONWEALTH JUNIOR CHAMPIONSHIPS""";"=""09.2017""";
"=""3""";"=""w""";"=""2""";"=""2""";"=""2""";"=""JONES Catrin Haf""";"=""13.06.1999""";"=""WAL""";"=""53""";"=""51.25""";"=""*67""";"=""67""";"=""*71""";"=""67""";"=""85""";"=""*90""";"=""*90""";"=""85""";"=""152""";"=""COMMONWEALTH JUNIOR CHAMPIONSHIPS""";"=""09.2017""";
"=""4""";"=""w""";"=""3""";"=""4""";"=""3""";"=""PATIL Ananya Vijay""";"=""14.01.2001""";"=""IND""";"=""53""";"=""52.70""";"=""63""";"=""66""";"=""*68""";"=""66""";"=""75""";"=""80""";"=""*83""";"=""80""";"=""146""";"=""COMMONWEALTH JUNIOR CHAMPIONSHIPS""";"=""09.2017""";
"=""5""";"=""w""";"=""4""";"=""3""";"=""4""";"=""WARWICK Michaela-Ann Emily""";"=""20.03.1998""";"=""AUS""";"=""53""";"=""51.35""";"=""62""";"=""66""";"=""*69""";"=""66""";"=""76""";"=""*81""";"=""*81""";"=""76""";"=""142""";"=""COMMONWEALTH JUNIOR CHAMPIONSHIPS""";"=""09.2017""";
"=""6""";"=""w""";"=""5""";"=""6""";"=""5""";"=""POWER Maddison""";"=""07.07.2003""";"=""AUS""";"=""53""";"=""51.99""";"=""49""";"=""51""";"=""53""";"=""53""";"=""60""";"=""63""";"=""66""";"=""66""";"=""119""";"=""COMMONWEALTH JUNIOR CHAMPIONSHIPS""";"=""09.2017""";
"=""7""";"=""w""";"=""6""";"=""5""";"=""6""";"=""AKUA Liebon""";"=""25.03.1998""";"=""NRU""";"=""53""";"=""52.99""";"=""50""";"=""53""";"=""*55""";"=""53""";"=""55""";"=""*63""";"=""*65""";"=""55""";"=""108""";"=""COMMONWEALTH JUNIOR CHAMPIONSHIPS""";"=""09.2017""";
"=""8""";"=""m""";"=""1""";"=""1""";"=""1""";"=""JEREMY Lalrinnunga""";"=""26.10.2002""";"=""IND""";"=""56""";"=""55.70""";"=""100""";"=""106""";"=""109""";"=""109""";"=""126""";"=""131""";"=""*136""";"=""131""";"=""240""";"=""COMMONWEALTH JUNIOR CHAMPIONSHIPS""";"=""09.2017""";
"=""9""";"=""m""";"=""2""";"=""3""";"=""2""";"=""CAIN Shadrach""";"=""27.07.1999""";"=""NRU""";"=""56""";"=""55.47""";"=""75""";"=""*80""";"=""80""";"=""80""";"=""105""";"=""*110""";"=""*110""";"=""105""";"=""185""";"=""COMMONWEALTH JUNIOR CHAMPIONSHIPS""";"=""09.2017""";
"=""10""";"=""m""";"=""3""";"=""2""";"=""3""";"=""MADANAMOOTHOO Jack Dorian""";"=""19.04.2001""";"=""MRI""";"=""56""";"=""55.23""";"=""75""";"=""80""";"=""*84""";"=""80""";"=""97""";"=""98""";"=""*110""";"=""98""";"=""178""";"=""COMMONWEALTH JUNIOR CHAMPIONSHIPS""";"=""09.2017""";
"=""11""";"=""w""";"=""1""";"=""1""";"=""1""";"=""ERRA Deexitha""";"=""25.09.1997""";"=""IND""";"=""58""";"=""57.85""";"=""70""";"=""73""";"=""*76""";"=""73""";"=""90""";"=""94""";"=""*96""";"=""94""";"=""167""";"=""COMMONWEALTH JUNIOR CHAMPIONSHIPS""";"=""09.2017""";
"=""12""";"=""w""";"=""2""";"=""2""";"=""2""";"=""LENT Ketty""";"=""25.01.2001""";"=""MRI""";"=""58""";"=""57.57""";"=""63""";"=""66""";"=""*70""";"=""66""";"=""83""";"=""86""";"=""*91""";"=""86""";"=""152""";"=""COMMONWEALTH JUNIOR CHAMPIONSHIPS""";"=""09.2017""";
"=""13""";"=""w""";"=""3""";"=""3""";"=""3""";"=""MC LELLAN Beth""";"=""01.02.1997""";"=""SCO""";"=""58""";"=""57.81""";"=""*63""";"=""63""";"=""*65""";"=""63""";"=""75""";"=""*77""";"=""*77""";"=""75""";"=""138""";"=""COMMONWEALTH JUNIOR CHAMPIONSHIPS""";"=""09.2017""";
"=""14""";"=""w""";"=""---""";"=""---""";"=""---""";"=""ISAIA Sekolasitika""";"=""11.07.2000""";"=""SAM""";"=""58""";"=""55.27""";"=""*60""";"=""*60""";"=""*60""";"=""---""";"=""---""";"=""---""";"=""---""";"=""---""";"=""0""";"=""COMMONWEALTH JUNIOR CHAMPIONSHIPS""";"=""09.2017""";
"=""15""";"=""m""";"=""1""";"=""1""";"=""2""";"=""TALIB Talha""";"=""03.10.1999""";"=""PAK""";"=""62""";"=""61.96""";"=""121""";"=""126""";"=""*128""";"=""126""";"=""142""";"=""146""";"=""*149""";"=""146""";"=""272""";"=""COMMONWEALTH JUNIOR CHAMPIONSHIPS""";"=""09.2017""";
"=""16""";"=""m""";"=""2""";"=""2""";"=""1""";"=""MUTHUPANDI Raja""";"=""12.01.2000""";"=""IND""";"=""62""";"=""61.81""";"=""110""";"=""*114""";"=""*114""";"=""110""";"=""142""";"=""147""";"=""150""";"=""150""";"=""260""";"=""COMMONWEALTH JUNIOR CHAMPIONSHIPS""";"=""09.2017""";
"=""17""";"=""m""";"=""3""";"=""3""";"=""3""";"=""QAQA Poama""";"=""12.03.1997""";"=""FIJ""";"=""62""";"=""61.68""";"=""105""";"=""109""";"=""*112""";"=""109""";"=""130""";"=""135""";"=""*137""";"=""135""";"=""244""";"=""COMMONWEALTH JUNIOR CHAMPIONSHIPS""";"=""09.2017""";
"=""18""";"=""m""";"=""4""";"=""4""";"=""4""";"=""ADAM Hamish Theodoros Mackenzie""";"=""13.03.1997""";"=""AUS""";"=""62""";"=""61.88""";"=""*95""";"=""95""";"=""100""";"=""100""";"=""118""";"=""122""";"=""*130""";"=""122""";"=""222""";"=""COMMONWEALTH JUNIOR CHAMPIONSHIPS""";"=""09.2017""";
"=""19""";"=""m""";"=""5""";"=""5""";"=""5""";"=""MOSES Ezekiel""";"=""02.07.2001""";"=""NRU""";"=""62""";"=""61.34""";"=""*85""";"=""90""";"=""95""";"=""95""";"=""120""";"=""*125""";"=""*125""";"=""120""";"=""215""";"=""COMMONWEALTH JUNIOR CHAMPIONSHIPS""";"=""09.2017""";
"=""20""";"=""m""";"=""6""";"=""6""";"=""6""";"=""BETERO Takirua""";"=""10.01.1999""";"=""KIR""";"=""62""";"=""61.55""";"=""87""";"=""92""";"=""*96""";"=""92""";"=""*115""";"=""115""";"=""*120""";"=""115""";"=""207""";"=""COMMONWEALTH JUNIOR CHAMPIONSHIPS""";"=""09.2017""";
"=""21""";"=""m""";"=""7""";"=""7""";"=""7""";"=""AKWEI David""";"=""29.11.2000""";"=""GHA""";"=""62""";"=""61.58""";"=""78""";"=""*82""";"=""82""";"=""82""";"=""105""";"=""108""";"=""115""";"=""115""";"=""197""";"=""COMMONWEALTH JUNIOR CHAMPIONSHIPS""";"=""09.2017""";
"=""22""";"=""m""";"=""8""";"=""8""";"=""8""";"=""SCOTTY Brocka""";"=""25.07.1999""";"=""NRU""";"=""62""";"=""61.41""";"=""80""";"=""*88""";"=""*88""";"=""80""";"=""*110""";"=""110""";"=""*113""";"=""110""";"=""190""";"=""COMMONWEALTH JUNIOR CHAMPIONSHIPS""";"=""09.2017""";
"=""23""";"=""w""";"=""1""";"=""1""";"=""1""";"=""CHAMOUN Sabah""";"=""09.07.2000""";"=""AUS""";"=""63""";"=""62.85""";"=""78""";"=""*81""";"=""*81""";"=""78""";"=""98""";"=""*102""";"=""*102""";"=""98""";"=""176""";"=""COMMONWEALTH JUNIOR CHAMPIONSHIPS""";"=""09.2017""";
"=""24""";"=""w""";"=""2""";"=""3""";"=""2""";"=""UEPA Maximina""";"=""22.09.2002""";"=""NRU""";"=""63""";"=""62.40""";"=""65""";"=""69""";"=""*71""";"=""69""";"=""85""";"=""90""";"=""95""";"=""95""";"=""164""";"=""COMMONWEALTH JUNIOR CHAMPIONSHIPS""";"=""09.2017""";
