pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""---""";"=""---""";"=""RI Song Gum""";"=""17.10.1997""";"=""PRK""";"=""48""";"=""47.98""";"=""85""";"=""87""";"=""*90""";"=""87""";"=""112""";"=""*117""";"=""*117""";"=""112""";"=""199""";"=""18th ASIAN GAMES""";"=""08.2018""";
"=""1""";"=""w""";"=""2""";"=""---""";"=""---""";"=""AGUSTIANI Sri Wahyuni""";"=""13.08.1994""";"=""INA""";"=""48""";"=""47.74""";"=""85""";"=""*88""";"=""88""";"=""88""";"=""107""";"=""*112""";"=""*112""";"=""107""";"=""195""";"=""18th ASIAN GAMES""";"=""08.2018""";
"=""2""";"=""w""";"=""3""";"=""---""";"=""---""";"=""SUKCHAROEN Thunya""";"=""21.04.1997""";"=""THA""";"=""48""";"=""47.73""";"=""82""";"=""85""";"=""87""";"=""87""";"=""*102""";"=""102""";"=""*109""";"=""102""";"=""189""";"=""18th ASIAN GAMES""";"=""08.2018""";
"=""3""";"=""w""";"=""4""";"=""---""";"=""---""";"=""VUONG Thi Huyen""";"=""22.06.1992""";"=""VIE""";"=""48""";"=""47.59""";"=""80""";"=""*82""";"=""*82""";"=""80""";"=""97""";"=""*100""";"=""101""";"=""101""";"=""181""";"=""18th ASIAN GAMES""";"=""08.2018""";
"=""4""";"=""w""";"=""5""";"=""---""";"=""---""";"=""NGUYEN Thi Thuy""";"=""23.08.1990""";"=""VIE""";"=""48""";"=""47.90""";"=""75""";"=""*77""";"=""*77""";"=""75""";"=""98""";"=""*102""";"=""102""";"=""102""";"=""177""";"=""18th ASIAN GAMES""";"=""08.2018""";
"=""5""";"=""w""";"=""6""";"=""---""";"=""---""";"=""FANG Wan-Ling""";"=""01.12.1999""";"=""TPE""";"=""48""";"=""47.77""";"=""*77""";"=""77""";"=""80""";"=""80""";"=""96""";"=""*99""";"=""*99""";"=""96""";"=""176""";"=""18th ASIAN GAMES""";"=""08.2018""";
"=""6""";"=""w""";"=""7""";"=""---""";"=""---""";"=""TAKAHASHI Ibuki""";"=""24.03.1997""";"=""JPN""";"=""48""";"=""47.44""";"=""*71""";"=""71""";"=""73""";"=""73""";"=""95""";"=""99""";"=""*102""";"=""99""";"=""172""";"=""18th ASIAN GAMES""";"=""08.2018""";
"=""7""";"=""w""";"=""8""";"=""---""";"=""---""";"=""OKOEVA Zhanyl""";"=""15.11.1993""";"=""KGZ""";"=""48""";"=""47.88""";"=""68""";"=""*72""";"=""72""";"=""72""";"=""95""";"=""*101""";"=""*101""";"=""95""";"=""167""";"=""18th ASIAN GAMES""";"=""08.2018""";
"=""8""";"=""w""";"=""9""";"=""---""";"=""---""";"=""YANAGIDA Mizuki""";"=""05.09.1992""";"=""JPN""";"=""48""";"=""47.65""";"=""70""";"=""*73""";"=""*73""";"=""70""";"=""90""";"=""93""";"=""*95""";"=""93""";"=""163""";"=""18th ASIAN GAMES""";"=""08.2018""";
"=""9""";"=""w""";"=""10""";"=""---""";"=""---""";"=""PUTRI Yolanda""";"=""27.01.2000""";"=""INA""";"=""48""";"=""47.64""";"=""*72""";"=""*72""";"=""72""";"=""72""";"=""*90""";"=""90""";"=""*95""";"=""90""";"=""162""";"=""18th ASIAN GAMES""";"=""08.2018""";
