pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""W""";"=""1""";"=""1""";"=""1""";"=""KHAMSRI Panida""";"=""13.01.1989""";"=""THA""";"=""48""";"=""47.08""";"=""75""";"=""* 78""";"=""78""";"=""78""";"=""96""";"=""99""";"=""---""";"=""99""";"=""177""";"=""35th MEN's and 15th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2009""";
"=""1""";"=""W""";"=""2""";"=""2""";"=""3""";"=""MERCADO VILLARREAL Katherin""";"=""20.05.1990""";"=""COL""";"=""48""";"=""47.90""";"=""73""";"=""76""";"=""* 79""";"=""76""";"=""93""";"=""96""";"=""*100""";"=""96""";"=""172""";"=""35th MEN's and 15th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2009""";
"=""2""";"=""W""";"=""3""";"=""5""";"=""2""";"=""PHUPRUEM Thip-Amon""";"=""29.09.1989""";"=""THA""";"=""48""";"=""47.53""";"=""70""";"=""73""";"=""* 75""";"=""73""";"=""90""";"=""93""";"=""96""";"=""96""";"=""169""";"=""35th MEN's and 15th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2009""";
"=""3""";"=""W""";"=""4""";"=""4""";"=""4""";"=""MERCADO VILLARREAL Margarita Rosa""";"=""13.12.1991""";"=""COL""";"=""48""";"=""47.79""";"=""68""";"=""71""";"=""74""";"=""74""";"=""88""";"=""91""";"=""95""";"=""95""";"=""169""";"=""35th MEN's and 15th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2009""";
"=""4""";"=""W""";"=""5""";"=""3""";"=""6""";"=""OKUR Saziye""";"=""23.02.1992""";"=""TUR""";"=""48""";"=""44.72""";"=""73""";"=""75""";"=""* 77""";"=""75""";"=""88""";"=""91""";"=""93""";"=""93""";"=""168""";"=""35th MEN's and 15th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2009""";
"=""5""";"=""W""";"=""6""";"=""6""";"=""5""";"=""CHANG Kai-Lin""";"=""22.07.1991""";"=""TPE""";"=""48""";"=""47.84""";"=""67""";"=""* 70""";"=""* 70""";"=""67""";"=""89""";"=""93""";"=""94""";"=""94""";"=""161""";"=""35th MEN's and 15th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2009""";
"=""6""";"=""W""";"=""7""";"=""8""";"=""7""";"=""ANDRIES Elena Ramona""";"=""21.09.1994""";"=""ROU""";"=""48""";"=""47.80""";"=""62""";"=""* 67""";"=""* 67""";"=""62""";"=""80""";"=""84""";"=""86""";"=""86""";"=""148""";"=""35th MEN's and 15th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2009""";
"=""7""";"=""W""";"=""8""";"=""7""";"=""8""";"=""GAIKWAD Diksha Pradeep""";"=""06.07.1990""";"=""IND""";"=""48""";"=""47.84""";"=""60""";"=""* 64""";"=""64""";"=""64""";"=""70""";"=""75""";"=""* 79""";"=""75""";"=""139""";"=""35th MEN's and 15th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2009""";
"=""8""";"=""W""";"=""9""";"=""9""";"=""9""";"=""RUEL Jessica""";"=""15.02.1991""";"=""CAN""";"=""48""";"=""47.79""";"=""* 61""";"=""* 61""";"=""61""";"=""61""";"=""* 73""";"=""73""";"=""* 78""";"=""73""";"=""134""";"=""35th MEN's and 15th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2009""";
"=""9""";"=""W""";"=""10""";"=""10""";"=""10""";"=""SROKA Paulina""";"=""12.07.1993""";"=""POL""";"=""48""";"=""47.70""";"=""* 55""";"=""55""";"=""58""";"=""58""";"=""67""";"=""* 70""";"=""70""";"=""70""";"=""128""";"=""35th MEN's and 15th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2009""";
