pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""---""";"=""---""";"=""TAYLAN Nurcan""";"=""29.10.1983""";"=""TUR""";"=""48""";"=""47.71""";"=""81""";"=""85""";"=""88""";"=""88""";"=""100""";"=""108""";"=""*114""";"=""108""";"=""196""";"=""European Championships""";"=""04.2009""";
"=""1""";"=""w""";"=""2""";"=""---""";"=""---""";"=""IOVU Cristina""";"=""08.11.1992""";"=""MDA""";"=""48""";"=""47.88""";"=""75""";"=""*79""";"=""*79""";"=""75""";"=""*94""";"=""94""";"=""96""";"=""96""";"=""171""";"=""European Championships""";"=""04.2009""";
"=""2""";"=""w""";"=""3""";"=""---""";"=""---""";"=""KARPINSKA Marzena""";"=""19.02.1988""";"=""POL""";"=""48""";"=""47.68""";"=""*78""";"=""78""";"=""*80""";"=""78""";"=""92""";"=""*94""";"=""*94""";"=""92""";"=""170""";"=""European Championships""";"=""04.2009""";
"=""3""";"=""w""";"=""4""";"=""---""";"=""---""";"=""PAGLIARO Genny Caterina""";"=""15.10.1988""";"=""ITA""";"=""48""";"=""47.63""";"=""*72""";"=""72""";"=""*78""";"=""72""";"=""90""";"=""*93""";"=""*93""";"=""90""";"=""162""";"=""European Championships""";"=""04.2009""";
"=""4""";"=""w""";"=""5""";"=""---""";"=""---""";"=""MICHEL Anais""";"=""12.01.1988""";"=""FRA""";"=""48""";"=""47.88""";"=""*62""";"=""62""";"=""65""";"=""65""";"=""78""";"=""81""";"=""84""";"=""84""";"=""149""";"=""European Championships""";"=""04.2009""";
"=""5""";"=""w""";"=""6""";"=""---""";"=""---""";"=""ANGELOVA Silviya""";"=""22.06.1982""";"=""BUL""";"=""48""";"=""47.67""";"=""*62""";"=""62""";"=""*65""";"=""62""";"=""78""";"=""*80""";"=""80""";"=""80""";"=""142""";"=""European Championships""";"=""04.2009""";
"=""6""";"=""w""";"=""7""";"=""---""";"=""---""";"=""ANDRIES Elena Ramona""";"=""21.09.1994""";"=""ROU""";"=""48""";"=""46.37""";"=""60""";"=""*63""";"=""*63""";"=""60""";"=""75""";"=""*80""";"=""*82""";"=""75""";"=""135""";"=""European Championships""";"=""04.2009""";
"=""7""";"=""w""";"=""1""";"=""---""";"=""---""";"=""TROTSENKO Nataliya""";"=""07.11.1984""";"=""UKR""";"=""53""";"=""52.32""";"=""84""";"=""86""";"=""87""";"=""87""";"=""103""";"=""*105""";"=""105""";"=""105""";"=""192""";"=""European Championships""";"=""04.2009""";
"=""8""";"=""w""";"=""2""";"=""---""";"=""---""";"=""DASDELEN Aylin""";"=""01.01.1982""";"=""TUR""";"=""53""";"=""52.57""";"=""*82""";"=""*82""";"=""82""";"=""82""";"=""105""";"=""*111""";"=""*111""";"=""105""";"=""187""";"=""European Championships""";"=""04.2009""";
"=""9""";"=""w""";"=""3""";"=""---""";"=""---""";"=""BILGIN Emine""";"=""15.07.1984""";"=""TUR""";"=""53""";"=""52.23""";"=""80""";"=""83""";"=""*85""";"=""83""";"=""95""";"=""100""";"=""103""";"=""103""";"=""186""";"=""European Championships""";"=""04.2009""";
"=""10""";"=""w""";"=""4""";"=""---""";"=""---""";"=""LOCHOWSKA Joanna""";"=""17.11.1988""";"=""POL""";"=""53""";"=""52.67""";"=""81""";"=""*84""";"=""*84""";"=""81""";"=""100""";"=""103""";"=""*106""";"=""103""";"=""184""";"=""European Championships""";"=""04.2009""";
"=""11""";"=""w""";"=""5""";"=""---""";"=""---""";"=""KOSTOVA Boyanka Minkova""";"=""10.05.1993""";"=""BUL""";"=""53""";"=""52.81""";"=""75""";"=""78""";"=""*80""";"=""78""";"=""95""";"=""100""";"=""102""";"=""102""";"=""180""";"=""European Championships""";"=""04.2009""";
"=""12""";"=""w""";"=""6""";"=""---""";"=""---""";"=""GUERRERO GONZALEZ Abigail""";"=""18.07.1978""";"=""ESP""";"=""53""";"=""52.58""";"=""77""";"=""*79""";"=""*79""";"=""77""";"=""95""";"=""98""";"=""101""";"=""101""";"=""178""";"=""European Championships""";"=""04.2009""";
"=""13""";"=""w""";"=""7""";"=""---""";"=""---""";"=""LACHAUME ANDRIEUX Virginie C. R.""";"=""21.03.1980""";"=""FRA""";"=""53""";"=""51.30""";"=""73""";"=""75""";"=""77""";"=""77""";"=""93""";"=""96""";"=""*98""";"=""96""";"=""173""";"=""European Championships""";"=""04.2009""";
"=""14""";"=""w""";"=""8""";"=""---""";"=""---""";"=""ROWINSKA Malwina""";"=""06.11.1986""";"=""POL""";"=""53""";"=""52.81""";"=""73""";"=""*76""";"=""*76""";"=""73""";"=""100""";"=""*103""";"=""*103""";"=""100""";"=""173""";"=""European Championships""";"=""04.2009""";
"=""15""";"=""w""";"=""9""";"=""---""";"=""---""";"=""ULYANOVA Svetlana""";"=""29.08.1979""";"=""RUS""";"=""53""";"=""51.01""";"=""70""";"=""74""";"=""*76""";"=""74""";"=""90""";"=""95""";"=""*100""";"=""95""";"=""169""";"=""European Championships""";"=""04.2009""";
"=""16""";"=""w""";"=""10""";"=""---""";"=""---""";"=""BERCHI Dana Alexandra""";"=""11.03.1990""";"=""ROU""";"=""53""";"=""52.63""";"=""67""";"=""70""";"=""73""";"=""73""";"=""90""";"=""95""";"=""*97""";"=""95""";"=""168""";"=""European Championships""";"=""04.2009""";
"=""17""";"=""w""";"=""11""";"=""---""";"=""---""";"=""SCRIDON Anca""";"=""17.05.1989""";"=""ROU""";"=""53""";"=""52.38""";"=""68""";"=""71""";"=""*75""";"=""71""";"=""90""";"=""93""";"=""*95""";"=""93""";"=""164""";"=""European Championships""";"=""04.2009""";
"=""18""";"=""w""";"=""12""";"=""---""";"=""---""";"=""BERNTSSON Lena Carina""";"=""04.11.1978""";"=""SWE""";"=""53""";"=""52.53""";"=""66""";"=""69""";"=""71""";"=""71""";"=""85""";"=""*91""";"=""*91""";"=""85""";"=""156""";"=""European Championships""";"=""04.2009""";
"=""19""";"=""w""";"=""13""";"=""---""";"=""---""";"=""FLEURY Laura""";"=""07.01.1988""";"=""FRA""";"=""53""";"=""52.62""";"=""*64""";"=""64""";"=""68""";"=""68""";"=""82""";"=""84""";"=""*86""";"=""84""";"=""152""";"=""European Championships""";"=""04.2009""";
"=""20""";"=""w""";"=""14""";"=""---""";"=""---""";"=""TRIFONOV Daria""";"=""23.07.1991""";"=""ISR""";"=""53""";"=""52.23""";"=""70""";"=""*73""";"=""*73""";"=""70""";"=""80""";"=""*85""";"=""*85""";"=""80""";"=""150""";"=""European Championships""";"=""04.2009""";
"=""21""";"=""w""";"=""15""";"=""---""";"=""---""";"=""De COSTER Sarah""";"=""09.01.1986""";"=""BEL""";"=""53""";"=""52.53""";"=""62""";"=""*65""";"=""*65""";"=""62""";"=""79""";"=""*83""";"=""*83""";"=""79""";"=""141""";"=""European Championships""";"=""04.2009""";
"=""22""";"=""m""";"=""1""";"=""---""";"=""---""";"=""GOEGEBUER Tom Richard""";"=""27.03.1975""";"=""BEL""";"=""56""";"=""55.71""";"=""109""";"=""112""";"=""115""";"=""115""";"=""132""";"=""136""";"=""137""";"=""137""";"=""252""";"=""European Championships""";"=""04.2009""";
"=""23""";"=""m""";"=""2""";"=""---""";"=""---""";"=""DELLINO Vito""";"=""16.04.1982""";"=""ITA""";"=""56""";"=""55.71""";"=""105""";"=""*109""";"=""109""";"=""109""";"=""135""";"=""138""";"=""*143""";"=""138""";"=""247""";"=""European Championships""";"=""04.2009""";
"=""24""";"=""m""";"=""3""";"=""---""";"=""---""";"=""GRABUCEA Igor""";"=""29.04.1976""";"=""MDA""";"=""56""";"=""55.64""";"=""*110""";"=""*110""";"=""110""";"=""110""";"=""130""";"=""134""";"=""136""";"=""136""";"=""246""";"=""European Championships""";"=""04.2009""";
"=""25""";"=""m""";"=""4""";"=""---""";"=""---""";"=""ARTUC Sedat""";"=""09.06.1976""";"=""TUR""";"=""56""";"=""55.55""";"=""*110""";"=""110""";"=""*115""";"=""110""";"=""135""";"=""*137""";"=""*142""";"=""135""";"=""245""";"=""European Championships""";"=""04.2009""";
