pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""---""";"=""---""";"=""GUZMAN PEREZ Gilyeliz Saned""";"=""28.10.1996""";"=""PUR""";"=""44""";"=""43.98""";"=""35""";"=""40""";"=""42""";"=""42""";"=""45""";"=""50""";"=""55""";"=""55""";"=""97""";"=""PAN-AMERICAN YOUTHCHAMPIONSHIPS""";"=""10.2009""";
"=""1""";"=""w""";"=""1""";"=""---""";"=""---""";"=""ORTIZ RIVERA Nelmilyes""";"=""19.03.1994""";"=""PUR""";"=""48""";"=""46.64""";"=""42""";"=""47""";"=""*51""";"=""47""";"=""52""";"=""57""";"=""*60""";"=""57""";"=""104""";"=""PAN-AMERICAN YOUTHCHAMPIONSHIPS""";"=""10.2009""";
"=""2""";"=""m""";"=""1""";"=""---""";"=""---""";"=""GONZALEZ SOTOMAYOR Alejandro""";"=""20.12.1994""";"=""CHI""";"=""50""";"=""47.08""";"=""*60""";"=""*62""";"=""62""";"=""62""";"=""75""";"=""80""";"=""*85""";"=""80""";"=""142""";"=""PAN-AMERICAN YOUTHCHAMPIONSHIPS""";"=""10.2009""";
"=""3""";"=""m""";"=""2""";"=""---""";"=""---""";"=""GUZMAN PEREZ Bryan Gilberto""";"=""30.11.1997""";"=""PUR""";"=""50""";"=""43.74""";"=""45""";"=""50""";"=""53""";"=""53""";"=""55""";"=""60""";"=""65""";"=""65""";"=""118""";"=""PAN-AMERICAN YOUTHCHAMPIONSHIPS""";"=""10.2009""";
"=""4""";"=""m""";"=""3""";"=""---""";"=""---""";"=""RODRIGUEZ CORTES Yabdiell""";"=""23.10.1998""";"=""PUR""";"=""50""";"=""45.60""";"=""28""";"=""31""";"=""32""";"=""32""";"=""38""";"=""41""";"=""*43""";"=""41""";"=""73""";"=""PAN-AMERICAN YOUTHCHAMPIONSHIPS""";"=""10.2009""";
"=""5""";"=""w""";"=""1""";"=""---""";"=""---""";"=""SYLVIA Lebron Flores""";"=""08.03.1996""";"=""PUR""";"=""53""";"=""51.76""";"=""35""";"=""38""";"=""*40""";"=""38""";"=""45""";"=""50""";"=""53""";"=""53""";"=""91""";"=""PAN-AMERICAN YOUTHCHAMPIONSHIPS""";"=""10.2009""";
"=""6""";"=""w""";"=""2""";"=""---""";"=""---""";"=""VERONICA Munoz""";"=""24.10.1995""";"=""PUR""";"=""53""";"=""51.20""";"=""30""";"=""*34""";"=""*34""";"=""30""";"=""38""";"=""41""";"=""*43""";"=""41""";"=""71""";"=""PAN-AMERICAN YOUTHCHAMPIONSHIPS""";"=""10.2009""";
"=""7""";"=""m""";"=""1""";"=""---""";"=""---""";"=""APPLEWHAITE Altmark Sir Henry""";"=""12.06.1994""";"=""BAR""";"=""56""";"=""55.72""";"=""*65""";"=""65""";"=""70""";"=""70""";"=""85""";"=""90""";"=""95""";"=""95""";"=""165""";"=""PAN-AMERICAN YOUTHCHAMPIONSHIPS""";"=""10.2009""";
"=""8""";"=""m""";"=""2""";"=""---""";"=""---""";"=""LUIS Lebron Colon""";"=""01.09.1995""";"=""PUR""";"=""56""";"=""55.82""";"=""*65""";"=""65""";"=""71""";"=""71""";"=""82""";"=""90""";"=""94""";"=""94""";"=""165""";"=""PAN-AMERICAN YOUTHCHAMPIONSHIPS""";"=""10.2009""";
"=""9""";"=""w""";"=""1""";"=""---""";"=""---""";"=""VELEZ RESTO Ashleym""";"=""19.06.1994""";"=""PUR""";"=""58""";"=""57.60""";"=""45""";"=""50""";"=""*52""";"=""50""";"=""60""";"=""65""";"=""*70""";"=""65""";"=""115""";"=""PAN-AMERICAN YOUTHCHAMPIONSHIPS""";"=""10.2009""";
"=""10""";"=""m""";"=""1""";"=""---""";"=""---""";"=""LOPEZ FARIAS Bastian Andres""";"=""26.09.1995""";"=""CHI""";"=""62""";"=""61.78""";"=""80""";"=""85""";"=""90""";"=""90""";"=""*95""";"=""100""";"=""105""";"=""105""";"=""195""";"=""PAN-AMERICAN YOUTHCHAMPIONSHIPS""";"=""10.2009""";
"=""11""";"=""m""";"=""2""";"=""---""";"=""---""";"=""WILLIAM Aviles Cruz""";"=""12.12.1994""";"=""PUR""";"=""62""";"=""56.92""";"=""65""";"=""70""";"=""*75""";"=""70""";"=""80""";"=""*87""";"=""87""";"=""87""";"=""157""";"=""PAN-AMERICAN YOUTHCHAMPIONSHIPS""";"=""10.2009""";
