pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""1""";"=""1""";"=""RI Song Gum""";"=""17.10.1997""";"=""PRK""";"=""48""";"=""47.84""";"=""81""";"=""84""";"=""86""";"=""86""";"=""103""";"=""107""";"=""*111""";"=""107""";"=""193""";"=""29th SUMMER UNIVERSIADE""";"=""08.2017""";
"=""1""";"=""w""";"=""2""";"=""2""";"=""2""";"=""PIRON CANDELARIO Beatriz Elizabeth""";"=""27.02.1995""";"=""DOM""";"=""48""";"=""47.98""";"=""81""";"=""*85""";"=""85""";"=""85""";"=""98""";"=""103""";"=""*106""";"=""103""";"=""188""";"=""29th SUMMER UNIVERSIADE""";"=""08.2017""";
"=""2""";"=""w""";"=""3""";"=""3""";"=""3""";"=""AGUSTIANI Sri Wahyuni""";"=""13.08.1994""";"=""INA""";"=""48""";"=""47.96""";"=""*77""";"=""77""";"=""*82""";"=""77""";"=""*100""";"=""100""";"=""*106""";"=""100""";"=""177""";"=""29th SUMMER UNIVERSIADE""";"=""08.2017""";
"=""3""";"=""w""";"=""4""";"=""4""";"=""5""";"=""OLIVEIRA MADEIRA Luana""";"=""31.01.1998""";"=""BRA""";"=""48""";"=""47.47""";"=""*76""";"=""76""";"=""*78""";"=""76""";"=""88""";"=""*92""";"=""94""";"=""94""";"=""170""";"=""29th SUMMER UNIVERSIADE""";"=""08.2017""";
"=""4""";"=""w""";"=""5""";"=""6""";"=""4""";"=""TAKAHASHI Ibuki""";"=""24.03.1997""";"=""JPN""";"=""48""";"=""47.57""";"=""67""";"=""70""";"=""72""";"=""72""";"=""91""";"=""*96""";"=""96""";"=""96""";"=""168""";"=""29th SUMMER UNIVERSIADE""";"=""08.2017""";
"=""5""";"=""w""";"=""6""";"=""10""";"=""6""";"=""SUZUKI Rira""";"=""06.09.1998""";"=""JPN""";"=""48""";"=""46.43""";"=""*66""";"=""66""";"=""68""";"=""68""";"=""87""";"=""91""";"=""93""";"=""93""";"=""161""";"=""29th SUMMER UNIVERSIADE""";"=""08.2017""";
"=""6""";"=""w""";"=""7""";"=""5""";"=""9""";"=""LOMACHYNSKA Anhelina""";"=""02.09.1996""";"=""UKR""";"=""48""";"=""47.67""";"=""68""";"=""71""";"=""73""";"=""73""";"=""*87""";"=""87""";"=""*92""";"=""87""";"=""160""";"=""29th SUMMER UNIVERSIADE""";"=""08.2017""";
"=""7""";"=""w""";"=""8""";"=""7""";"=""7""";"=""INDRIYANI Lisa""";"=""03.10.1996""";"=""INA""";"=""48""";"=""46.83""";"=""*70""";"=""70""";"=""*75""";"=""70""";"=""*90""";"=""90""";"=""*95""";"=""90""";"=""160""";"=""29th SUMMER UNIVERSIADE""";"=""08.2017""";
"=""8""";"=""w""";"=""9""";"=""9""";"=""8""";"=""VILLA SOTO Socorro Guadalupe""";"=""17.07.1997""";"=""MEX""";"=""48""";"=""47.47""";"=""67""";"=""*70""";"=""70""";"=""70""";"=""85""";"=""88""";"=""*91""";"=""88""";"=""158""";"=""29th SUMMER UNIVERSIADE""";"=""08.2017""";
"=""9""";"=""w""";"=""10""";"=""8""";"=""11""";"=""MC NAMES Shannon L""";"=""31.05.1997""";"=""USA""";"=""48""";"=""47.76""";"=""65""";"=""68""";"=""70""";"=""70""";"=""84""";"=""*86""";"=""*86""";"=""84""";"=""154""";"=""29th SUMMER UNIVERSIADE""";"=""08.2017""";
