pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""1""";"=""1""";"=""SEGURA SEGURA Ana Iris""";"=""26.07.1991""";"=""COL""";"=""48""";"=""47.84""";"=""75""";"=""79""";"=""*81""";"=""79""";"=""95""";"=""100""";"=""*103""";"=""100""";"=""179""";"=""TEST EVENT FOR RIO 2016 OLYMPIC GAMES""";"=""04.2016""";
"=""1""";"=""w""";"=""2""";"=""2""";"=""3""";"=""OLIVEIRA MADEIRA Luana""";"=""31.01.1998""";"=""BRA""";"=""48""";"=""47.89""";"=""65""";"=""70""";"=""72""";"=""72""";"=""*81""";"=""81""";"=""*83""";"=""81""";"=""153""";"=""TEST EVENT FOR RIO 2016 OLYMPIC GAMES""";"=""04.2016""";
"=""2""";"=""w""";"=""3""";"=""3""";"=""2""";"=""CUEVA URIBE Fiorella Francesca""";"=""04.02.1998""";"=""PER""";"=""48""";"=""47.42""";"=""57""";"=""59""";"=""61""";"=""61""";"=""76""";"=""80""";"=""83""";"=""83""";"=""144""";"=""TEST EVENT FOR RIO 2016 OLYMPIC GAMES""";"=""04.2016""";
"=""3""";"=""w""";"=""4""";"=""4""";"=""4""";"=""LANDEROS LOPEZ Katherine Ignacia""";"=""19.01.1991""";"=""CHI""";"=""48""";"=""47.85""";"=""55""";"=""58""";"=""*60""";"=""58""";"=""70""";"=""75""";"=""*77""";"=""75""";"=""133""";"=""TEST EVENT FOR RIO 2016 OLYMPIC GAMES""";"=""04.2016""";
"=""4""";"=""w""";"=""1""";"=""1""";"=""1""";"=""DOS REIS SANTOS Rosane""";"=""20.06.1987""";"=""BRA""";"=""53""";"=""52.58""";"=""85""";"=""90""";"=""*92""";"=""90""";"=""102""";"=""105""";"=""*110""";"=""105""";"=""195""";"=""TEST EVENT FOR RIO 2016 OLYMPIC GAMES""";"=""04.2016""";
"=""5""";"=""w""";"=""2""";"=""2""";"=""3""";"=""LEMOS ROBLEDO Ana Margot""";"=""24.04.1986""";"=""COL""";"=""53""";"=""52.68""";"=""83""";"=""*86""";"=""86""";"=""86""";"=""105""";"=""*110""";"=""*110""";"=""105""";"=""191""";"=""TEST EVENT FOR RIO 2016 OLYMPIC GAMES""";"=""04.2016""";
"=""6""";"=""w""";"=""3""";"=""4""";"=""2""";"=""LAURINDO MORAES Leticia Cristina""";"=""20.11.1995""";"=""BRA""";"=""53""";"=""52.62""";"=""80""";"=""*83""";"=""83""";"=""83""";"=""*100""";"=""100""";"=""105""";"=""105""";"=""188""";"=""TEST EVENT FOR RIO 2016 OLYMPIC GAMES""";"=""04.2016""";
"=""7""";"=""w""";"=""4""";"=""3""";"=""4""";"=""SUTANAN Kittima""";"=""20.05.1992""";"=""THA""";"=""53""";"=""52.51""";"=""*80""";"=""80""";"=""83""";"=""83""";"=""102""";"=""*105""";"=""*105""";"=""102""";"=""185""";"=""TEST EVENT FOR RIO 2016 OLYMPIC GAMES""";"=""04.2016""";
"=""8""";"=""w""";"=""5""";"=""6""";"=""5""";"=""VERA Gabriela Yoshie""";"=""05.10.1985""";"=""CHI""";"=""53""";"=""52.64""";"=""70""";"=""*75""";"=""75""";"=""75""";"=""90""";"=""*96""";"=""*96""";"=""90""";"=""165""";"=""TEST EVENT FOR RIO 2016 OLYMPIC GAMES""";"=""04.2016""";
"=""9""";"=""w""";"=""6""";"=""7""";"=""7""";"=""CARRERO ASPAJO Jeidy""";"=""30.01.1999""";"=""PER""";"=""53""";"=""52.46""";"=""62""";"=""65""";"=""67""";"=""67""";"=""76""";"=""*80""";"=""*80""";"=""76""";"=""143""";"=""TEST EVENT FOR RIO 2016 OLYMPIC GAMES""";"=""04.2016""";
"=""10""";"=""w""";"=""---""";"=""---""";"=""6""";"=""RITO ENOCKSSON Sofia Julia""";"=""02.11.1985""";"=""URU""";"=""53""";"=""52.88""";"=""*69""";"=""*69""";"=""*69""";"=""---""";"=""81""";"=""86""";"=""*91""";"=""86""";"=""0""";"=""TEST EVENT FOR RIO 2016 OLYMPIC GAMES""";"=""04.2016""";
"=""11""";"=""w""";"=""---""";"=""5""";"=""---""";"=""MERCADO VILLARREAL Katherin""";"=""20.05.1990""";"=""COL""";"=""53""";"=""49.31""";"=""77""";"=""80""";"=""*83""";"=""80""";"=""*95""";"=""*95""";"=""*95""";"=""---""";"=""0""";"=""TEST EVENT FOR RIO 2016 OLYMPIC GAMES""";"=""04.2016""";
"=""12""";"=""m""";"=""1""";"=""1""";"=""1""";"=""DE LAS SALAS DE LA ROSA Habib""";"=""19.04.1987""";"=""COL""";"=""56""";"=""55.94""";"=""112""";"=""117""";"=""*120""";"=""117""";"=""*142""";"=""142""";"=""*150""";"=""142""";"=""259""";"=""TEST EVENT FOR RIO 2016 OLYMPIC GAMES""";"=""04.2016""";
"=""13""";"=""m""";"=""2""";"=""4""";"=""2""";"=""BARRERA SANDOVAL Francisco Javier""";"=""14.05.1987""";"=""CHI""";"=""56""";"=""55.94""";"=""*100""";"=""100""";"=""*103""";"=""100""";"=""*127""";"=""131""";"=""134""";"=""134""";"=""234""";"=""TEST EVENT FOR RIO 2016 OLYMPIC GAMES""";"=""04.2016""";
"=""14""";"=""m""";"=""3""";"=""3""";"=""3""";"=""ROJAS CONCHA Marcos Antonio""";"=""02.06.1995""";"=""PER""";"=""56""";"=""55.88""";"=""98""";"=""101""";"=""103""";"=""103""";"=""126""";"=""130""";"=""*131""";"=""130""";"=""233""";"=""TEST EVENT FOR RIO 2016 OLYMPIC GAMES""";"=""04.2016""";
"=""15""";"=""m""";"=""4""";"=""2""";"=""4""";"=""ZURITA VALLEJO Walter Freddy""";"=""18.11.1993""";"=""ECU""";"=""56""";"=""55.57""";"=""*103""";"=""*103""";"=""103""";"=""103""";"=""*126""";"=""126""";"=""*130""";"=""126""";"=""229""";"=""TEST EVENT FOR RIO 2016 OLYMPIC GAMES""";"=""04.2016""";
"=""16""";"=""m""";"=""5""";"=""5""";"=""5""";"=""SOTO Diego""";"=""28.01.1988""";"=""CHI""";"=""56""";"=""55.81""";"=""90""";"=""95""";"=""*100""";"=""95""";"=""115""";"=""120""";"=""*125""";"=""120""";"=""215""";"=""TEST EVENT FOR RIO 2016 OLYMPIC GAMES""";"=""04.2016""";
"=""17""";"=""w""";"=""1""";"=""1""";"=""1""";"=""ESCOBAR GUERRERO Maria Alexandra""";"=""17.07.1980""";"=""ECU""";"=""58""";"=""57.79""";"=""85""";"=""90""";"=""92""";"=""92""";"=""108""";"=""112""";"=""---""";"=""112""";"=""204""";"=""TEST EVENT FOR RIO 2016 OLYMPIC GAMES""";"=""04.2016""";
"=""18""";"=""w""";"=""2""";"=""2""";"=""2""";"=""FIGUEROA ROLDAN Yusleidy Mariana""";"=""09.01.1993""";"=""VEN""";"=""58""";"=""57.86""";"=""88""";"=""*90""";"=""*91""";"=""88""";"=""*110""";"=""110""";"=""*115""";"=""110""";"=""198""";"=""TEST EVENT FOR RIO 2016 OLYMPIC GAMES""";"=""04.2016""";
"=""19""";"=""w""";"=""3""";"=""3""";"=""3""";"=""NASCIMENTO SILVA A FERREIRA Eliane""";"=""25.04.1981""";"=""BRA""";"=""58""";"=""57.86""";"=""*80""";"=""80""";"=""84""";"=""84""";"=""96""";"=""101""";"=""---""";"=""101""";"=""185""";"=""TEST EVENT FOR RIO 2016 OLYMPIC GAMES""";"=""04.2016""";
"=""20""";"=""w""";"=""4""";"=""4""";"=""4""";"=""SPENCER Stephanie Kristin""";"=""05.09.1988""";"=""USA""";"=""58""";"=""56.89""";"=""*80""";"=""80""";"=""83""";"=""83""";"=""94""";"=""97""";"=""*100""";"=""97""";"=""180""";"=""TEST EVENT FOR RIO 2016 OLYMPIC GAMES""";"=""04.2016""";
"=""21""";"=""w""";"=""5""";"=""6""";"=""5""";"=""MEGO CONTRERAS Shoely Mabel""";"=""12.08.1999""";"=""PER""";"=""58""";"=""56.67""";"=""70""";"=""73""";"=""75""";"=""75""";"=""90""";"=""93""";"=""*95""";"=""93""";"=""168""";"=""TEST EVENT FOR RIO 2016 OLYMPIC GAMES""";"=""04.2016""";
"=""22""";"=""w""";"=""6""";"=""5""";"=""7""";"=""MUNOZ MIRANDA Barbara Yocelyn""";"=""18.01.1996""";"=""CHI""";"=""58""";"=""57.61""";"=""70""";"=""74""";"=""76""";"=""76""";"=""85""";"=""90""";"=""*92""";"=""90""";"=""166""";"=""TEST EVENT FOR RIO 2016 OLYMPIC GAMES""";"=""04.2016""";
"=""23""";"=""w""";"=""7""";"=""7""";"=""6""";"=""PAREDES VASQUEZ Eldi Jhasmin""";"=""04.08.2000""";"=""PER""";"=""58""";"=""56.94""";"=""67""";"=""70""";"=""73""";"=""73""";"=""86""";"=""90""";"=""92""";"=""92""";"=""165""";"=""TEST EVENT FOR RIO 2016 OLYMPIC GAMES""";"=""04.2016""";
"=""24""";"=""m""";"=""1""";"=""1""";"=""1""";"=""MOSQUERA VALENCIA Francisco Antonio""";"=""01.04.1992""";"=""COL""";"=""62""";"=""61.98""";"=""*130""";"=""130""";"=""133""";"=""133""";"=""160""";"=""*165""";"=""165""";"=""165""";"=""298""";"=""TEST EVENT FOR RIO 2016 OLYMPIC GAMES""";"=""04.2016""";
"=""25""";"=""m""";"=""2""";"=""2""";"=""2""";"=""LOPEZ SANCHEZ Jesus Antonio""";"=""17.12.1984""";"=""VEN""";"=""62""";"=""61.97""";"=""125""";"=""129""";"=""132""";"=""132""";"=""150""";"=""155""";"=""*160""";"=""155""";"=""287""";"=""TEST EVENT FOR RIO 2016 OLYMPIC GAMES""";"=""04.2016""";
"=""26""";"=""m""";"=""3""";"=""4""";"=""3""";"=""ACOSTA GONZALEZ Julio Cesar""";"=""22.07.1987""";"=""CHI""";"=""62""";"=""61.00""";"=""115""";"=""119""";"=""*120""";"=""119""";"=""140""";"=""146""";"=""150""";"=""150""";"=""269""";"=""TEST EVENT FOR RIO 2016 OLYMPIC GAMES""";"=""04.2016""";
